ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,family,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff,ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
4p7,Li3ClO,1,Li3.0Cl1.0O1.0,0.025,,,Pm-3m,221,3.91,3.91,3.91,90.0,90.0,90.0,antiperovskite,10.1039/c3ta15087a,1,D2 - 181,done,,,,Yes,mp-985585,,181.0,,0.025,exact,0.025,1.0,-1.6020599913279623,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""O"", ""value"": -2.0}]",1.908,3.3,0.98,,-2.32,,2.46,104.34,159.6,67.5,,,-92.1,,0.42293233082706766,81698572897.08945,17714219104.5681,124354808758.77034,,7.020055923701543,106640589654.20224,0.014814814814814815,,0.2,0.0,0.2,0.6,1.0,-0.9812030075187969,0.8463405718532024,95.75999999999999,256.6764,-1.3644444444444443,13105.798,0.0,81.0,9.0,0.0,0.0,0.0,11.365919192269052
ym6,Li1.3Al0.3Ti1.7(PO4)3,6,Li7.8Al1.8Ti10.2P18.0O72.0,0.00121,,,R-3c,167,8.5033,8.5033,20.8312,90.0,90.0,120.0,nasicon,10.1016/j.ssi.2014.07.018|10.1016/j.ssi.2016.07.010,0,,done,,,,Yes,10.1016/j.ssi.2019.115192,19907.0,,20.0,0.00121,exact,0.00121,1.0,-2.91721462968355,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.853825136612022,3.44,1.7373015873015876,1.9342,-1.7026984126984124,-1.5058,2.46,104.58333333333334,138.2,40.551587301587304,33.544999999999995,-104.655,-97.64841269841268,0.24272793053545585,0.2934268256265362,6491708511136.674,28978758058.690765,18801669945570.926,23657771881142.082,648.8086862622562,18772691187512.234,0.16404259589048656,0.2028418189701612,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,15.0,-0.49961739023743706,2.812116655584286,9.817486338797814,257.27500000000003,-16.018499103633168,13270.226707650274,0.5396825396825397,79.46470588235294,37.98412698412699,0.8420953021316528,50315704950021.03,572202.28233876,18.763058445135815
qbb,Li3OBr,1,Li3.0O1.0Br1.0,1.1e-06,,,Pm-3m,221,4.05,4.05,4.05,90.0,90.0,90.0,antiperovskite,10.1016/j.ssi.2015.11.027,1,D2 - 195,done,,,,Yes,10.1515/znb-1989-1103,67265.0,195.0,,1.1e-06,exact,1.1e-06,1.0,-5.958607314841775,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Br"", ""value"": -1.0}]",1.8679999999999999,3.2,0.98,,-2.22,,2.46,107.34,167.1,67.5,,,-99.6,,0.40394973070017953,81424501133.40356,17029039695.353384,124354808758.77034,,7.302514468429028,107325769063.41696,0.014814814814814815,,0.2,0.0,0.2,0.6,1.0,-0.8967684021543987,0.8634724261115462,100.25999999999999,264.0564,-1.4755555555555555,14236.798,0.0,88.5,9.0,0.0,0.0,0.0,13.371732193392813
97p,Li6PS5Cl,4,Li24.0P4.0S20.0Cl4.0,3.3e-05,,,F-43m,216,9.85,9.85,9.85,90.0,90.0,90.0,argyrodites,10.1002/pssa.201001117,1,D2 - 174,done,ICSD not the same paper,,,Yes,10.1021/acs.inorgchem.0c01504,142473.0,174.0,,3.3e-05,exact,3.3e-05,1.0,-4.481486060122112,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.856153846153846,2.676666666666667,1.1528571428571428,2.19,-1.5238095238095244,-0.48666666666666725,2.18,117.15384615384616,183.5,60.285714285714285,17.0,-166.5,-123.21428571428572,0.09264305177111716,0.3285325029194239,3056626960821.059,11307150525.032303,5666901083931.938,38922178734970.945,501.17853046939507,5655593933406.906,0.05471521942110178,0.29411764705882354,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.46153846153846156,2.0,-0.5006209568295985,2.6999924583748234,84.6923076923077,255.39538461538464,-6.74169667867147,17666.73076923077,0.0,103.57142857142857,12.857142857142856,0.0,0.0,0.0,15.903303281691851
wyu,Li7La3Zr2O12,8,Li56.0La24.0Zr16.0O96.0,1.63e-06,,,I41/acd ,142,13.134,13.134,12.663,90.0,90.0,90.0,garnet,10.1016/j.jssc.2009.05.020,1,D1 - 24; D2 - 119,done,246816-ICSD,,,,,,119.0,17.0,1.63e-06,exact,1.63e-06,1.0,-5.787812395596042,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.254166666666667,3.44,1.0683333333333334,1.1920000000000002,-2.3716666666666666,-2.2479999999999998,2.46,110.15833333333332,138.2,82.11666666666666,102.58,-35.61999999999999,-56.08333333333333,0.7422575976845153,0.594187168355041,86141254143.4846,28978758058.690765,143303750228.27844,169832268285.58978,4.945130841633894,114324992169.58768,0.023493270770752795,0.035643109109065964,0.0,0.20833333333333334,0.5,0.2916666666666667,7.0,-1.4092139009487057,0.6941777869438869,40.30833333333333,270.98949999999996,-1.317580935726386,13154.65972222222,7.25,91.3529411764706,57.916666666666664,0.6730116670092565,16965241563.40223,209814.0,18.995422409020712
1dm,Li1.6Al0.6Ge1.4(PO4)3,6,Li9.6Al3.6Ge8.4P18.0O72.0,0.000284,,,R-3c,167,8.2526,8.2526,20.6831,90.0,90.0,120.0,nasicon,10.1021/acsami.8b00842,1,D2 - 133,done,263764-ICSD,downloaded,,,,263764.0,133.0,,0.000284,exact,0.000284,1.0,-3.5466816599529625,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8601075268817207,3.44,1.805757575757576,2.07,-1.634242424242424,-1.37,2.46,102.66397849462365,138.2,38.053030303030305,28.630000000000003,-109.57,-100.14696969696968,0.2071635311143271,0.27534754199008904,6462872311912.973,28978758058.690765,18160860591648.03,23932542442172.59,626.6956145900658,18131881833589.34,0.1616234385202842,0.2086021981060344,0.0,0.2688172043010753,0.6451612903225806,0.08602150537634409,15.0,-0.4499846345310758,2.7970566556605596,11.888172043010753,252.55338709677417,-16.186097599810946,12988.909543010752,2.121212121212121,78.43529411764706,35.39393939393939,0.9173573878312138,1213412895790.958,164233.03669344005,18.87801503499444
sqm,Li6Ba0.5Sr0.5La2Ta2O12,8,Li48.0Ba4.0Sr4.0La16.0Ta16.0O96.0,7.1e-06,,,Ia-3d ,230,12.92046,12.92046,12.92046,90.0,90.0,90.0,garnet,10.1021/am4060194,1,D2 - 226,done,ICSD ,,,,,237199.0,226.0,,7.1e-06,exact,7.1e-06,1.0,-5.1487416512809245,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.316521739130435,3.44,1.0909090909090908,1.224,-2.349090909090909,-2.216,2.55,112.07453416149066,138.2,83.57402597402597,102.86285714285714,-35.33714285714285,-54.62597402597402,0.7443043208600373,0.6047324600146597,105390013225.1458,28978758058.690765,188747746134.00583,266019270984.28842,6.513313847050811,159768988075.31506,0.027160511358264715,0.04197534721040459,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,7.0,-1.420571524252619,0.8138020053594637,36.052173913043475,285.79006211180115,-1.4836693879887406,13634.246215123729,9.363636363636363,91.55882352941177,68.36363636363637,1.1935496040981333,52952085101392.625,1116386.36,20.848043298803283
o23,Li0.25La0.25TaO3,1,Li0.25La0.25Ta1.0O3.0,2.61e-05,,,Pm-3m,221,3.9063,3.9063,3.9063,90.0,90.0,90.0,perovskites,10.1016/s0167-2738(98)00414-7,1,D1 - 617,not available,,,,,,,,617.0,2.61e-05,exact,2.61e-05,1.0,-4.583359492661719,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.7422222222222223,3.44,1.3466666666666667,1.42,-2.0933333333333333,-2.02,2.46,117.8259259259259,138.2,77.07777777777777,78.99333333333333,-59.20666666666666,-61.12222222222222,0.5715870718765075,0.5577263225598971,159368745771.29602,28978758058.690765,420148721196.5066,479307503684.05383,14.49850681473575,391169963137.8158,0.054981172489832,0.06301444402483544,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,18.0,-1.167507101892051,1.161323277027195,7.677777777777777,289.8517777777777,-3.3605714429618425,14830.23320987654,18.833333333333332,85.94117647058823,121.5,0.5004024235381879,498149299356.78796,703585.4400000001,29.52568525551385
6l9,Li4B7O12Cl,8,Li32.0B56.0O96.0Cl8.0,2e-06,2e-06,,F-43c,219,12.167,12.167,12.167,90.0,90.0,90.0,boracites,10.1107/s0567740877009443,1,D2 - 179; D1 - 730,done,ICSD ,,,,,,179.0,,2e-06,exact,2e-06,1.0,-5.698970004336019,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""B"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.61,3.418461538461538,1.6545454545454548,2.04,-1.7639160839160835,-1.3784615384615382,2.46,89.64166666666665,141.4923076923077,28.363636363636363,6.0,-135.4923076923077,-113.12867132867133,0.04240513210829618,0.2004606245119456,154962873833178.94,27245752065.748817,338068616110858.1,531179622569200.6,12408.122018252196,338041370358792.4,0.32356902356902356,0.5,0.041666666666666664,0.2916666666666667,0.5,0.16666666666666666,3.0,-0.35359571976848353,4.093706055565789,23.58205128205128,220.51849999999996,-36.60493371947917,11684.536666666665,0.0,72.5,13.454545454545455,0.0,0.0,0.0,12.83517934680498
q9f,Li6.3P0.7Ge0.3S5I,4,Li25.2P2.8Ge1.2S20.0I4.0,0.00065,,,F-43m,216,10.20585,10.20585,10.20585,90.0,90.0,90.0,argyrodites,10.1021/jacs.8b10282,1,D2 - 175,not available,,,appendix: diffraction data available,,,,175.0,,0.00065,exact,0.00065,1.0,-3.1870866433571443,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.7947368421052632,2.5933333333333333,1.1383561643835616,2.1359999999999997,-1.4549771689497717,-0.4573333333333336,1.6800000000000002,119.6203007518797,190.0,61.773972602739725,25.699999999999996,-164.3,-128.22602739726028,0.1352631578947368,0.325126171593367,2147777844609.7063,10830828501.851728,3904172652369.5864,27717025067117.727,360.4685137154648,3893341823867.735,0.04456200586249986,0.23196930946291558,0.07518796992481203,0.07518796992481203,0.37593984962406013,0.47368421052631576,2.0,-0.4730511566963948,2.5568673358603697,90.0,200.96210526315792,-5.71400898460178,18588.080827067668,0.410958904109589,108.85714285714286,13.849315068493151,0.6108643020548935,661036384116.5388,167877.11010000002,17.512834022140947
deu,Li4.4Al0.4Ge0.6S4,2,Li8.8Al0.8Ge1.2S8.0,4.3e-05,,,P-3m1,164,7.9496,7.9496,6.1566,90.0,90.0,120.0,sulfides,10.1021/acs.chemmater.8b03175,1,D2 - 130,done,appendix,,,,,,130.0,,4.3e-05,exact,4.3e-05,1.0,-4.366531544420414,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",1.753404255319149,2.58,1.141111111111111,1.8499999999999999,-1.438888888888889,-0.7300000000000002,1.6,114.79787234042551,184.0,63.53703703703704,46.099999999999994,-137.9,-120.46296296296296,0.25054347826086953,0.3453099838969404,213103287727.72586,12278644599.949677,361862282637.18964,1406895167702.2346,29.470865427497813,349583638037.24,0.026537971143446182,0.07811985898942421,0.0,0.10638297872340426,0.425531914893617,0.46808510638297873,20.0,-0.49686269905170877,1.4693928893235664,86.12765957446808,183.67659574468084,-3.1968426349651375,16765.60904255319,1.1111111111111112,106.92,17.11111111111111,0.6730116670092565,344804189618.8247,18538.82037600001,16.38386647151532
z53,Li6.6La3Zr1.6Ta0.4O12,8,Li52.8La24.0Zr12.8Ta3.2O96.0,0.000313,,,Ia-3d ,230,12.9594,12.9594,12.9594,90.0,90.0,90.0,garnet,10.1021/am503731h,1,D1 - 786,not available,,,,,,,329.0,786.0,0.000313,exact,0.000313,1.0,-3.5044556624535517,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.27864406779661,3.44,1.0772413793103448,1.2056,-2.362758620689655,-2.2344,2.46,110.72881355932202,138.2,82.31034482758622,101.86,-36.33999999999999,-55.88965517241377,0.7370477568740955,0.5955886022256601,89895805287.52286,28978758058.690765,152913440351.83194,190610834054.67325,5.2767423656367844,123934682293.14117,0.02452293190143654,0.03733764645577722,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,7.0,-1.4072321042931804,0.722365890479243,38.649152542372875,272.39288135593216,-1.3705782077878734,13277.971751412428,7.8793103448275845,91.09411764705882,61.120689655172406,0.8731726364245317,268550006229.48425,413493.07840000006,19.547940637156557
oi4,Li0.375Sr0.4375Hf0.25Ta0.75O3,1,Li0.38Sr0.44Hf0.25Ta0.75O3.0,0.00038,,,Pm-3m,221,3.992,3.992,3.992,90.0,90.0,90.0,perovskites,10.1021/acsami.6b03070,1,D2 - 189,not available,,,,,,,189.0,,0.00038,exact,0.00038,1.0,-3.42021640338319,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.6058921161825728,3.44,1.2309890109890111,1.2972222222222223,-2.209010989010989,-2.142777777777778,2.49,117.61549100968186,138.2,83.68498168498168,87.95601851851852,-50.24398148148147,-54.51501831501831,0.6364400761108432,0.6055353233356128,142901931947.80188,28978758058.690765,330687383413.3697,385136257280.55566,11.411371831174668,301708625354.67896,0.04432443314110728,0.05211169353276779,0.0,0.2987551867219917,0.6224066390041494,0.07883817427385892,18.0,-1.3376341834826908,1.0573378567667435,10.895435684647301,292.8625726141079,-2.416347284490268,14783.355578607652,14.917582417582416,92.23873873873876,105.17582417582418,1.0060087993723077,10512336854618.13,966555.2469135805,28.918476754977405
dti,Li6.5La2.9Ba0.1Zr1.4Ta0.6O12,8,Li52.0La23.2Ba0.8Zr11.2Ta4.8O96.0,0.000834,,,Ia-3d ,230,12.944,12.944,12.944,90.0,90.0,90.0,garnet,10.3389/fenrg.2016.00028,1,D1 - 45,not available,,,,,,,,45.0,0.000834,exact,0.000834,1.0,-3.078833949362261,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.284723404255319,3.44,1.079217391304348,1.2082000000000002,-2.360782608695652,-2.2318,2.55,110.95728470111449,138.2,82.53010351966873,102.06923809523808,-36.13076190476191,-55.66989648033126,0.7385617807180759,0.5971787519512933,91771264044.27968,28978758058.690765,157293878985.76373,200114670280.85513,5.42790269573306,128315120927.07297,0.024874412723757084,0.03795189000538203,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,7.0,-1.409809211889188,0.7346320535999001,38.225531914893615,282.94107598784194,-1.3847559813405916,13336.09020948521,8.130434782608697,91.13529411764706,62.33913043478261,1.005044235436352,10934376324319.436,513545.2836,19.748079172974165
72f,(Li6.26Al0.24)La3Zr2O12,8,Li50.08Al1.92La24.0Zr16.0O96.0,0.00021,,,Ia-3d ,230,12.96328,12.96328,12.96328,90.0,90.0,90.0,garnet,10.1016/j.ssi.2015.04.011,1,D2 - 224,done,ICSD ,,,,,195182.0,224.0,,0.00021,exact,0.00021,1.0,-3.677780705266081,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.2877106382978725,3.44,1.0853217391304348,1.2111450381679392,-2.354678260869565,-2.2288549618320608,2.46,110.84893617021275,138.2,82.30869565217391,100.0,-38.19999999999999,-55.89130434782608,0.7235890014471781,0.595576668973762,95902327592.2468,28978758058.690765,165735617540.30527,215171469252.59702,5.719210506007208,136756859481.6145,0.024915117726403313,0.03698151013604911,0.0,0.22297872340425534,0.5106382978723404,0.2663829787234043,7.0,-1.4023914351136266,0.7573360818439004,36.81412765957447,272.6883829787234,-1.3925384277083241,13312.91843971631,7.565217391304349,91.82134570765662,60.606956521739136,0.8281491124988698,21443545148988.555,217745.14571848963,19.677664823215224
0v9,Li5.5La3Nb1.75In0.25O12 ,8,Li44.0La24.0Nb14.0In2.0O96.0,2.4e-05,,, I213,199,12.821,12.821,12.821,90.0,90.0,90.0,garnet,10.1016/j.jssc.2005.12.025,1,D2 - 158,not available,,,,,,,158.0,642.0,2.4e-05,exact,2.4e-05,1.0,-4.619788758288394,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.365111111111111,3.44,1.1366666666666667,1.3090000000000002,-2.3033333333333332,-2.131,2.46,111.91611111111109,138.2,81.87738095238095,97.6925,-40.50749999999999,-56.32261904761904,0.7068921852387844,0.5924557232444353,114834985624.89508,28978758058.690765,212956388557.7,310418126336.5227,7.348706529327406,183977630499.00925,0.028929792992713626,0.04445626898840231,0.0,0.2222222222222222,0.5333333333333333,0.24444444444444444,7.0,-1.364623015873016,0.8662109041712398,33.78222222222222,275.31363333333326,-1.6294017098550884,13574.291898148147,8.809523809523808,90.1764705882353,61.738095238095234,0.8237197315118312,36504212690823.875,620781.1079687501,20.39504667845249
cju,Li6P(S4.6Se0.4)Br,4,Li24.0P4.0S18.4Se1.6Br4.0,0.00364,,,F-43m,216,10.0079,10.0079,10.0079,90.0,90.0,90.0,argyrodites,10.1021/acs.inorgchem.8b02443,1,D2 - 172,done,ICSD ,,,,,267197.0,172.0,,0.00364,exact,0.00364,1.0,-2.438898616350944,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",1.8398461538461537,2.6413333333333333,1.1528571428571428,2.19,-1.4884761904761905,-0.45133333333333336,1.98,118.73846153846155,186.9333333333333,60.285714285714285,17.0,-169.9333333333333,-126.64761904761903,0.09094151212553496,0.3224984715712248,3056446941201.4644,10917108015.912323,5666901083931.938,38922178734970.945,519.0844567693293,5655983975916.026,0.05471521942110178,0.29411764705882354,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.46153846153846156,2.0,-0.4800312963987307,2.7152380247556076,86.27692307692307,235.10215384615387,-6.929552265350584,18266.284615384615,0.0,106.45714285714286,12.857142857142856,0.0,0.0,0.0,17.40512012012803
lap,Li1.3Al0.3Ti1.7(PO4)3,6,Li7.8Al1.8Ti10.2P18.0O72.0,0.00113,,,R-3c,167,8.5012,8.5012,20.8416,90.0,90.0,120.0,nasicon,10.1016/j.ssi.2012.03.045,1,D2 - 144,done,,,,Yes,10.1021/acs.chemmater.9b04419,141519.0,144.0,,0.00113,exact,0.00113,1.0,-2.94692155651658,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.853825136612022,3.44,1.7373015873015876,1.9342,-1.7026984126984124,-1.5058,2.46,104.58333333333334,138.2,40.551587301587304,33.544999999999995,-104.655,-97.64841269841268,0.24272793053545585,0.2934268256265362,6491708511136.674,28978758058.690765,18801669945570.926,23657771881142.082,648.8086862622562,18772691187512.234,0.16404259589048656,0.2028418189701612,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,15.0,-0.49961739023743706,2.812116655584286,9.817486338797814,257.27500000000003,-16.018499103633168,13270.226707650274,0.5396825396825397,79.46470588235294,37.98412698412699,0.8420953021316528,50315704950021.03,572202.28233876,18.763058445135815
x9a,Li1.2Ga0.2Ti1.8(PO4)3,6,Li7.2Ga1.2Ti10.8P18.0O72.0,0.000162,,,R-3c,167,8.5156,8.5156,20.8451,90.0,90.0,120.0,nasicon,10.1149/1.2086597,1,D2 - 134,not available,,,,,,,134.0,,0.000162,exact,0.000162,1.0,-3.7904849854573692,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8659340659340664,3.44,1.7548387096774192,1.9408,-1.6851612903225808,-1.4991999999999999,2.46,104.95604395604396,138.2,40.612903225806456,34.160000000000004,-104.03999999999999,-97.58709677419353,0.24717800289435604,0.2938705009103217,6519161834493.12,28978758058.690765,19080806498559.758,23630354904111.996,658.4411402281403,19051827740501.066,0.1661529286659653,0.20247407599024142,0.0,0.2747252747252747,0.6593406593406593,0.06593406593406594,15.0,-0.4952191925017808,2.818516958315815,9.112087912087912,258.19186813186815,-16.214381929041227,13335.5978021978,0.903225806451613,79.5058823529412,39.80645161290323,0.8030448563658357,51977552941568.2,608107.8141830398,19.123855055385707
dx2,Li1.1Fe0.1Hf1.9(PO4)3,6,Li6.6Fe0.6Hf11.4P18.0O72.0,0.000107,,,R-3c,167,8.822,8.822,21.997,90.0,90.0,120.0,nasicon,10.1016/0167-2738(93)90387-i,1,D1 - 367,not available,,,,,,,,296.0,0.000107,exact,0.000107,1.0,-3.9706162223147903,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.8497790055248617,3.44,1.6886885245901637,1.8446,-1.7513114754098362,-1.5954,2.46,106.4157458563536,138.2,43.88934426229508,38.695,-99.505,-94.3106557377049,0.2799927641099855,0.3175784678892553,6524452138986.37,28978758058.690765,19302432560483.44,23521609665862.87,666.0890201502137,19273453802424.75,0.1654903502689602,0.19863896806887218,0.0,0.27624309392265195,0.6629834254143647,0.06077348066298342,15.0,-0.556178815157527,2.8235322747806,8.398895027624308,261.78273480662983,-15.607503452128105,13549.249240331492,6.950819672131147,80.84117647058824,65.22950819672131,0.7524177643476055,161287214669877.8,1122657.6196,22.007571208366
10s,Li6.35P0.65Si0.35S5Br,4,Li25.4P2.6Si1.4S20.0Br4.0,0.00234,,,F-43m,216,10.0468,10.0468,10.0468,90.0,90.0,90.0,argyrodites,10.1039/c7ta08581h,1,D2 - 168,done,appendix; ICSD,,,,,234596.0,168.0,,0.00234,exact,0.00234,1.0,-2.630784142589857,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8105992509363298,2.643333333333333,1.1308163265306121,2.0885,-1.512517006802721,-0.5548333333333333,1.98,117.39513108614231,186.0,61.39115646258504,22.6,-163.4,-124.60884353741497,0.12150537634408604,0.33005998098163997,2070820377818.4028,11078757388.627398,3752242108781.4844,26789326463925.72,338.6879933514248,3741163351392.857,0.04458160368524514,0.23360071301247773,0.0749063670411985,0.0749063670411985,0.37453183520599254,0.4756554307116105,2.0,-0.49922133449971307,2.5297998009739833,88.47191011235955,232.44235955056178,-5.555262078261754,17767.579588014985,0.0,105.96428571428571,12.6734693877551,0.6474466390346325,222590162696.51453,426807.765475,16.495614769553697
gyw,Li6SrLa2Ta2O12,8,Li48.0Sr8.0La16.0Ta16.0O96.0,4.2e-06,,, I213,199,12.811,12.811,12.811,90.0,90.0,90.0,garnet,10.1111/j.1551-2916.2005.00060.x,1,D2 - 159;D1- 814,not available,,,,,,,159.0,,4.2e-06,exact,4.2e-06,1.0,-5.376750709602099,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3178260869565217,3.44,1.0936363636363637,1.23,-2.346363636363636,-2.21,2.49,111.68115942028984,138.2,82.75151515151515,101.05333333333333,-37.14666666666666,-55.44848484848484,0.7312108055957549,0.5987808621672588,105639717667.9457,28978758058.690765,189269855423.49655,267167911421.1679,6.531330812734201,160291097364.8058,0.02724678526976039,0.04216514981569508,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,7.0,-1.4049576411397227,0.815001681388454,36.052173913043475,278.08608695652174,-1.5107929602002288,13525.375072463765,8.90909090909091,91.3529411764706,66.36363636363637,1.0549201679861442,7382102695578.573,1106629.36,20.645378562630448
