ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,removed_reason
liverpool_700_0584,BaLi6La2Ta2O12,,Ba1 Li6 La2 Ta2 O12,4e-05,,,,,,,,,,,Garnet,10.1002/adfm.200400044,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=700; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept 544 from v1
liverpool_706_0589,Li2Ge7O15,,Li2 Ge7 O15,5e-16,,,,,,,,,,,Other,10.1016/0025-5408(76)90235-x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=706; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept caltech_icsd_68247 from caltech
liverpool_707_0590,Li3.5V0.5Ge0.5O4,,Li3.5 V0.5 Ge0.5 O4,7e-05,,,,,,,,,,,LISICON,10.1016/0025-5408(80)90249-4,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=707; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept caltech_icsd_66576 from caltech
liverpool_710_0593,Li3P,,Li3 P1,0.001,,,,,,,,,,,Other,10.1016/0167-2738(89)90438-4,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=710; measured_temperature_C=25; chemical_family=Other,,,,,,duplicate DOI+formula; kept 11b from v1
liverpool_713_0596,Li5La3(BiO6)2,,Li5 La3 Bi2 O12,2e-05,,,,,,,,,,,Garnet,10.1016/j.ssi.2017.03.030,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=713; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept b7v from v1
liverpool_718_0600,Li4BH10N3,,Li4 B1 H10 N3,0.0002,,,,,,,,,,,Other,10.1021/ja907249p,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=718; measured_temperature_C=25; chemical_family=Other,,,,,,duplicate DOI+formula; kept caltech_icsd_158180 from caltech
liverpool_723_0604,Li2Ca(HN)2,,Li2 Ca1 H2 N2,6.4e-06,,,,,,,,,,,Other,10.1039/c2cp23636b,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=723; measured_temperature_C=25; chemical_family=Other,,,,,,duplicate DOI+formula; kept caltech_icsd_240676 from caltech
liverpool_725_0605,Li3N,,Li3 N1,0.000575,,,,,,,,,,,Other,10.1039/c0ee00052c,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=725; measured_temperature_C=25; chemical_family=Other,,,,,,duplicate DOI+formula; kept gvd from v1
liverpool_727_0607,LiAlH4,,Li1 Al1 H4,2e-09,,,,,,,,,,,Other,10.1063/1.3356981,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=727; measured_temperature_C=25; chemical_family=Other,,,,,,duplicate DOI+formula; kept 883 from v1
liverpool_730_0608,Li4B7ClO12,,Li4 B7 Cl1 O12,1e-07,,,,,,,,,,,Other,10.1107/s0567740877009443,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=730; measured_temperature_C=25; chemical_family=Oxides and Other Anions,,,,,,duplicate DOI+formula; kept 6l9 from v1
liverpool_731_0609,Li10.35Si1.35P1.65S12,,Li10.35 Si1.35 P1.65 S12,0.0065,,,,,,,,,,,Thio-LISICON,10.1107/s2052520615022283,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=731; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept k4x from v1
liverpool_732_0610,Li9.81Sn0.81P2.19S12,,Li9.81 Sn0.81 P2.19 S12,0.0055,,,,,,,,,,,Thio-LISICON,10.1107/s2052520615022283,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=732; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept nip from v1
liverpool_738_0616,Li2.88P1N0.14O3.73,,Li2.88 P1 N0.14 O3.73,1.4e-13,,,,,,,,,,,LISICON,10.1006/jssc.1995.1140,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=738; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept uxo from v1
liverpool_743_0617,Li6.35Si0.35P0.65S5Br1,,Li6.35 Si0.35 P0.65 S5 Br1,0.0023,,,,,,,,,,,Argyrodite,10.1039/c7ta08581h,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=743; measured_temperature_C=25; chemical_family=Sulphides and Other Anions,,,,,,duplicate DOI+formula; kept 10s from v1
liverpool_744_0618,Li6.5Si0.5P0.5S5Br1,,Li6.5 Si0.5 P0.5 S5 Br1,0.0023,,,,,,,,,,,Argyrodite,10.1039/c7ta08581h,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=744; measured_temperature_C=25; chemical_family=Sulphides and Other Anions,,,,,,duplicate DOI+formula; kept fkj from v1
liverpool_745_0619,Li6.2Si0.2P0.8S5Br1,,Li6.2 Si0.2 P0.8 S5 Br1,0.00198,,,,,,,,,,,Argyrodite,10.1039/c7ta08581h,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=745; measured_temperature_C=25; chemical_family=Sulphides and Other Anions,,,,,,duplicate DOI+formula; kept iiy from v1
liverpool_746_0620,Li6.3Si0.3P0.7S5Br1,,Li6.3 Si0.3 P0.7 S5 Br1,0.00183,,,,,,,,,,,Argyrodite,10.1039/c7ta08581h,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=746; measured_temperature_C=25; chemical_family=Sulphides and Other Anions,,,,,,duplicate DOI+formula; kept wsd from v1
liverpool_747_0621,Li6.25Si0.25P0.75S5Br1,,Li6.25 Si0.25 P0.75 S5 Br1,0.0015,,,,,,,,,,,Argyrodite,10.1039/c7ta08581h,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=747; measured_temperature_C=25; chemical_family=Sulphides and Other Anions,,,,,,duplicate DOI+formula; kept vj7 from v1
liverpool_755_0629,Li6PS5Br,,Li6 P1 S5 Br1,0.000694,,,,,,,,,,,Argyrodite,10.1039/c7ta08581h,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=755; measured_temperature_C=25; chemical_family=Sulphides and Other Anions,,,,,,duplicate DOI+formula; kept caltech_icsd_234584 from caltech
liverpool_756_0630,Li6.05Si0.05P0.95S5Br1,,Li6.05 Si0.05 P0.95 S5 Br1,0.000441,,,,,,,,,,,Argyrodite,10.1039/c7ta08581h,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=756; measured_temperature_C=25; chemical_family=Sulphides and Other Anions,,,,,,duplicate DOI+formula; kept 09w from v1
liverpool_759_0631,BaLi6La2Ta2O12,,Ba1 Li6 La2 Ta2 O12,4e-05,,,,,,,,,,,Garnet,10.1002/adfm.200400044,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=759; measured_temperature_C=22; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept 544 from v1
liverpool_760_0632,SrLi6La2Ta2O12,,Sr1 Li6 La2 Ta2 O12,7e-06,,,,,,,,,,,Garnet,10.1002/adfm.200400044,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=760; measured_temperature_C=22; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept ps0 from v1
liverpool_762_0633,Li3.6Si0.6P0.4S4,,Li3.6 Si0.6 P0.4 S4,7.76e-05,,,,,,,,,,,Thio-LISICON,10.1006/jssc.2002.9701,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=762; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept 5e2 from v1
liverpool_764_0635,Li4SiS4,,Li4 Si1 S4,4.93e-08,,,,,,,,,,,Thio-LISICON,10.1016/0025-5408(89)90053-6,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=764; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept x94 from v1
liverpool_765_0636,Li2SiS3,,Li2 Si1 S3,2e-06,,,,,,,,,,,Thio-LISICON,10.1016/0025-5408(89)90053-6,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=765; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept fwz from v1
liverpool_769_0639,Li6.75La3Zr1.75Nb0.25O12,,Li6.75 La3 Zr1.75 Nb0.25 O12,0.0008,,,,,,,,,,,Garnet,10.1016/j.jpowsour.2010.11.089,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=769; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept 66a from v1
liverpool_770_0640,Li7La3Zr1.89Al0.15O12,,Li7 La3 Zr1.89 Al0.15 O12,0.00034,,,,,,,,,,,Garnet,10.1016/j.jpowsour.2013.03.049,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=770; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept d6f from v1
liverpool_771_0641,Li6.75La3Zr1.875Te0.125O12,,Li6.75 La3 Zr1.875 Te0.125 O12,3.77e-05,,,,,,,,,,,Garnet,10.1016/j.jpowsour.2013.03.166,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=771; measured_temperature_C=30; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept r07 from v1
liverpool_772_0642,Li10Si0.05Ge0.95P2S12,,Li10 Si0.05 Ge0.95 P2 S12,0.0086,,,,,,,,,,,Thio-LISICON,10.1016/j.jpowsour.2014.07.159,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=772; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept kmr from v1
liverpool_773_0643,Li5.5La3Nb1.75In0.25O12,,Li5.5 La3 Nb1.75 In0.25 O12,2.4e-05,,,,,,,,,,,Garnet,10.1016/j.jssc.2005.12.025,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=773; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept 0v9 from v1
liverpool_774_0644,K0.25Li5.5La2.75Nb2O12,,K0.25 Li5.5 La2.75 Nb2 O12,1.06e-05,,,,,,,,,,,Garnet,10.1016/j.jssc.2005.12.025,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=774; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept qtc from v1
liverpool_775_0645,Li7La3Zr2O12,,Li7 La3 Zr2 O12,1.52e-06,,,,,,,,,,,Garnet,10.1016/j.jssc.2009.05.020,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=775; measured_temperature_C=27; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept caltech_icsd_183684 from caltech
liverpool_776_0646,Li7La3Hf2O12,,Li7 La3 Hf2 O12,9.73e-07,,,,,,,,,,,Garnet,10.1016/j.jssc.2009.10.030,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=776; measured_temperature_C=27; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept caltech_icsd_174202 from caltech
liverpool_777_0647,Li6.25La3Zr2Ga0.25O12,,Li6.25 La3 Zr2 Ga0.25 O12,0.00035,,,,,,,,,,,Garnet,10.1016/j.matchemphys.2012.03.054,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=777; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept 3o4 from v1
liverpool_778_0648,Li7P3S11,,Li7 P3 S11,0.0032,,,,,,,,,,,Thio-LISICON,10.1016/j.ssi.2006.04.017,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=778; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept mdp from v1
liverpool_781_0651,Li4GeS4,,Li4 Ge1 S4,2.51e-07,,,,,,,,,,,Thio-LISICON,10.1016/s0167-2738(00)00277-0,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=781; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept e6b from v1
liverpool_784_0654,Li4PS4I,,Li4 P1 S4 I1,6.26e-05,,,,,,,,,,,Argyrodite,10.1021/acs.chemmater.7b00013,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=784; measured_temperature_C=25; chemical_family=Sulphides and Other Anions,,,,,,duplicate DOI+formula; kept lol from v1
liverpool_785_0655,Li6.6La2.75Y0.25Zr1.6Ta0.4O12,,Li6.6 La2.75 Y0.25 Zr1.6 Ta0.4 O12,0.000436,,,,,,,,,,,Garnet,10.1021/am503731h,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=785; measured_temperature_C=27; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept ucw from v1
liverpool_786_0656,Li6.6La2.875Y0.125Zr1.6Ta0.4O12,,Li6.6 La2.875 Y0.125 Zr1.6 Ta0.4 O12,0.000317,,,,,,,,,,,Garnet,10.1021/am503731h,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=786; measured_temperature_C=27; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept 8y4 from v1
liverpool_787_0657,Li6.6La2.5Y0.5Zr1.6Ta0.4O12,,Li6.6 La2.5 Y0.5 Zr1.6 Ta0.4 O12,0.000226,,,,,,,,,,,Garnet,10.1021/am503731h,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=787; measured_temperature_C=27; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept ff9 from v1
liverpool_789_0659,Li4SnS4,,Li4 Sn1 S4,7e-05,,,,,,,,,,,Thio-LISICON,10.1021/cm3011315,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=789; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept kmv from v1
liverpool_791_0661,Li2SnS3,,Li2 Sn1 S3,1.36e-05,,,,,,,,,,,Rocksalt,10.1021/cm5037524,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=791; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept xas from v1
liverpool_792_0662,Li3PS4,,Li3 P1 S4,0.00016,,,,,,,,,,,Thio-LISICON,10.1021/ja3110895,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=792; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept caltech_icsd_180318 from caltech
liverpool_794_0664,Li6.5La3Y0.75Nb1.25O12,,Li6.5 La3 Y0.75 Nb1.25 O12,0.00027,,,,,,,,,,,Garnet,10.1021/jp304737x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=794; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept 3rh from v1
liverpool_795_0665,Li6La3Y0.5Nb1.5O12,,Li6 La3 Y0.5 Nb1.5 O12,0.000188,,,,,,,,,,,Garnet,10.1021/jp304737x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=795; measured_temperature_C=24; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept j5g from v1
liverpool_801_0670,Li6.6La3Zr1.6Ta0.4O12,,Li6.6 La3 Zr1.6 Ta0.4 O12,0.00073,,,,,,,,,,,Garnet,10.1039/c2jm31413d,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=801; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept zqx from v1
liverpool_803_0672,Li6.2La3Zr1.2Ta0.8O12,,Li6.2 La3 Zr1.2 Ta0.8 O12,0.00032,,,,,,,,,,,Garnet,10.1039/c2jm31413d,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=803; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept gdr from v1
liverpool_804_0673,Li6.8La3Zr1.8Ta0.2O12,,Li6.8 La3 Zr1.8 Ta0.2 O12,0.00028,,,,,,,,,,,Garnet,10.1039/c2jm31413d,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=804; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept o5q from v1
liverpool_805_0674,Li6La3ZrTaO12,,Li6 La3 Zr1 Ta1 O12,0.00016,,,,,,,,,,,Garnet,10.1039/c2jm31413d,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=805; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept 0ew from v1
liverpool_806_0675,Li6.6La3Zr1.6Sb0.4O12,,Li6.6 La3 Zr1.6 Sb0.4 O12,0.00077,,,,,,,,,,,Garnet,10.1039/c3cp50991e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=806; measured_temperature_C=30; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept duf from v1
liverpool_807_0676,Li6.4La3Zr1.4Sb0.6O12,,Li6.4 La3 Zr1.4 Sb0.6 O12,0.00066,,,,,,,,,,,Garnet,10.1039/c3cp50991e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=807; measured_temperature_C=30; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept dll from v1
liverpool_808_0677,Li6.2La3Zr1.2Sb0.8O12,,Li6.2 La3 Zr1.2 Sb0.8 O12,0.00045,,,,,,,,,,,Garnet,10.1039/c3cp50991e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=808; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept i90 from v1
liverpool_809_0678,Li6La3ZrSbO12,,Li6 La3 Zr1 Sb1 O12,0.00026,,,,,,,,,,,Garnet,10.1039/c3cp50991e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=809; measured_temperature_C=30; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept dm9 from v1
liverpool_810_0679,Li6.8La3Zr1.8Sb0.2O12,,Li6.8 La3 Zr1.8 Sb0.2 O12,5.9e-05,,,,,,,,,,,Garnet,10.1039/c3cp50991e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=810; measured_temperature_C=30; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept whw from v1
liverpool_812_0680,Li5La3Ta2O12,,Li5 La3 Ta2 O12,3.4e-06,,,,,,,,,,,Garnet,10.1111/j.1151-2916.2003.tb03318.x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=812; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept caltech_icsd_154400 from caltech
liverpool_814_0682,BaLi6La2Nb2O12,,Ba1 Li6 La2 Nb2 O12,6e-06,,,,,,,,,,,Garnet,10.1111/j.1551-2916.2005.00060.x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=814; measured_temperature_C=22; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept lf5 from v1
liverpool_815_0683,SrLi6La2Nb2O12,,Sr1 Li6 La2 Nb2 O12,4.2e-06,,,,,,,,,,,Garnet,10.1111/j.1551-2916.2005.00060.x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=815; measured_temperature_C=22; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept cjq from v1
liverpool_816_0684,Li6CaLa2Nb2O12,,Li6 Ca1 La2 Nb2 O12,1.6e-06,,,,,,,,,,,Garnet,10.1111/j.1551-2916.2005.00060.x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=816; measured_temperature_C=22; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept uaz from v1
liverpool_817_0685,Li3.25Ge0.25P0.75S4,,Li3.25 Ge0.25 P0.75 S4,0.0022,,,,,,,,,,,Thio-LISICON,10.1149/1.1379028,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=817; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept 3jh from v1
liverpool_818_0686,Li6.75La3Zr1.75Ta0.25O12,,Li6.75 La3 Zr1.75 Ta0.25 O12,0.00063,,,,,,,,,,,Garnet,10.1149/2.024205esl,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=818; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept 4vd from v1
liverpool_821_0687,Li10Si(PS6)2,,Li10 Si1 P2 S12,0.0023,,,,,,,,,,,Thio-LISICON,10.1149/2.0501412jes,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=821; measured_temperature_C=27; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept 02p from v1
liverpool_836_0696,Li5.4La3Y0.75Nb1.8O12,,Li5.4 La3 Y0.75 Nb1.8 O12,2.51e-05,,,,,,,,,,,Garnet,10.1021/jp304737x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=836; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept a6v from v1
liverpool_840_0698,SrLi6La2Ta2O12,,Sr1 Li6 La2 Ta2 O12,7e-06,,,,,,,,,,,Garnet,10.1002/adfm.200400044,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=840; measured_temperature_C=30; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept ps0 from v1
liverpool_870_0728,Li1.8Ti1.2Cr0.8P3O12,,Li1.8 Ti1.2 Cr0.8 P3 O12,0.00024,,,,,,,,,,,NASICON,10.1016/0167-2738(88)90291-3,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=870; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept cmn from v1
liverpool_890_0748,Li6CaLa2Nb2O12,,Li6 Ca1 La2 Nb2 O12,2.11e-06,,,,,,,,,,,Garnet,10.1016/j.ssi.2008.01.047,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=890; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept gcj from v1
liverpool_893_0751,Li4.4Al0.4Ge0.6S4,,Li4.4 Al0.4 Ge0.6 S4,4.33e-05,,,,,,,,,,,Thio-LISICON,10.1021/acs.chemmater.8b03175,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=893; measured_temperature_C=30; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept deu from v1
liverpool_894_0752,Li4.4Al0.4Sn0.6S4,,Li4.4 Al0.4 Sn0.6 S4,4.39e-06,,,,,,,,,,,Thio-LISICON,10.1021/acs.chemmater.8b03175,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=894; measured_temperature_C=30; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept usu from v1
liverpool_901_0759,Li5AlS4,,Li5 Al1 S4,1.26e-08,,,,,,,,,,,Thio-LISICON,10.1016/j.jssc.2017.09.018,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=901; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept y2l from v1
liverpool_903_0761,LiMgPO4,,Li1 Mg1 P1 O4,6.31e-12,,,,,,,,,,,Olivine,10.1021/cm504518q,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=903; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept caltech_icsd_11770 from caltech
liverpool_913_0771,Li3AlS3,,Li3 Al1 S3,1.31e-08,,,,,,,,,,,Other,10.1021/acs.chemmater.9b03230,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=913; measured_temperature_C=25; chemical_family=Sulphides,,,,,,duplicate DOI+formula; kept dmq from v1
liverpool_915_0773,Li6Si(ClO2)2,,Li6 Si1 Cl2 O4,1e-10,,,,,,,,,,,Argyrodite,10.1021/acs.chemmater.1c00157,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=915; measured_temperature_C=25; chemical_family=Oxides and Other Anions,,,,,,duplicate DOI+formula; kept an2 from v1
liverpool_917_0775,LiTa2PO8,,Li1 Ta2 P1 O8,0.0016,,,,,,,,,,,Other,10.1039/c8ta09170f,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=917; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept ard from v1
liverpool_2005_0794,Li5La3(SbO6)2,,Li5 La3 Sb2 O12,2.06e-06,,,,,,,,,,,Garnet,10.1016/j.ssi.2008.01.002,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=2005; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept tbj from v1
liverpool_2008_0797,Li3Fe2(PO4)3,,Li3 Fe2 P3 O12,1.11e-08,,,,,,,,,,,Glass-Ceramic,10.1016/0167-2738(90)90442-t,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=2008; measured_temperature_C=25; chemical_family=Sulphides and Other Anions,,,,,,duplicate DOI+formula; kept caltech_icsd_69345 from caltech
liverpool_2017_0806,Li4Al0.33Si0.33P0.33O4,,Li4 Al0.33 Si0.33 P0.33 O4,3.25e-06,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=2017; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept s3r from v1
liverpool_2019_0808,Li4.25Al0.25Si0.75O4,,Li4.25 Al0.25 Si0.75 O4,2.02e-08,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=2019; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept max from v1
liverpool_2020_0809,Li3.75Si0.75P0.25O4,,Li3.75 Si0.75 P0.25 O4,5.54e-07,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=2020; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept k5y from v1
liverpool_2022_0811,Li3Cr(MoO4)3,,Li3 Cr1 Mo3 O12,3.19e-09,,,,,,,,,,,LISICON,10.1039/b301189e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=2022; measured_temperature_C=25; chemical_family=Oxides,,,,,,duplicate DOI+formula; kept 2r7 from v1
