group_id,pair_id,化学式_a,化学式_b,电导率_a,电导率_b,电导率变化值,温度,合成方法,family,doi,absolute_change,absolute_threshold,log10_ratio_B_over_A,trend_label,trend_class,pair_weight_group_equal,delta_entropy_c_l,delta_log10_rho_plus_incl_li,delta_field_x_r_diff,delta_n_Li,delta_log_rho_ratio,delta_r_all_pm,delta_ir_mean_square_all,delta_atwt_geometric_mean_all,delta_chi_all,delta_chi_plus_excl_minus_chi_minus,delta_phi_plus_excl_li,delta_r_plus_incl_minus_r_minus,delta_chi_plus_incl_minus_chi_minus,delta_chi_range_x_r_avg,delta_r_plus_incl_li_pm,delta_rho_plus_excl_li_c_m3,delta_r_plus_excl_minus_r_minus,delta_n_li_x_r_minus_pm,mean_entropy_c_l,mean_log10_rho_plus_incl_li,mean_log10_phi_plus_incl_li,mean_field_x_r_diff,mean_n_Li,mean_r_all_pm,mean_atwt_geometric_mean_all,abs_delta_entropy_c_l,abs_delta_log10_rho_plus_incl_li,abs_delta_log10_phi_plus_incl_li,abs_delta_field_x_r_diff,composition_L1_distance,a_r_all_pm,a_chi_plus_excl_minus_chi_minus,a_chi_all,a_phi_plus_excl_li,a_field_x_r_diff,a_r_plus_incl_minus_r_minus,a_chi_plus_incl_minus_chi_minus,a_chi_range_x_r_avg,a_r_plus_incl_li_pm,a_rho_plus_excl_li_c_m3,a_r_plus_excl_minus_r_minus,a_n_li_x_r_minus_pm,b_r_all_pm,b_chi_plus_excl_minus_chi_minus,b_chi_all,b_phi_plus_excl_li,b_field_x_r_diff,b_r_plus_incl_minus_r_minus,b_chi_plus_incl_minus_chi_minus,b_chi_range_x_r_avg,b_r_plus_incl_li_pm,b_rho_plus_excl_li_c_m3,b_r_plus_excl_minus_r_minus,b_n_li_x_r_minus_pm
trgrp_0120,trpair_001287,Li6.5O8P1.5Si0.5,Li7.22Si1.5P0.5O8,4.49e-07,1.64e-07,-2.85e-07,RT,unknow,lisicon,10.1021/jacs.5b04444,2.85e-07,0.0001,-0.4374024929556253,unchanged,0,1.0,0.0,-0.395683666294655,2.0076032502140277,0.025340513145391208,-0.3956836662946559,-0.2684405025868415,-227.75061556330002,-0.3684184427046784,-0.0724759793052474,-0.14500000000000046,-0.08645276292335113,2.589766492280205,-0.052354217174939155,-0.6603636363636269,2.589766492280205,-17332646101493.186,8.0,3.502058916693059,0.5623351446188083,12.660341512151188,-1.239032182082778,-4.740652386479095,0.4066096505120895,96.00820399113081,12.252785412270057,0.0,0.395683666294655,0.17274336930250134,2.0076032502140277,0.16429099355928628,96.14242424242424,-1.3224999999999998,2.3106060606060606,0.2508912655971479,-5.744454011586109,-81.64117647058822,-2.1923529411764706,236.51036363636362,56.55882352941177,30255855684224.355,-117.19999999999999,54.44242424242424,95.8739837398374,-1.4675000000000002,2.238130081300813,0.16443850267379678,-3.7368507613720814,-79.05140997830802,-2.2447071583514098,235.85,59.14859002169197,12923209582731.17,-109.19999999999999,57.9444831591173
trgrp_0122,trpair_001288,Li0.688La0.475Ta0.238Cl2.7O0.3,Li0.588La0.475Ta0.238Cl2.8O0.2,8.7e-4,1.78e-3,0.0009099999999999999,30,高能震荡球磨（875 cycles/min，3 h）,oxyhalides,10.1021/jacs.5c11480,0.0009099999999999999,0.0001,0.3109007496902754,increase,1,0.3333333333333333,0.0,0.01057495798258934,-0.09561759455247865,-0.019615714781484467,0.049767833425482966,2.8571768694885975,767.3445034841279,1.851906462616462,0.029439315460685567,0.009333333333334082,0.0,-0.06584738436708903,0.019250483760090642,7.028655098941954,1.3608192822995306,0.0,-1.4266666666666197,-3.271446102931211,0.6368377286186921,11.267874703169493,-1.5429916332980766,-2.6226028378793353,0.14652024985761042,149.01576559145116,33.86216940893364,0.0,0.01057495798258934,0.015523345213367623,0.09561759455247865,0.08256245370456194,147.58717715670684,-1.95447966339411,2.5261849579640994,0.04098810932719287,-2.574794040603096,-91.51574113728292,-2.078977872947895,363.0644558054988,85.20425886271711,239701641348.03427,-74.43224871435254,27.626303112928884,150.44435402619544,-1.9451463300607759,2.555624273424785,0.04098810932719287,-2.6704116351555744,-91.58158852165,-2.0597273891878043,370.0931109044408,86.56507814501664,239701641348.03427,-75.85891538101916,24.354857009997673
trgrp_0122,trpair_001289,Li0.588La0.475Ta0.238Cl2.8O0.2,Li0.538La0.475Ta0.238Cl2.85O0.15,1.78e-3,2.05e-3,0.0002700000000000003,30,高能震荡球磨（875 cycles/min，3 h）,oxyhalides,10.1021/jacs.5c11480,0.0002700000000000003,0.0001,0.06133385874686041,increase,1,0.3333333333333333,0.0,0.0058109084944053535,-0.051057120085069574,-0.010153935633181982,0.02681880354551791,1.4789973421100626,397.2104398769261,0.9991650076709178,0.01523905285138527,0.004666666666666597,0.0,0.048660197642533376,0.010219795262944142,3.6383334615907756,0.7619935309759001,0.0,-0.7133333333333667,-1.7186114207245602,0.6368377286186921,11.27606763640799,-1.531001982311305,-2.6959401951981095,0.13163542465027717,151.18385269725047,35.287705144077336,0.0,0.0058109084944053535,0.008455956760175631,0.051057120085069574,0.042737868590188,150.44435402619544,-1.9451463300607759,2.555624273424785,0.04098810932719287,-2.6704116351555744,-91.58158852165,-2.0597273891878043,370.0931109044408,86.56507814501664,239701641348.03427,-75.85891538101916,24.354857009997673,151.9233513683055,-1.9404796633941093,2.57086332627617,0.04098810932719287,-2.721468755240644,-91.53292832400747,-2.04950759392486,373.73144436603155,87.32707167599254,239701641348.03427,-76.57224871435253,22.636245589273113
trgrp_0122,trpair_001290,Li0.538La0.475Ta0.238Cl2.85O0.15,Li0.488La0.475Ta0.238Cl2.9O0.1,2.05e-3,1.86e-3,-0.00019000000000000006,30,高能震荡球磨（875 cycles/min，3 h）,oxyhalides,10.1021/jacs.5c11480,0.00019000000000000006,0.0001,-0.042240916837837976,decrease,-1,0.3333333333333333,0.0,0.00620823709950713,-0.053442556909724104,-0.010395638457109183,0.028284220748513222,1.5142031821983721,406.66558007870844,1.052685970530355,0.015601801074460742,0.004666666666667041,0.0,0.11210678639989169,0.010682170666464597,3.7249398282079937,0.82544011973323,0.0,-0.7133333333333383,-1.776501083996589,0.6368377286186921,11.282077209204946,-1.5222850081250037,-2.748190033695506,0.1213606376051316,152.6804529594047,36.313630633177965,0.0,0.00620823709950713,0.008977991612427072,0.053442556909724104,0.04375519466945947,151.9233513683055,-1.9404796633941093,2.57086332627617,0.04098810932719287,-2.721468755240644,-91.53292832400747,-2.04950759392486,373.73144436603155,87.32707167599254,239701641348.03427,-76.57224871435253,22.636245589273113,153.43755455050388,-1.9358129967274422,2.586465127350631,0.04098810932719287,-2.774911312150368,-91.42082153760758,-2.0388254232583956,377.45638419423955,88.15251179572577,239701641348.03427,-77.28558204768586,20.859744505276524
trgrp_0123,trpair_001291,Li6PS5Br0.25I0.75,Li6PS5Cl0.75Br0.25,4.72e-06,0.00226,0.0022552799999999997,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.0022552799999999997,0.0001,2.680166440513313,increase,1,0.027777777777777776,0.0,0.0,0.26673669467787153,0.0,-0.014014581870616993,-2.25,-902.2500000000036,-1.2332556833907056,0.028846153846153966,-0.062499999999999556,0.0,4.875,-0.062499999999999556,19.03346153846155,0.0,0.0,4.875,-2.25,0.0,12.753345632073744,-1.261891854813765,-6.909262038148594,0.46153846153846156,118.5673076923077,16.77040837759654,0.0,0.0,0.0,0.26673669467787153,0.11538461538461539,119.6923076923077,-0.4158333333333335,1.8234615384615382,0.29411764705882354,-7.04263038548753,-128.71428571428572,-1.4529761904761906,236.99076923076922,60.285714285714285,38922178734970.945,-172.0,87.23076923076924,117.4423076923077,-0.47833333333333306,1.8523076923076922,0.29411764705882354,-6.775893690809658,-123.83928571428572,-1.5154761904761902,256.02423076923077,60.285714285714285,38922178734970.945,-167.125,84.98076923076924
trgrp_0123,trpair_001292,Li6PS5Br0.25I0.75,Li6PS5Cl0.5Br0.5,4.72e-06,0.00333,0.00332528,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.00332528,0.0001,2.848502234872232,increase,1,0.027777777777777776,0.0,0.0,0.2325396825396826,0.0,-0.011804759978217838,-1.961538461538467,-793.5000000000036,-0.9788334088440962,0.025000000000000133,-0.054166666666666696,0.0,4.25,-0.054166666666666696,19.662307692307706,0.0,0.0,4.25,-1.961538461538467,0.0,12.753345632073744,-1.261891854813765,-6.9263605442176885,0.46153846153846156,118.71153846153845,16.897619514869845,0.0,0.0,0.0,0.2325396825396826,0.11538461538461539,119.6923076923077,-0.4158333333333335,1.8234615384615382,0.29411764705882354,-7.04263038548753,-128.71428571428572,-1.4529761904761906,236.99076923076922,60.285714285714285,38922178734970.945,-172.0,87.23076923076924,117.73076923076923,-0.4700000000000002,1.8484615384615384,0.29411764705882354,-6.810090702947847,-124.46428571428572,-1.5071428571428573,256.6530769230769,60.285714285714285,38922178734970.945,-167.75,85.26923076923077
trgrp_0123,trpair_001293,Li6PS5Br0.25I0.75,Li6PS5Br0.5I0.5,4.72e-06,2.62e-05,2.148e-05,RT,unknow,argyrodites,10.1021/jacs.7b06327,2.148e-05,0.0001,0.7443592926856577,unchanged,0,0.027777777777777776,0.0,0.0,0.05471521942110158,0.0,-0.0024642161663228634,-0.461538461538467,-192.00000000000364,-0.1539946444324194,0.005769230769230971,-0.012500000000000178,0.0,1.0,-0.012500000000000178,-0.9138461538461513,0.0,0.0,1.0,-0.461538461538467,0.0,12.753345632073744,-1.261891854813765,-7.015272775776979,0.46153846153846156,119.46153846153845,17.310038897075685,0.0,0.0,0.0,0.05471521942110158,0.038461538461538464,119.6923076923077,-0.4158333333333335,1.8234615384615382,0.29411764705882354,-7.04263038548753,-128.71428571428572,-1.4529761904761906,236.99076923076922,60.285714285714285,38922178734970.945,-172.0,87.23076923076924,119.23076923076923,-0.4283333333333337,1.8292307692307692,0.29411764705882354,-6.987915166066428,-127.71428571428572,-1.4654761904761908,236.07692307692307,60.285714285714285,38922178734970.945,-171.0,86.76923076923077
trgrp_0123,trpair_001294,Li6PS5Br0.25I0.75,Li6PS5Cl0.25Br0.75,4.72e-06,0.00186,0.0018552800000000002,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.0018552800000000002,0.0001,2.5955709455838285,increase,1,0.027777777777777776,0.0,0.0,0.19834267040149456,0.0,-0.0095836363112074,-1.6730769230769198,-684.7500000000036,-0.7204039798334421,0.02115384615384608,-0.04583333333333339,0.0,3.625,-0.04583333333333339,20.29115384615386,0.0,0.0,3.625,-1.673076923076934,0.0,12.753345632073744,-1.261891854813765,-6.943459050286783,0.46153846153846156,118.85576923076923,17.026834229375172,0.0,0.0,0.0,0.19834267040149456,0.11538461538461539,119.6923076923077,-0.4158333333333335,1.8234615384615382,0.29411764705882354,-7.04263038548753,-128.71428571428572,-1.4529761904761906,236.99076923076922,60.285714285714285,38922178734970.945,-172.0,87.23076923076924,118.01923076923077,-0.4616666666666669,1.8446153846153843,0.29411764705882354,-6.844287715086035,-125.08928571428572,-1.498809523809524,257.2819230769231,60.285714285714285,38922178734970.945,-168.375,85.5576923076923
trgrp_0123,trpair_001295,Li6PS5Br0.25I0.75,Li6PS5Br0.75I0.25,4.72e-06,0.000112,0.00010728,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.00010728,0.0001,1.375276024036094,increase,1,0.027777777777777776,0.0,0.0,0.10943043884220405,0.0,-0.00491452905504719,-0.9230769230769198,-384.00000000000364,-0.3066253789830853,0.011538461538461497,-0.02499999999999991,0.0,2.0,-0.02499999999999991,-1.8276923076922742,0.0,0.0,2.0,-0.923076923076934,0.0,12.753345632073744,-1.261891854813765,-6.987915166066427,0.46153846153846156,119.23076923076923,17.23372352980035,0.0,0.0,0.0,0.10943043884220405,0.07692307692307693,119.6923076923077,-0.4158333333333335,1.8234615384615382,0.29411764705882354,-7.04263038548753,-128.71428571428572,-1.4529761904761906,236.99076923076922,60.285714285714285,38922178734970.945,-172.0,87.23076923076924,118.76923076923077,-0.4408333333333334,1.8349999999999997,0.29411764705882354,-6.933199946645326,-126.71428571428572,-1.4779761904761906,235.16307692307694,60.285714285714285,38922178734970.945,-170.0,86.3076923076923
trgrp_0123,trpair_001296,Li6PS5Br0.25I0.75,Li6PS5Cl,4.72e-06,0.00205,0.00204528,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.00204528,0.0001,2.6378118624216667,increase,1,0.027777777777777776,0.0,0.0,0.3009337068160596,0.0,-0.016213216420341237,-2.538461538461533,-1011.0000000000036,-1.4837329376000419,0.0326923076923078,-0.07083333333333375,0.0,5.5,-0.07083333333333375,18.404615384615425,0.0,0.0,5.5,-2.538461538461547,0.0,12.753345632073744,-1.261891854813765,-6.8921635320795005,0.46153846153846156,118.42307692307693,16.645169750491874,0.0,0.0,0.0,0.3009337068160596,0.15384615384615385,119.6923076923077,-0.4158333333333335,1.8234615384615382,0.29411764705882354,-7.04263038548753,-128.71428571428572,-1.4529761904761906,236.99076923076922,60.285714285714285,38922178734970.945,-172.0,87.23076923076924,117.15384615384616,-0.48666666666666725,1.856153846153846,0.29411764705882354,-6.74169667867147,-123.21428571428572,-1.5238095238095244,255.39538461538464,60.285714285714285,38922178734970.945,-166.5,84.6923076923077
trgrp_0123,trpair_001297,Li6PS5Br0.25I0.75,Li6PS5Br,4.72e-06,0.00115,0.00114528,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.00114528,0.0001,2.386755841719524,increase,1,0.027777777777777776,0.0,0.0,0.16414565826330563,0.0,-0.007351094672886749,-1.3846153846153868,-576.0000000000036,-0.4579042836186247,0.017307692307692468,-0.037499999999999645,0.0,3.0,-0.037499999999999645,-2.741538461538454,0.0,0.0,3.0,-1.3846153846153868,0.0,12.753345632073744,-1.261891854813765,-6.960557556355877,0.46153846153846156,119.0,17.15808407748258,0.0,0.0,0.0,0.16414565826330563,0.11538461538461539,119.6923076923077,-0.4158333333333335,1.8234615384615382,0.29411764705882354,-7.04263038548753,-128.71428571428572,-1.4529761904761906,236.99076923076922,60.285714285714285,38922178734970.945,-172.0,87.23076923076924,118.3076923076923,-0.45333333333333314,1.8407692307692307,0.29411764705882354,-6.878484727224224,-125.71428571428572,-1.4904761904761903,234.24923076923076,60.285714285714285,38922178734970.945,-169.0,85.84615384615385
trgrp_0123,trpair_001298,Li6PS5Br0.25I0.75,Li6PS5I,4.72e-06,1.3e-06,-3.4199999999999994e-06,RT,unknow,argyrodites,10.1021/jacs.7b06327,3.4199999999999994e-06,0.0001,-0.5599986463272509,unchanged,0,0.027777777777777776,0.0,0.0,-0.05471521942110158,0.0,0.002478278121387678,0.461538461538467,192.0,0.15537074222750746,-0.005769230769230527,0.012500000000000178,0.0,-1.0,0.012500000000000178,-35.13230769230765,0.0,0.0,-1.0,0.4615384615384528,0.0,12.753345632073744,-1.261891854813765,-7.069987995198081,0.46153846153846156,119.92307692307693,17.464721590405645,0.0,0.0,0.0,0.05471521942110158,0.038461538461538464,119.6923076923077,-0.4158333333333335,1.8234615384615382,0.29411764705882354,-7.04263038548753,-128.71428571428572,-1.4529761904761906,236.99076923076922,60.285714285714285,38922178734970.945,-172.0,87.23076923076924,120.15384615384616,-0.4033333333333333,1.8176923076923077,0.29411764705882354,-7.097345604908631,-129.71428571428572,-1.4404761904761905,201.85846153846157,60.285714285714285,38922178734970.945,-173.0,87.6923076923077
trgrp_0123,trpair_001299,Li6PS5Cl0.75Br0.25,Li6PS5Cl0.5Br0.5,0.00226,0.00333,0.0010700000000000002,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.0010700000000000002,0.0001,0.16833579435891902,increase,1,0.027777777777777776,0.0,0.0,-0.03419701213818893,0.0,0.0022098218923991553,0.288461538461533,108.75,0.2544222745466094,-0.0038461538461538325,0.00833333333333286,0.0,-0.625,0.00833333333333286,0.6288461538461547,0.0,0.0,-0.625,0.288461538461533,0.0,12.753345632073744,-1.261891854813765,-6.792992196878753,0.46153846153846156,117.58653846153845,16.28099167317449,0.0,0.0,0.0,0.03419701213818893,0.038461538461538464,117.4423076923077,-0.47833333333333306,1.8523076923076922,0.29411764705882354,-6.775893690809658,-123.83928571428572,-1.5154761904761902,256.02423076923077,60.285714285714285,38922178734970.945,-167.125,84.98076923076924,117.73076923076923,-0.4700000000000002,1.8484615384615384,0.29411764705882354,-6.810090702947847,-124.46428571428572,-1.5071428571428573,256.6530769230769,60.285714285714285,38922178734970.945,-167.75,85.26923076923077
trgrp_0123,trpair_001300,Li6PS5Cl0.75Br0.25,Li6PS5Br0.5I0.5,0.00226,2.62e-05,-0.0022337999999999998,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.0022337999999999998,0.0001,-1.9358071478276555,decrease,-1,0.027777777777777776,0.0,0.0,-0.21202147525676995,0.0,0.01155036570429413,1.788461538461533,710.25,1.0792610389582862,-0.023076923076922995,0.04999999999999938,0.0,-3.875,0.04999999999999938,-19.947307692307703,0.0,0.0,-3.875,1.788461538461533,0.0,12.753345632073744,-1.261891854813765,-6.881904428438043,0.46153846153846156,118.33653846153845,16.69341105538033,0.0,0.0,0.0,0.21202147525676995,0.11538461538461539,117.4423076923077,-0.47833333333333306,1.8523076923076922,0.29411764705882354,-6.775893690809658,-123.83928571428572,-1.5154761904761902,256.02423076923077,60.285714285714285,38922178734970.945,-167.125,84.98076923076924,119.23076923076923,-0.4283333333333337,1.8292307692307692,0.29411764705882354,-6.987915166066428,-127.71428571428572,-1.4654761904761908,236.07692307692307,60.285714285714285,38922178734970.945,-171.0,86.76923076923077
trgrp_0123,trpair_001301,Li6PS5Cl0.75Br0.25,Li6PS5Cl0.25Br0.75,0.00226,0.00186,-0.00039999999999999975,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.00039999999999999975,0.0001,-0.08459549492948458,decrease,-1,0.027777777777777776,0.0,0.0,-0.06839402427637697,0.0,0.004430945559409594,0.5769230769230802,217.5,0.5128517035572635,-0.007692307692307887,0.016666666666666163,0.0,-1.25,0.016666666666666163,1.2576923076923094,0.0,0.0,-1.25,0.576923076923066,0.0,12.753345632073744,-1.261891854813765,-6.810090702947846,0.46153846153846156,117.73076923076923,16.41020638767982,0.0,0.0,0.0,0.06839402427637697,0.07692307692307693,117.4423076923077,-0.47833333333333306,1.8523076923076922,0.29411764705882354,-6.775893690809658,-123.83928571428572,-1.5154761904761902,256.02423076923077,60.285714285714285,38922178734970.945,-167.125,84.98076923076924,118.01923076923077,-0.4616666666666669,1.8446153846153843,0.29411764705882354,-6.844287715086035,-125.08928571428572,-1.498809523809524,257.2819230769231,60.285714285714285,38922178734970.945,-168.375,85.5576923076923
trgrp_0123,trpair_001302,Li6PS5Cl0.75Br0.25,Li6PS5Br0.75I0.25,0.00226,0.000112,-0.0021479999999999997,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.0021479999999999997,0.0001,-1.3048904164772193,decrease,-1,0.027777777777777776,0.0,0.0,-0.15730625583566749,0.0,0.009100052815569803,1.3269230769230802,518.25,0.9266303044076203,-0.017307692307692468,0.037499999999999645,0.0,-2.875,0.037499999999999645,-20.861153846153826,0.0,0.0,-2.875,1.326923076923066,0.0,12.753345632073744,-1.261891854813765,-6.854546818727492,0.46153846153846156,118.10576923076923,16.617095688104996,0.0,0.0,0.0,0.15730625583566749,0.11538461538461539,117.4423076923077,-0.47833333333333306,1.8523076923076922,0.29411764705882354,-6.775893690809658,-123.83928571428572,-1.5154761904761902,256.02423076923077,60.285714285714285,38922178734970.945,-167.125,84.98076923076924,118.76923076923077,-0.4408333333333334,1.8349999999999997,0.29411764705882354,-6.933199946645326,-126.71428571428572,-1.4779761904761906,235.16307692307694,60.285714285714285,38922178734970.945,-170.0,86.3076923076923
trgrp_0123,trpair_001303,Li6PS5Cl0.75Br0.25,Li6PS5Cl,0.00226,0.00205,-0.00020999999999999968,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.00020999999999999968,0.0001,-0.04235457809164653,decrease,-1,0.027777777777777776,0.0,0.0,0.03419701213818804,0.0,-0.002198634549724243,-0.288461538461533,-108.75,-0.2504772542093363,0.0038461538461538325,-0.008333333333334192,0.0,0.625,-0.008333333333334192,-0.6288461538461263,0.0,0.0,0.625,-0.2884615384615472,0.0,12.753345632073744,-1.261891854813765,-6.758795184740564,0.46153846153846156,117.29807692307693,16.02854190879652,0.0,0.0,0.0,0.03419701213818804,0.038461538461538464,117.4423076923077,-0.47833333333333306,1.8523076923076922,0.29411764705882354,-6.775893690809658,-123.83928571428572,-1.5154761904761902,256.02423076923077,60.285714285714285,38922178734970.945,-167.125,84.98076923076924,117.15384615384616,-0.48666666666666725,1.856153846153846,0.29411764705882354,-6.74169667867147,-123.21428571428572,-1.5238095238095244,255.39538461538464,60.285714285714285,38922178734970.945,-166.5,84.6923076923077
trgrp_0123,trpair_001304,Li6PS5Cl0.75Br0.25,Li6PS5Br,0.00226,0.00115,-0.0011099999999999999,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.0011099999999999999,0.0001,-0.2934105987937892,decrease,-1,0.027777777777777776,0.0,0.0,-0.1025910364145659,0.0,0.0066634871977302446,0.8653846153846132,326.25,0.7753513997720809,-0.011538461538461497,0.02499999999999991,0.0,-1.875,0.02499999999999991,-21.775000000000006,0.0,0.0,-1.875,0.8653846153846132,0.0,12.753345632073744,-1.261891854813765,-6.827189209016941,0.46153846153846156,117.875,16.54145623578723,0.0,0.0,0.0,0.1025910364145659,0.11538461538461539,117.4423076923077,-0.47833333333333306,1.8523076923076922,0.29411764705882354,-6.775893690809658,-123.83928571428572,-1.5154761904761902,256.02423076923077,60.285714285714285,38922178734970.945,-167.125,84.98076923076924,118.3076923076923,-0.45333333333333314,1.8407692307692307,0.29411764705882354,-6.878484727224224,-125.71428571428572,-1.4904761904761903,234.24923076923076,60.285714285714285,38922178734970.945,-169.0,85.84615384615385
trgrp_0123,trpair_001305,Li6PS5Cl0.75Br0.25,Li6PS5I,0.00226,1.3e-06,-0.0022586999999999998,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.0022586999999999998,0.0001,-3.2401650868405643,decrease,-1,0.027777777777777776,0.0,0.0,-0.3214519140989731,0.0,0.01649285999200467,2.711538461538467,1094.2500000000036,1.388626425618213,-0.03461538461538449,0.07499999999999973,0.0,-5.875,0.07499999999999973,-54.1657692307692,0.0,0.0,-5.875,2.711538461538453,0.0,12.753345632073744,-1.261891854813765,-6.936619647859144,0.46153846153846156,118.79807692307693,16.848093748710294,0.0,0.0,0.0,0.3214519140989731,0.15384615384615385,117.4423076923077,-0.47833333333333306,1.8523076923076922,0.29411764705882354,-6.775893690809658,-123.83928571428572,-1.5154761904761902,256.02423076923077,60.285714285714285,38922178734970.945,-167.125,84.98076923076924,120.15384615384616,-0.4033333333333333,1.8176923076923077,0.29411764705882354,-7.097345604908631,-129.71428571428572,-1.4404761904761905,201.85846153846157,60.285714285714285,38922178734970.945,-173.0,87.6923076923077
trgrp_0123,trpair_001306,Li6PS5Cl0.5Br0.5,Li6PS5Br0.5I0.5,0.00333,2.62e-05,-0.0033038,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.0033038,0.0001,-2.1041429421865745,decrease,-1,0.027777777777777776,0.0,0.0,-0.17782446311858102,0.0,0.009340543811894975,1.5,601.5,0.8248387644116768,-0.019230769230769162,0.04166666666666652,0.0,-3.25,0.04166666666666652,-20.576153846153858,0.0,0.0,-3.25,1.5,0.0,12.753345632073744,-1.261891854813765,-6.899002934507138,0.46153846153846156,118.48076923076923,16.820622192653637,0.0,0.0,0.0,0.17782446311858102,0.07692307692307693,117.73076923076923,-0.4700000000000002,1.8484615384615384,0.29411764705882354,-6.810090702947847,-124.46428571428572,-1.5071428571428573,256.6530769230769,60.285714285714285,38922178734970.945,-167.75,85.26923076923077,119.23076923076923,-0.4283333333333337,1.8292307692307692,0.29411764705882354,-6.987915166066428,-127.71428571428572,-1.4654761904761908,236.07692307692307,60.285714285714285,38922178734970.945,-171.0,86.76923076923077
trgrp_0123,trpair_001307,Li6PS5Cl0.5Br0.5,Li6PS5Cl0.25Br0.75,0.00333,0.00186,-0.00147,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.00147,0.0001,-0.2529312892884035,decrease,-1,0.027777777777777776,0.0,0.0,-0.03419701213818804,0.0,0.0022211236670104384,0.2884615384615472,108.75,0.25842942901065413,-0.0038461538461540545,0.008333333333333304,0.0,-0.625,0.008333333333333304,0.6288461538461547,0.0,0.0,-0.625,0.288461538461533,0.0,12.753345632073744,-1.261891854813765,-6.827189209016941,0.46153846153846156,117.875,16.537417524953124,0.0,0.0,0.0,0.03419701213818804,0.038461538461538464,117.73076923076923,-0.4700000000000002,1.8484615384615384,0.29411764705882354,-6.810090702947847,-124.46428571428572,-1.5071428571428573,256.6530769230769,60.285714285714285,38922178734970.945,-167.75,85.26923076923077,118.01923076923077,-0.4616666666666669,1.8446153846153843,0.29411764705882354,-6.844287715086035,-125.08928571428572,-1.498809523809524,257.2819230769231,60.285714285714285,38922178734970.945,-168.375,85.5576923076923
trgrp_0123,trpair_001308,Li6PS5Cl0.5Br0.5,Li6PS5Br0.75I0.25,0.00333,0.000112,-0.003218,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.003218,0.0001,-1.4732262108361383,decrease,-1,0.027777777777777776,0.0,0.0,-0.12310924369747855,0.0,0.006890230923170648,1.0384615384615472,409.5,0.6722080298610109,-0.013461538461538636,0.029166666666666785,0.0,-2.25,0.029166666666666785,-21.48999999999998,0.0,0.0,-2.25,1.038461538461533,0.0,12.753345632073744,-1.261891854813765,-6.871645324796587,0.46153846153846156,118.25,16.744306825378303,0.0,0.0,0.0,0.12310924369747855,0.07692307692307693,117.73076923076923,-0.4700000000000002,1.8484615384615384,0.29411764705882354,-6.810090702947847,-124.46428571428572,-1.5071428571428573,256.6530769230769,60.285714285714285,38922178734970.945,-167.75,85.26923076923077,118.76923076923077,-0.4408333333333334,1.8349999999999997,0.29411764705882354,-6.933199946645326,-126.71428571428572,-1.4779761904761906,235.16307692307694,60.285714285714285,38922178734970.945,-170.0,86.3076923076923
trgrp_0123,trpair_001309,Li6PS5Cl0.5Br0.5,Li6PS5Cl,0.00333,0.00205,-0.0012799999999999999,RT,unknow,argyrodites,10.1021/jacs.7b06327,0.0012799999999999999,0.0001,-0.21069037245056554,decrease,-1,0.027777777777777776,0.0,0.0,0.06839402427637697,0.0,-0.0044084564421233985,-0.576923076923066,-217.5,-0.5048995287559457,0.007692307692307665,-0.01666666666666705,0.0,1.25,-0.01666666666666705,-1.257692307692281,0.0,0.0,1.25,-0.5769230769230802,0.0,12.753345632073744,-1.261891854813765,-6.775893690809658,0.46153846153846156,117.4423076923077,16.155753046069826,0.0,0.0,0.0,0.06839402427637697,0.07692307692307693,117.73076923076923,-0.4700000000000002,1.8484615384615384,0.29411764705882354,-6.810090702947847,-124.46428571428572,-1.5071428571428573,256.6530769230769,60.285714285714285,38922178734970.945,-167.75,85.26923076923077,117.15384615384616,-0.48666666666666725,1.856153846153846,0.29411764705882354,-6.74169667867147,-123.21428571428572,-1.5238095238095244,255.39538461538464,60.285714285714285,38922178734970.945,-166.5,84.6923076923077
