pair_id,group_id,doi,化学式_a,化学式_b,family,trend_label,pair_weight_group_equal,delta_entropy_c_l,delta_log10_rho_plus_incl_li,delta_log10_phi_plus_incl_li,delta_field_x_r_diff,delta_n_Li,delta_log_rho_ratio,delta_r_all_pm,delta_n_host_cation,delta_ir_mean_square_all,delta_atwt_geometric_mean_all,delta_chi_all,delta_chi_minus,delta_r_minus_pm,mean_entropy_c_l,mean_log10_rho_plus_incl_li,mean_log10_phi_plus_incl_li,mean_field_x_r_diff,mean_n_Li,mean_r_all_pm,mean_atwt_geometric_mean_all,mean_chi_all,abs_delta_entropy_c_l,abs_delta_log10_rho_plus_incl_li,abs_delta_log10_phi_plus_incl_li,abs_delta_field_x_r_diff,abs_delta_n_Li,composition_L1_distance
trpair_001371,trgrp_0123,10.1021/jacs.8b10282,Li6.5P0.5Ge0.5S5I,Li6PS5I,argyrodites,decrease,0.01818181818181818,-0.6931471805599453,0.30504692872764494,0.15553971692328927,-2.228827023240859,-0.01994301994301989,0.30504692872764494,0.8760683760683889,0.0028490028490028574,462.4622507122549,0.04853175524618436,0.037692307692307914,0.0,0.0,0.34657359027997264,12.600822167709921,-1.3396617132754096,-5.982932093288202,0.47150997150997154,119.71581196581197,17.51814108389631,1.7988461538461538,0.6931471805599453,0.30504692872764494,0.15553971692328927,2.228827023240859,0.01994301994301989,0.11396011396011396
trpair_001372,trgrp_0123,10.1021/jacs.8b10282,Li6.6P0.4Ge0.6S5I,Li6.7P0.3Ge0.7S5I,argyrodites,increase,0.01818181818181818,-0.062147364954363016,-0.11068313450145517,-0.03807235966085787,0.3888654316986946,0.003756977243452142,-0.11068313450145606,-0.16503864319452077,-0.0005367110347788695,-87.12121618721358,-0.009122809005479127,-0.007100686990124672,0.0,0.0,0.641937984532075,12.302708884166687,-1.4723656922517527,-4.272186995586555,0.4871726062687849,119.02777479604981,17.480050971250918,1.7692437741519969,0.062147364954363016,0.11068313450145517,0.03807235966085787,0.3888654316986946,0.003756977243452142,0.02146844139115504
trpair_001373,trgrp_0123,10.1021/jacs.8b10282,Li6.6P0.4Ge0.6S5I,Li6.8P0.2Ge0.8S5I,argyrodites,decrease,0.01818181818181818,-0.17260924347106865,-0.2550637558323512,-0.07868410647704449,0.7652972203435899,0.007459505541346945,-0.2550637558323525,-0.32768542199490014,-0.0010656436487638532,-172.9798060528592,-0.0181087464164591,-0.014098465473146193,0.0,0.0,0.5867070452737222,12.23051857350124,-1.4926715656598462,-4.0839711012641065,0.4890238704177323,118.94645140664963,17.47555800254543,1.765744884910486,0.17260924347106865,0.2550637558323512,0.07868410647704449,0.7652972203435899,0.007459505541346945,0.042625745950554135
trpair_001374,trgrp_0123,10.1021/jacs.8b10282,Li6.6P0.4Ge0.6S5I,Li6PS5I,argyrodites,decrease,0.01818181818181818,-0.6730116670092565,0.39529518065632807,0.19143765760755893,-2.6307258934727296,-0.023755656108597256,0.3952951806563272,1.0435520361990882,0.0033936651583710425,550.8741515837064,0.05779458576574115,0.04489819004524853,0.0,0.0,0.33650583350462826,12.555698041745579,-1.3576106836175446,-5.781982658172266,0.47341628959276016,119.63207013574662,17.51350966863653,1.7952432126696833,0.6730116670092565,0.39529518065632807,0.19143765760755893,2.6307258934727296,0.023755656108597256,0.1357466063348416
trpair_001375,trgrp_0123,10.1021/jacs.8b10282,Li6.7P0.3Ge0.7S5I,Li6.8P0.2Ge0.8S5I,argyrodites,decrease,0.01818181818181818,-0.11046187851670564,-0.14438062133089602,-0.04061174681618662,0.37643178864489535,0.0037025282978948026,-0.14438062133089646,-0.16264677880037937,-0.0005289326139849837,-85.85858986564563,-0.008985937410979972,-0.006997778483021522,0.0,0.0,0.5556333627965406,12.175177006250513,-1.5117077454902752,-3.8895383854147596,0.49090235903945834,118.86393208505237,17.47099659804269,1.7621945414154236,0.11046187851670564,0.14438062133089602,0.04061174681618662,0.37643178864489535,0.0037025282978948026,0.02115730455939909
trpair_001376,trgrp_0123,10.1021/jacs.8b10282,Li6.7P0.3Ge0.7S5I,Li6PS5I,argyrodites,decrease,0.01818181818181818,-0.6108643020548935,0.5059783151577832,0.2295100172684168,-3.019591325171424,-0.027512633352049398,0.5059783151577832,1.208590679393609,0.003930376193149912,637.99536777092,0.06691739477122027,0.0519988770353732,0.0,0.0,0.30543215102744675,12.500356474494852,-1.3766468634479734,-5.587549942322919,0.4752947782144863,119.54955081414936,17.508948264133792,1.791692869174621,0.6108643020548935,0.5059783151577832,0.2295100172684168,3.019591325171424,0.027512633352049398,0.15721504772599665
trpair_001377,trgrp_0123,10.1021/jacs.8b10282,Li6.8P0.2Ge0.8S5I,Li6PS5I,argyrodites,decrease,0.01818181818181818,-0.5004024235381879,0.6503589364886793,0.2701217640846034,-3.3960231138163195,-0.0312151616499442,0.6503589364886797,1.3712374581939883,0.004459308807134896,723.8539576365656,0.07590333218220024,0.058996655518394725,0.0,0.0,0.25020121176909393,12.428166163829404,-1.3969527368560666,-5.399334048000472,0.47714604236343366,119.46822742474916,17.5044552954283,1.7881939799331104,0.5004024235381879,0.6503589364886793,0.2701217640846034,3.3960231138163195,0.0312151616499442,0.17837235228539572
trpair_001378,trgrp_0124,10.1021/jp304737x,Li6.5La3Nb1.25Y0.75O12,Li6La3Nb1.5Y0.5O12,garnet,unchanged,0.2,-0.03969123741566949,0.0380937023476875,0.02574540857461849,-0.08850614578310623,-0.015726179463459777,0.0380937023476865,0.5930619796484677,0.0046253469010175685,134.83461455442557,0.44828339875639855,0.03265494912118383,0.0,0.0,0.9177913435646144,11.26643258420264,-1.5803107529744684,-1.468724461055439,0.2687326549491212,111.17738205365401,19.633761876905886,2.30845513413506,0.03969123741566949,0.0380937023476875,0.02574540857461849,0.08850614578310623,0.015726179463459777,0.0518038852913969
trpair_001379,trgrp_0124,10.1021/jp304737x,Li6La3Nb1.5Y0.5O12,Li5.4La3Nb1.8Y0.75O12,garnet,decrease,0.2,0.07025016533592243,0.03719323113675799,0.03355053153302223,-0.10354266864017347,-0.025575447570332477,0.03719323113675821,0.35669697830822145,0.024438761011651017,63.6297045404317,1.312027334588155,0.013648763853367551,0.0,0.0,0.9330708075247409,11.304076050944863,-1.5506627829206479,-1.564748868267079,0.24808184143222506,111.65226153263237,20.513917243578163,2.331606990622336,0.07025016533592243,0.03719323113675799,0.03355053153302223,0.10354266864017347,0.025575447570332477,0.05115089514066487
trpair_001380,trgrp_0124,10.1021/jp304737x,Li5.4La3Nb1.8Y0.75O12,Li5.5La3Nb1.75Y0.25O12,garnet,unchanged,0.2,-0.14447615868087094,0.0010194628242636838,-0.007001002191859618,0.006408065413558983,0.009150326797385616,0.001019462824264461,0.2627233115468641,-0.019607843137254888,77.19755954974607,-0.8327624809615699,0.020457516339869475,0.0,0.0,0.8959578108522667,11.323182397925374,-1.5373880182500668,-1.6133161698803862,0.23986928104575161,111.9619716775599,20.753549670391457,2.3486601307189545,0.14447615868087094,0.0010194628242636838,0.007001002191859618,0.006408065413558983,0.009150326797385616,0.04444444444444452
trpair_001381,trgrp_0124,10.1021/jp304737x,Li5.5La3Nb1.75Y0.25O12,Li5.4La3Nb1.8Y0.2O12,garnet,unchanged,0.2,-0.02067487514599542,0.007669907704443091,0.005414135836766976,-0.02057440448410386,-0.0033730158730158333,0.0076699077044419806,0.127202380952383,0.0009920634920635163,28.919884589946378,0.09984297944099652,0.007003968253968207,0.0,0.0,0.8133822939388335,11.327527083189727,-1.5381814514276129,-1.6203993394156586,0.24275793650793653,112.15693452380953,20.387089919631173,2.3623908730158734,0.02067487514599542,0.007669907704443091,0.005414135836766976,0.02057440448410386,0.0033730158730158333,0.011111111111111065
trpair_001382,trgrp_0124,10.1021/jp304737x,Li5.4La3Nb1.8Y0.2O12,Li5.2La3Nb1.9Y0.1O12,garnet,unchanged,0.2,-0.050627092018230235,0.015376900904925606,0.010938637160659015,-0.042388426714652594,-0.006837194337194347,0.015376900904926494,0.25784266409266365,0.0020109395109395023,58.6213876823258,0.20389074647493288,0.014197232947232852,0.0,0.0,0.7777313103567207,11.339050487494411,-1.5300050649289,-1.651880755015037,0.23765283140283144,112.34945704633205,20.538956782589135,2.372991473616474,0.050627092018230235,0.015376900904925606,0.010938637160659015,0.042388426714652594,0.006837194337194347,0.022522522522522584
trpair_001383,trgrp_0125,10.1023/a:1026135806929,Li3.75Ge0.75V0.25O4,Li3.70Ge0.85W0.15O4,lisicon,unchanged,1.0,-0.13962605681281742,-0.0538410478784872,-0.010200536419289863,0.06795857259800453,-0.0032840722495894314,-0.053841047878487425,0.40783251231528084,0.000656814449917914,57.97996141215117,0.3993040065681974,0.012651888341543849,0.0,0.0,0.4925221162123996,11.66774236907263,-1.5015309275606743,-2.373327441067959,0.42692939244663386,97.41677339901477,13.362797657513097,2.217754515599343,0.13962605681281742,0.0538410478784872,0.010200536419289863,0.06795857259800453,0.0032840722495894314,0.06371100164203614
trpair_001384,trgrp_0126,10.1038/nenergy.2016.30,Li9.54Si1.74P1.44S11.7Cl0.3,Li9.6P3S12,lgps,decrease,1.0,-0.6886905739680003,0.26534274499413435,0.12492638146826507,-2.713913568875663,0.0043215723419369745,0.2601576674364936,-0.4761129528771164,-0.006689557186834005,54.90553220459333,-0.012491948542646014,0.009068197963532976,-0.014499999999999957,0.07500000000001705,0.34434528698400013,12.838694106766575,-1.152289911863229,-9.094019655520867,0.38808311626805586,118.40878818375562,17.578915470831962,1.9035146815060382,0.6886905739680003,0.26534274499413435,0.12492638146826507,2.713913568875663,0.0043215723419369745,0.16504854368932032
trpair_001406,trgrp_0130,10.1038/s41467-024-45864-1,Li2.75Al0.16Ti0.16Fe0.16In0.25Zr0.25Cl6,Li2.75Y0.16Er0.16Yb0.16In0.25Zr0.25Cl6,halides,increase,1.0,0.0,-0.16517197142185758,-0.05019734884532001,0.37637950645668106,0.0,-0.1651719714218569,1.570811921891078,0.0,236.2747070914702,1.440886471231753,-0.0022171031647593153,0.0,0.0,1.5846812550897604,11.249050025084845,-1.6523460141579618,-2.4710226061352145,0.28263103802672146,138.5742034943474,24.52077272739775,2.386280965375483,0.0,0.16517197142185758,0.05019734884532001,0.37637950645668106,0.0,0.0986639260020555
trpair_001431,trgrp_0132,10.1038/srep18053,Li51.2Al1.6La24Zr16O96,Li49.6Al1.6La24Zr14.4Ta1.6O96,garnet,increase,1.0,0.12503191284286486,0.013773086046924732,0.009482467177492682,-0.02790456952851539,-0.006229175720701141,0.013773086046925398,0.2923185571490876,0.0018832391713747842,63.253511456374326,0.28950057585844746,0.012573518759959601,0.0,0.0,0.8726661888093141,11.215888140708495,-1.6033456608317054,-1.3933189853676562,0.26807185281761553,110.84743046501521,19.690690675556098,2.2873884542952343,0.12503191284286486,0.013773086046924732,0.009482467177492682,0.02790456952851539,0.006229175720701141,0.02810372301897736
trpair_001432,trgrp_0133,10.1039/a807007e,LiAlTa(PO4)3,Li1.2Al1.1Ta0.9(PO4)3,nasicon,unchanged,1.0,-0.002003346738542966,-0.013938031917431815,-0.013316545171487615,0.609293739898682,0.010378510378510383,-0.013938031917431815,-0.538400488400498,-0.0030525030525030417,-111.78213064713054,-0.4396958827235977,-0.020335775335774908,0.0,0.0,0.9492688658639632,13.289084250472477,-0.7700805439195253,-16.806210763757107,0.060744810744810744,104.85024420024419,19.866630571885157,2.8753876678876678,0.002003346738542966,0.013938031917431815,0.013316545171487615,0.609293739898682,0.010378510378510383,0.0305250305250305
trpair_001433,trgrp_0134,10.1039/b301189e,Li3Cr(MoO4)3,Li3Fe(MoO4)3,molybdates,unchanged,1.0,0.0,0.009070270012838222,0.0038948927147597345,-0.09044318432935228,0.0,0.009070270012837778,-0.25,0.0,-29.5625,0.07454763165658918,0.008947368421052815,0.0,0.0,0.5623351446188083,11.963821070413681,-1.1868368009375603,-5.163888480058044,0.15789473684210525,108.9486842105263,19.834494836171572,2.760263157894737,0.0,0.009070270012838222,0.0038948927147597345,0.09044318432935228,0.0,0.10526315789473684
trpair_001434,trgrp_0135,10.1039/c2jm31413d,Li7La3Zr2O12,Li6.8La3Zr1.8Ta0.2O12,garnet,increase,0.047619047619047616,0.13003318935657926,0.014083842947183456,0.0092564547880023,-0.026099348002793787,-0.005952380952380987,0.014083842947182457,0.2828431372549147,0.0017507002801120386,61.13789682539755,0.2719576424752752,0.012135854341736696,0.0,0.0,0.7380282616875462,11.163299477412705,-1.6244282884463441,-1.3306306097277827,0.28869047619047616,110.29975490196077,19.131401230258348,2.260234593837535,0.13003318935657926,0.014083842947183456,0.0092564547880023,0.026099348002793787,0.005952380952380987,0.027310924369747913
trpair_001435,trgrp_0135,10.1039/c2jm31413d,Li7La3Zr2O12,Li6.6La3Zr1.6Ta0.4O12,garnet,increase,0.047619047619047616,0.20016096941527517,0.02818810353535639,0.018628907971205422,-0.05299727206148752,-0.012005649717514166,0.028188103535356168,0.5704802259887032,0.003531073446327665,123.31202919020689,0.5525182281358454,0.02447740112994312,0.0,0.0,0.773092151716894,11.170351607706792,-1.6197420618547425,-1.3440795717571297,0.2856638418079096,110.44357344632766,19.271681523088635,2.2664053672316387,0.20016096941527517,0.02818810353535639,0.018628907971205422,0.05299727206148752,0.012005649717514166,0.05508474576271187
trpair_001436,trgrp_0135,10.1039/c2jm31413d,Li7La3Zr2O12,Li6.5La3Zr1.5Ta0.5O12,garnet,increase,0.047619047619047616,0.22493405784752318,0.035250231793096276,0.023360006096242003,-0.06675705271249233,-0.01507092198581561,0.0352502317930955,0.7161347517730547,0.00443262411347517,154.79595153664195,0.6961437912564001,0.030726950354609706,0.0,0.0,0.7854786959330181,11.173882671835662,-1.6173765127922242,-1.3509594620826322,0.2841312056737589,110.51640070921985,19.343494304648914,2.2695301418439717,0.22493405784752318,0.035250231793096276,0.023360006096242003,0.06675705271249233,0.01507092198581561,0.06914893617021273
trpair_001437,trgrp_0135,10.1039/c2jm31413d,Li7La3Zr2O12,Li6.4La3Zr1.4Ta0.6O12,garnet,increase,0.047619047619047616,0.24434572082195738,0.04232028427200163,0.028121778461795532,-0.08073037194563248,-0.018162393162393153,0.04232028427200096,0.8630341880341916,0.005341880341880351,186.54896723646925,0.8420657805296905,0.03702991452991444,0.0,0.0,0.7951845274202352,11.177417698075114,-1.6149956266094474,-1.3579461216992021,0.2825854700854701,110.58985042735041,19.41645529928556,2.272681623931624,0.24434572082195738,0.04232028427200163,0.028121778461795532,0.08073037194563248,0.018162393162393153,0.0833333333333334
trpair_001438,trgrp_0135,10.1039/c2jm31413d,Li7La3Zr2O12,Li6.2La3Zr1.2Ta0.8O12,garnet,increase,0.047619047619047616,0.2692046668037026,0.056487976588915245,0.037739714616686904,-0.1093374668709386,-0.024425287356321823,0.05648797658891447,1.1606321839080636,0.007183908045977017,250.87619731800805,1.1410062903380975,0.04979885057471245,0.0,0.0,0.8076140004111079,11.184501544233571,-1.6101866585320017,-1.3722496691618553,0.27945402298850575,110.73864942528735,19.56592555418976,2.2790660919540233,0.2692046668037026,0.056487976588915245,0.037739714616686904,0.1093374668709386,0.024425287356321823,0.11206896551724141
trpair_001439,trgrp_0135,10.1039/c2jm31413d,Li7La3Zr2O12,Li6La3ZrTaO12,garnet,unchanged,0.047619047619047616,0.27725887222397816,0.07069888578298311,0.04748761087018871,-0.13885976072150874,-0.030797101449275388,0.07069888578298222,1.4634057971014585,0.009057971014492738,316.3221618357493,1.4497692438926961,0.06278985507246349,0.0,0.0,0.8116411031212456,11.191606998830604,-1.6053127104052507,-1.3870108160871402,0.276268115942029,110.89003623188404,19.72030703096706,2.285561594202899,0.27725887222397816,0.07069888578298311,0.04748761087018871,0.13885976072150874,0.030797101449275388,0.14130434782608697
trpair_001440,trgrp_0135,10.1039/c2jm31413d,Li6.8La3Zr1.8Ta0.2O12,Li6.6La3Zr1.6Ta0.4O12,garnet,increase,0.047619047619047616,0.07012778005869591,0.014104260588172934,0.009372453183203122,-0.026897924058693734,-0.00605326876513318,0.014104260588173712,0.28763708873378846,0.0017803731662156264,62.17413236480934,0.2805605856605702,0.012341546788206426,0.0,0.0,0.8381087463951837,11.177393529180383,-1.6151138344607414,-1.3571292457585264,0.28268765133171914,110.58499501495513,19.407660344326274,2.2724732944025066,0.07012778005869591,0.014104260588172934,0.009372453183203122,0.026897924058693734,0.00605326876513318,0.027773821392963957
trpair_001441,trgrp_0135,10.1039/c2jm31413d,Li6.8La3Zr1.8Ta0.2O12,Li6.5La3Zr1.5Ta0.5O12,garnet,increase,0.047619047619047616,0.09490086849094392,0.02116638884591282,0.014103551308239703,-0.04065770470969854,-0.009118541033434624,0.021166388845913042,0.43329161451814,0.0026819238333631312,93.6580547112444,0.4241861487811249,0.01859109601287301,0.0,0.0,0.8504952906113077,11.180924593309253,-1.6127482853982231,-1.364009136084029,0.28115501519756836,110.6578222778473,19.47947312588655,2.27559806901484,0.09490086849094392,0.02116638884591282,0.014103551308239703,0.04065770470969854,0.009118541033434624,0.04183801180046481
trpair_001442,trgrp_0135,10.1039/c2jm31413d,Li6.8La3Zr1.8Ta0.2O12,Li6.4La3Zr1.4Ta0.6O12,garnet,increase,0.047619047619047616,0.11431253146537812,0.028236441324818173,0.018865323673793233,-0.0546310239428387,-0.012210012210012167,0.028236441324818506,0.5801910507792769,0.003591180061768312,125.4110704110717,0.5701081380544153,0.024894060188177747,0.0,0.0,0.8602011220985248,11.184459619548706,-1.6103673992154461,-1.370995795700599,0.2796092796092796,110.73127199597786,19.552434120523195,2.2787495511024924,0.11431253146537812,0.028236441324818173,0.018865323673793233,0.0546310239428387,0.012210012210012167,0.056022408963585485
trpair_001443,trgrp_0135,10.1039/c2jm31413d,Li6.8La3Zr1.8Ta0.2O12,Li6.2La3Zr1.2Ta0.8O12,garnet,unchanged,0.047619047619047616,0.13917147744712333,0.04240413364173179,0.028483259828684604,-0.0832381188681448,-0.018472906403940836,0.04240413364173201,0.8777890466531488,0.005433207765864978,189.7383004926105,0.8690486478628223,0.037662996232975754,0.0,0.0,0.8726305950893974,11.191543465707163,-1.6055584311380007,-1.385299343163252,0.2764778325123153,110.88007099391481,19.701904375427397,2.2851340191248912,0.13917147744712333,0.04240413364173179,0.028483259828684604,0.0832381188681448,0.018472906403940836,0.0847580411474935
trpair_001444,trgrp_0135,10.1039/c2jm31413d,Li6.8La3Zr1.8Ta0.2O12,Li6La3ZrTaO12,garnet,decrease,0.047619047619047616,0.1472256828673989,0.056615042835799656,0.03823115608218641,-0.11276041271871495,-0.0248447204968944,0.05661504283579977,1.1805626598465437,0.0073072707343807,255.18426501035174,1.177811601417421,0.05065400073072679,0.0,0.0,0.8766576977995353,11.198648920304198,-1.6006844830112497,-1.4000604900885372,0.27329192546583847,111.0314578005115,19.8562858522047,2.2916295213737667,0.1472256828673989,0.056615042835799656,0.03823115608218641,0.11276041271871495,0.0248447204968944,0.11399342345633905
trpair_001445,trgrp_0135,10.1039/c2jm31413d,Li6.6La3Zr1.6Ta0.4O12,Li6.5La3Zr1.5Ta0.5O12,garnet,increase,0.047619047619047616,0.024773088432248014,0.007062128257739886,0.004731098125036581,-0.013759780651004805,-0.0030652722683014444,0.007062128257739331,0.14565452578435156,0.0009015506671475049,31.483922346435065,0.14362556312055474,0.006249549224666584,0.0,0.0,0.8855591806406558,11.18797672360334,-1.6080620588066215,-1.377458098113376,0.2781283808150018,110.8016408222142,19.619753418716833,2.281768842408943,0.024773088432248014,0.007062128257739886,0.004731098125036581,0.013759780651004805,0.0030652722683014444,0.01406419040750085
trpair_001446,trgrp_0135,10.1039/c2jm31413d,Li6.6La3Zr1.6Ta0.4O12,Li6.4La3Zr1.4Ta0.6O12,garnet,increase,0.047619047619047616,0.04418475140668221,0.014132180736645239,0.00949287049059011,-0.027733099884144963,-0.006156743444878987,0.014132180736644795,0.29255396204548845,0.0018108068955526857,63.23693804626237,0.2895475523938451,0.012552513399971321,0.0,0.0,0.8952650121278728,11.191511749842793,-1.6056811726238447,-1.384444757729946,0.27658264522671305,110.87509054034476,19.692714413353478,2.2849203244965954,0.04418475140668221,0.014132180736645239,0.00949287049059011,0.027733099884144963,0.006156743444878987,0.028248587570621524
trpair_001447,trgrp_0135,10.1039/c2jm31413d,Li6.6La3Zr1.6Ta0.4O12,Li6.2La3Zr1.2Ta0.8O12,garnet,decrease,0.047619047619047616,0.06904369738842742,0.028299873053558855,0.019110806645481482,-0.05634019480945107,-0.012419637638807657,0.0282998730535583,0.5901519579193604,0.0036528345996493516,127.56416812780117,0.5884880622022521,0.02532144944476933,0.0,0.0,0.9076944851187454,11.19859559600125,-1.600872204546399,-1.398748305192599,0.2734511981297487,111.02388953828171,19.842184668257683,2.2913047925189947,0.06904369738842742,0.028299873053558855,0.019110806645481482,0.05634019480945107,0.012419637638807657,0.05698421975452953
trpair_001448,trgrp_0135,10.1039/c2jm31413d,Li6.6La3Zr1.6Ta0.4O12,Li6La3ZrTaO12,garnet,decrease,0.047619047619047616,0.07709790280870299,0.04251078224762672,0.02885870289898329,-0.08586248866002122,-0.018791451731761222,0.042510782247626056,0.8929255711127553,0.005526897568165073,193.0101326455424,0.8972510157568507,0.038312453942520364,0.0,0.0,0.9117215878288831,11.205701050598282,-1.595998256419648,-1.413509452117884,0.2702652910832719,111.1752763448784,19.996566145034983,2.29780029476787,0.07709790280870299,0.04251078224762672,0.02885870289898329,0.08586248866002122,0.018791451731761222,0.08621960206337509
trpair_001449,trgrp_0135,10.1039/c2jm31413d,Li6.5La3Zr1.5Ta0.5O12,Li6.4La3Zr1.4Ta0.6O12,garnet,unchanged,0.047619047619047616,0.019411662974434196,0.007070052478905353,0.004761772365553529,-0.013973319233140158,-0.0030914711765775427,0.007070052478905464,0.14689943626113688,0.0009092562284051808,31.7530156998273,0.14592198927329036,0.006302964175304737,0.0,0.0,0.9076515563439969,11.195042813971662,-1.6033156235613264,-1.3913246480554484,0.2750500090925623,110.94791780323695,19.764527194913757,2.288045099108929,0.019411662974434196,0.007070052478905353,0.004761772365553529,0.013973319233140158,0.0030914711765775427,0.014184397163120675
trpair_001450,trgrp_0135,10.1039/c2jm31413d,Li6.5La3Zr1.5Ta0.5O12,Li6.2La3Zr1.2Ta0.8O12,garnet,decrease,0.047619047619047616,0.0442706089561794,0.02123774479581897,0.0143797085204449,-0.04258041415844627,-0.009354365370506212,0.02123774479581897,0.4444974321350088,0.0027512839325018468,96.0802457813661,0.4448624990816974,0.019071900220102744,0.0,0.0,0.9200810293348693,11.20212666013012,-1.5985066554838807,-1.4056281955181014,0.27191856199559794,111.09671680117387,19.913997449817963,2.2944295671313277,0.0442706089561794,0.02123774479581897,0.0143797085204449,0.04258041415844627,0.009354365370506212,0.04292002934702868
trpair_001451,trgrp_0135,10.1039/c2jm31413d,Li6.5La3Zr1.5Ta0.5O12,Li6La3ZrTaO12,garnet,decrease,0.047619047619047616,0.052324814376454976,0.035448653989886836,0.02412760477394671,-0.07210270800901641,-0.015726179463459777,0.035448653989886725,0.7472710453284037,0.0046253469010175685,161.52621029910733,0.753625452636296,0.03206290471785378,0.0,0.0,0.9241081320450072,11.209232114727154,-1.5936327073571297,-1.4203893424433864,0.2687326549491212,111.24810360777057,20.06837892659526,2.3009250693802032,0.052324814376454976,0.035448653989886836,0.02412760477394671,0.07210270800901641,0.015726179463459777,0.07215541165587423
trpair_001452,trgrp_0135,10.1039/c2jm31413d,Li6.4La3Zr1.4Ta0.6O12,Li6.2La3Zr1.2Ta0.8O12,garnet,decrease,0.047619047619047616,0.024858945981745206,0.014167692316913616,0.009617936154891371,-0.02860709492530611,-0.00626289419392867,0.014167692316913505,0.2975979958738719,0.001842027704096666,64.3272300815388,0.29894050980840703,0.012768936044798007,0.0,0.0,0.9297868608220865,11.205661686369572,-1.596125769301104,-1.4126148551346716,0.2703728264073092,111.17016651930444,19.986958444454608,2.29758104921898,0.024858945981745206,0.014167692316913616,0.009617936154891371,0.02860709492530611,0.00626289419392867,0.028735632183908004
trpair_001453,trgrp_0135,10.1039/c2jm31413d,Li6.4La3Zr1.4Ta0.6O12,Li6La3ZrTaO12,garnet,decrease,0.047619047619047616,0.03291315140202078,0.028378601510981483,0.01936583240839318,-0.058129388775876256,-0.012634708286882235,0.02837860151098126,0.6003716090672668,0.0037160906726123877,129.77319459928003,0.6077034633630056,0.025759940542549042,0.0,0.0,0.9338139635322242,11.212767140966605,-1.5912518211743532,-1.4273760020599564,0.2671869193608324,111.32155332590114,20.141339921231904,2.3040765514678556,0.03291315140202078,0.028378601510981483,0.01936583240839318,0.058129388775876256,0.012634708286882235,0.05797101449275356
trpair_001454,trgrp_0135,10.1039/c2jm31413d,Li6.2La3Zr1.2Ta0.8O12,Li6La3ZrTaO12,garnet,decrease,0.047619047619047616,0.008054205420275573,0.014210909194067867,0.009747896253501809,-0.029522293850570147,-0.006371814092953565,0.014210909194067756,0.3027736131933949,0.0018740629685157217,65.44596451774123,0.3087629535545986,0.012991004497751035,0.0,0.0,0.946243436523097,11.219850987125064,-1.5864428530969072,-1.4416795495226096,0.26405547226386805,111.47035232383809,20.29081017613611,2.310461019490255,0.008054205420275573,0.014210909194067867,0.009747896253501809,0.029522293850570147,0.006371814092953565,0.029235382308845557
trpair_001455,trgrp_0136,10.1039/c3cp50991e,Li6.8La3Zr1.8Sb0.2O12,Li6.6La3Zr1.6Sb0.4O12,garnet,increase,0.25,0.07012778005869591,0.028005881745178485,0.012638959466895416,-0.041569242676485985,-0.00605326876513318,0.028005881745177486,0.21072496795328277,0.0017803731662156264,52.252468784123266,0.21378052311889562,0.017041731947015748,0.0,0.0,0.8381087463951837,11.199165741271859,-1.6101594739101057,-1.3784686192886073,0.28268765133171914,110.47090870246402,19.310234858556562,2.2794452357214072,0.07012778005869591,0.028005881745178485,0.012638959466895416,0.041569242676485985,0.00605326876513318,0.027773821392963957
trpair_001456,trgrp_0136,10.1039/c3cp50991e,Li6.6La3Zr1.6Sb0.4O12,Li6.4La3Zr1.4Sb0.6O12,garnet,decrease,0.25,0.04418475140668221,0.027203571746513333,0.012706201349464319,-0.04311705251735054,-0.006156743444878987,0.027203571746513,0.21432710415763268,0.0018108068955526857,53.145673378727224,0.21987632011729374,0.01733304360423027,0.0,0.0,0.8952650121278728,11.226770468017705,-1.597486893501926,-1.4208117668855256,0.27658264522671305,110.68343473851948,19.527063280174655,2.2966326234970302,0.04418475140668221,0.027203571746513333,0.012706201349464319,0.04311705251735054,0.006156743444878987,0.028248587570621524
trpair_001457,trgrp_0136,10.1039/c3cp50991e,Li6.4La3Zr1.4Sb0.6O12,Li6.2La3Zr1.2Sb0.8O12,garnet,decrease,0.25,0.024858945981745206,0.02648649883244225,0.012779465420075908,-0.044752646822497466,-0.00626289419392867,0.026486498832442584,0.2180223990568635,0.001842027704096666,54.06197809214791,0.22622206267213585,0.01763188918361358,0.0,0.0,0.9297868608220865,11.25361550330718,-1.5847440601171559,-1.4647466165554497,0.2703728264073092,110.89960949012672,19.75011247156937,2.314115089890952,0.024858945981745206,0.02648649883244225,0.012779465420075908,0.044752646822497466,0.00626289419392867,0.028735632183908004
trpair_001458,trgrp_0136,10.1039/c3cp50991e,Li6.2La3Zr1.2Sb0.8O12,Li6La3ZrSbO12,garnet,decrease,0.25,0.008054205420275573,0.025844864515351063,0.01285894832178891,-0.04648277024781455,-0.006371814092953565,0.025844864515351396,0.2218140929535224,0.0018740629685157217,55.0021864067985,0.23283103944514494,0.017938530734632696,0.0,0.0,0.946243436523097,11.27978118498108,-1.5719248532462236,-1.5103643250906056,0.26405547226386805,111.11952773613191,19.97963902262801,2.3319002998500755,0.008054205420275573,0.025844864515351063,0.01285894832178891,0.04648277024781455,0.006371814092953565,0.029235382308845557
