ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1)
4ea,Li6.0Ti2.4Sn9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.9212222222222226,3.44,1.8836666666666666,2.0644,-1.5563333333333333,-1.3756,2.46,106.19444444444444,138.2,42.18333333333333,37.12,-101.07999999999998,-96.01666666666665,0.26859623733719246,0.30523396044380124,6570002904430.603,28978758058.690765,19652051197174.426,23557590474857.56,678.15367233382,19623072439115.734,0.16939461002857112,0.2003105690713224,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,3.15e-06
z7n,Li5.16Hf12.21P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.868862810841017,3.44,1.7062425784563187,1.8302879841112216,-1.7337574215436813,-1.6097120158887783,2.46,106.9555741827326,138.2,43.353689567430024,39.22939424031778,-98.9706057596822,-94.84631043256996,0.2838595820572922,0.3137025294314763,6597110545158.585,28978758058.690765,19967353368771.598,23356624225099.51,689.0341307357498,19938374610712.906,0.17101768235331072,0.19769781464389793,0.0,0.28136350936015647,0.6705783738474433,0.04805811679240011,9.2e-08
7kf,Li10.2Al1.8Ti9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8205913978494626,3.44,1.6943939393939393,1.942244897959184,-1.7456060606060606,-1.497755102040816,2.46,104.02284946236558,138.2,41.88257575757576,32.994897959183675,-105.20510204081631,-96.31742424242424,0.23874745267137248,0.3030577117046003,6385963721569.262,28978758058.690765,17944118200679.39,24126485091753.89,619.2162605566848,17915139442620.7,0.15648222875576626,0.2056321478781372,0.0,0.26344086021505375,0.6451612903225806,0.0913978494623656,0.00122
i8k,Li7.2In1.2Ti10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8656043956043953,3.44,1.7538709677419353,1.9396,-1.6861290322580647,-1.5004,2.46,105.23626373626372,138.2,41.435483870967744,35.18,-103.01999999999998,-96.76451612903224,0.25455861070911723,0.29982260398674204,6513835690267.928,28978758058.690765,19065171688092.258,23610967739132.297,657.9016136398775,19036192930033.566,0.16558693280920295,0.2017722411278561,0.0,0.2747252747252747,0.6593406593406593,0.06593406593406594,8.22e-05
hzf,Li7.8Al1.2Sc0.6Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.852459016393443,3.44,1.7333333333333338,1.9292000000000002,-1.706666666666666,-1.5107999999999997,2.46,104.77185792349727,138.2,41.09920634920635,34.235,-103.96499999999999,-97.10079365079363,0.2477206946454414,0.2973893368249374,6486561882879.094,28978758058.690765,18786720215870.34,23638935221719.348,648.2928004651386,18757741457811.65,0.16360270442892327,0.20228755572859144,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.000972
x61,Li7.8Al0.9Sc0.9Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.851775956284153,3.44,1.7313492063492062,1.9267,-1.7086507936507938,-1.5132999999999999,2.46,104.86612021857923,138.2,41.37301587301587,34.58,-103.61999999999999,-96.82698412698412,0.25021707670043414,0.29937059242413805,6483988568750.304,28978758058.690765,18779245351020.043,23629516892007.977,648.0348575665797,18750266592961.35,0.16338275869814164,0.2020104241078066,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.00124
czo,Li7.8Al0.6Sc1.2Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8510928961748636,3.44,1.7293650793650797,1.9242,-1.7106349206349203,-1.5158,2.46,104.9603825136612,138.2,41.6468253968254,34.925,-103.27499999999999,-96.5531746031746,0.25271345875542695,0.30135184802333864,6481415254621.515,28978758058.690765,18771770486169.75,23620098562296.605,647.7769146680208,18742791728111.06,0.16316281296736,0.2017332924870217,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.000429
o8s,Li7.8Sc1.8Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.849726775956284,3.44,1.7253968253968255,1.9192,-1.7146031746031745,-1.5208,2.46,105.14890710382512,138.2,42.19444444444444,35.614999999999995,-102.585,-96.00555555555555,0.25770622286541245,0.30531435922173983,6476268626363.936,28978758058.690765,18756820756469.164,23601261902873.867,647.2610288709033,18727841998410.473,0.1627229215057967,0.20117902924545197,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.000452
lap,Li7.8Al1.8Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.853825136612022,3.44,1.7373015873015876,1.9342,-1.7026984126984124,-1.5058,2.46,104.58333333333334,138.2,40.551587301587304,33.544999999999995,-104.655,-97.64841269841268,0.24272793053545585,0.2934268256265362,6491708511136.674,28978758058.690765,18801669945570.926,23657771881142.082,648.8086862622562,18772691187512.234,0.16404259589048656,0.2028418189701612,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.00113
yp3,Li6.0Ti12.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8838888888888894,3.44,1.7716666666666667,1.9300000000000002,-1.6683333333333332,-1.5099999999999998,2.46,105.43888888888888,138.2,39.916666666666664,34.4,-103.79999999999998,-98.28333333333333,0.24891461649782926,0.2888326097443319,6590015846261.276,28978758058.690765,19712090022666.45,23629637065447.984,680.2254942307567,19683111264607.758,0.17156652682499385,0.20291686922702964,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,6e-05
tzl,Li6.3Al0.3Ti11.7P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.878808864265928,3.44,1.7657024793388432,1.9307000000000003,-1.6742975206611568,-1.5092999999999996,2.46,105.29432132963989,138.2,40.02685950413223,34.2575,-103.9425,-98.17314049586776,0.24788350217076702,0.2896299529966153,6573404357500.609,28978758058.690765,19554083232426.73,23634326201397.0,674.772990368455,19525104474368.04,0.17026072062974879,0.2029043608508849,0.0,0.2770083102493075,0.6648199445983379,0.05817174515235457,0.0011
hyj,Li6.6Al0.6Ti11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8737569060773485,3.44,1.7598360655737704,1.9314000000000002,-1.6801639344262296,-1.5085999999999997,2.46,105.15055248618785,138.2,40.135245901639344,34.115,-104.08499999999998,-98.06475409836065,0.2468523878437048,0.2904142250480416,6556884644920.94,28978758058.690765,19398666717436.84,23639015337346.016,669.4098718153712,19369687959378.15,0.16897632109344216,0.20289185247474018,0.0,0.27624309392265195,0.6629834254143647,0.06077348066298342,0.00067
mg4,Li7.8Al1.8Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.853825136612022,3.44,1.7373015873015876,1.9342,-1.7026984126984124,-1.5058,2.46,104.58333333333334,138.2,40.551587301587304,33.544999999999995,-104.655,-97.64841269841268,0.24272793053545585,0.2934268256265362,6491708511136.674,28978758058.690765,18801669945570.926,23657771881142.082,648.8086862622562,18772691187512.234,0.16404259589048656,0.2028418189701612,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.0062
d4q,Li6.3Cr0.3Ti11.7P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cr"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.878947368421053,3.44,1.766115702479339,1.9312000000000002,-1.673884297520661,-1.5087999999999997,2.46,105.3365650969529,138.2,40.15289256198347,34.41,-103.78999999999999,-98.04710743801652,0.24898697539797396,0.2905419143414144,6571558138466.108,28978758058.690765,19548575091340.324,23627661350682.45,674.5829152425558,19519596333281.633,0.17012779189371585,0.20274351708028504,0.0,0.2770083102493075,0.6648199445983379,0.05817174515235457,0.00018
6he,Li6.6Cr0.6Ti11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cr"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8740331491712707,3.44,1.760655737704918,1.9324000000000001,-1.679344262295082,-1.5075999999999998,2.46,105.23480662983425,138.2,40.38524590163934,34.419999999999995,-103.78,-97.81475409836065,0.24905933429811866,0.2922231975516595,6553202406957.101,28978758058.690765,19387740732658.89,23625685635916.918,669.0328375492435,19358761974600.2,0.16871264278098333,0.20257016493354044,0.0,0.27624309392265195,0.6629834254143647,0.06077348066298342,0.00026
pwy,Li7.2Cr1.2Ti10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cr"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.864285714285714,3.44,1.7499999999999998,1.9348,-1.6900000000000002,-1.5051999999999999,2.46,105.03296703296704,138.2,40.83870967741935,34.440000000000005,-103.75999999999999,-97.36129032258063,0.24920405209840815,0.2955044115587508,6516793510941.982,28978758058.690765,19073854322974.16,23621734206385.855,658.2012343090696,19044875564915.47,0.16595081951258608,0.2022234606400512,0.0,0.2747252747252747,0.6593406593406593,0.06593406593406594,0.00043
rc1,Li6.3Fe0.3Ti11.7P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8794182825484764,3.44,1.7675206611570249,1.9329,-1.672479338842975,-1.5070999999999999,2.46,105.32340720221606,138.2,40.11363636363637,34.3625,-103.83749999999999,-98.08636363636361,0.24864327062228653,0.2902578608077885,6571930749495.515,28978758058.690765,19549686765568.555,23629006476498.61,674.621276935834,19520708007509.863,0.17016153526824865,0.20278434656346975,0.0,0.2770083102493075,0.6648199445983379,0.05817174515235457,0.00013
lzt,Li6.6Fe0.6Ti11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8749723756906076,3.44,1.7634426229508195,1.9358,-1.6765573770491804,-1.5042,2.46,105.20856353591161,138.2,40.307377049180324,34.325,-103.87499999999999,-97.89262295081966,0.24837192474674388,0.29165974709971293,6553945570391.442,28978758058.690765,19389945856947.67,23628375887549.234,669.1089320555822,19360967098888.98,0.16877957635997465,0.20265182389990985,0.0,0.27624309392265195,0.6629834254143647,0.06077348066298342,0.00063
kbp,Li7.2Fe1.2Ti10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8661538461538463,3.44,1.7554838709677418,1.9416000000000002,-1.6845161290322581,-1.4983999999999997,2.46,104.98076923076923,138.2,40.68548387096774,34.25,-103.94999999999999,-97.51451612903224,0.24782923299565848,0.29439568647588815,6518271671179.518,28978758058.690765,19078193438510.15,23627114709650.484,658.350968660252,19049214680451.457,0.16608252752285932,0.20238677857279003,0.0,0.2747252747252747,0.6593406593406593,0.06593406593406594,0.0014
b9u,Li7.8Fe1.8Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.857431693989071,3.44,1.7477777777777779,1.9473999999999998,-1.692222222222222,-1.4926000000000001,2.46,104.75546448087432,138.2,41.051587301587304,34.175,-104.02499999999999,-97.14841269841268,0.24728654124457308,0.2970447706337721,6482987650647.506,28978758058.690765,18776337922245.25,23625853531751.734,647.9345279123928,18747359164186.56,0.16347109928374767,0.2021217332456702,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.0023
3uq,Li7.8Al1.8Ge10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8974863387978145,3.44,1.8641269841269843,2.094,-1.5758730158730156,-1.346,2.46,103.23633879781421,138.2,36.63888888888889,28.615000000000002,-109.58499999999998,-101.5611111111111,0.20705499276411002,0.26511497025245223,6573535358730.719,28978758058.690765,19039357455248.867,23957258143336.293,657.0108151870553,19010378697190.176,0.16966630902408114,0.20992769751849036,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,8.24e-05
1dm,Li9.6Al3.6Ge8.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8601075268817207,3.44,1.805757575757576,2.07,-1.634242424242424,-1.37,2.46,102.66397849462365,138.2,38.053030303030305,28.630000000000003,-109.57,-100.14696969696968,0.2071635311143271,0.27534754199008904,6462872311912.973,28978758058.690765,18160860591648.03,23932542442172.59,626.6956145900658,18131881833589.34,0.1616234385202842,0.2086021981060344,0.0,0.2688172043010753,0.6451612903225806,0.08602150537634409,0.000284
rg6,Li8.4Al2.4Ti9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8440217391304348,3.44,1.7265625,1.9356,-1.7134375,-1.5044,2.46,104.30434782608694,138.2,40.75,33.26,-104.94,-97.44999999999999,0.2406657018813314,0.2948625180897251,6459651771422.128,28978758058.690765,18517163671478.574,23667150153040.117,638.9909337720998,18488184913419.883,0.16169136747345303,0.2028168022178717,0.0,0.2717391304347826,0.6521739130434783,0.07608695652173914,0.00338
ed4,Li7.2Al1.2Ge10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.91021978021978,3.44,1.8848387096774193,2.102,-1.5551612903225807,-1.338,2.46,103.43131868131867,138.2,36.137096774193544,28.61,-109.58999999999999,-102.06290322580645,0.20701881331403765,0.26148405770038746,6611233759295.006,28978758058.690765,19351082148784.645,23965496710390.86,667.7678218505031,19322103390725.953,0.17252023081575096,0.21036953065597566,0.0,0.2747252747252747,0.6593406593406593,0.06593406593406594,7.94e-05
vg0,Li9.0Al3.0Ge9.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.872432432432433,3.44,1.8246153846153845,2.078,-1.6153846153846154,-1.362,2.46,102.8527027027027,138.2,37.59615384615385,28.625,-109.57499999999999,-100.60384615384615,0.20712735166425472,0.2720416341979294,6499361208431.257,28978758058.690765,18444682655272.918,23940781009227.16,636.4897563214009,18415703897214.227,0.16422190437535705,0.20904403124351972,0.0,0.2702702702702703,0.6486486486486487,0.08108108108108109,0.00019
z9y,Li7.2Al1.2Ti10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8637362637362638,3.44,1.7483870967741937,1.9328,-1.6916129032258063,-1.5071999999999999,2.46,104.8653846153846,138.2,40.346774193548384,33.830000000000005,-104.36999999999998,-97.8532258064516,0.2447901591895804,0.2919448205032445,6524117522716.212,28978758058.690765,19095353841408.188,23648393609244.05,658.9431404456433,19066375083349.496,0.1664696703854889,0.20286683572245068,0.0,0.2747252747252747,0.6593406593406593,0.06593406593406594,0.00338
w3n,Li8.4Al2.4Ti9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8440217391304348,3.44,1.7265625,1.9356,-1.7134375,-1.5044,2.46,104.30434782608694,138.2,40.75,33.26,-104.94,-97.44999999999999,0.2406657018813314,0.2948625180897251,6459651771422.128,28978758058.690765,18517163671478.574,23667150153040.117,638.9909337720998,18488184913419.883,0.16169136747345303,0.2028168022178717,0.0,0.2717391304347826,0.6521739130434783,0.07608695652173914,0.00112
ym6,Li7.8Al1.8Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.853825136612022,3.44,1.7373015873015876,1.9342,-1.7026984126984124,-1.5058,2.46,104.58333333333334,138.2,40.551587301587304,33.544999999999995,-104.655,-97.64841269841268,0.24272793053545585,0.2934268256265362,6491708511136.674,28978758058.690765,18801669945570.926,23657771881142.082,648.8086862622562,18772691187512.234,0.16404259589048656,0.2028418189701612,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.00121
oxc,Li8.4Al2.4Ti9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8440217391304348,3.44,1.7265625,1.9356,-1.7134375,-1.5044,2.46,104.30434782608694,138.2,40.75,33.26,-104.94,-97.44999999999999,0.2406657018813314,0.2948625180897251,6459651771422.128,28978758058.690765,18517163671478.574,23667150153040.117,638.9909337720998,18488184913419.883,0.16169136747345303,0.2028168022178717,0.0,0.2717391304347826,0.6521739130434783,0.07608695652173914,0.00563
dq4,Li7.8Al0.6Sc1.2Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8510928961748636,3.44,1.7293650793650797,1.9242,-1.7106349206349203,-1.5158,2.46,104.9603825136612,138.2,41.6468253968254,34.925,-103.27499999999999,-96.5531746031746,0.25271345875542695,0.30135184802333864,6481415254621.515,28978758058.690765,18771770486169.75,23620098562296.605,647.7769146680208,18742791728111.06,0.16316281296736,0.2017332924870217,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.000426
0fa,Li7.8Al1.2Sc0.6Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.852459016393443,3.44,1.7333333333333338,1.9292000000000002,-1.706666666666666,-1.5107999999999997,2.46,104.77185792349727,138.2,41.09920634920635,34.235,-103.96499999999999,-97.10079365079363,0.2477206946454414,0.2973893368249374,6486561882879.094,28978758058.690765,18786720215870.34,23638935221719.348,648.2928004651386,18757741457811.65,0.16360270442892327,0.20228755572859144,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.000269
6j9,Li6.9Fe0.9Ti11.1P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.870550964187328,3.44,1.7594308943089432,1.9387,-1.6805691056910568,-1.5012999999999999,2.46,105.09435261707988,138.2,40.4979674796748,34.2875,-103.9125,-97.70203252032519,0.24810057887120118,0.2930388384925818,6536059483183.26,28978758058.690765,19232802361475.1,23627745298599.86,663.6862187993995,19203823603416.41,0.167420088328258,0.20251930123634992,0.0,0.27548209366391185,0.6611570247933884,0.06336088154269973,0.000522
0x9,Li7.2Sc1.2Ti10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.860989010989011,3.44,1.7403225806451614,1.9228,-1.6996774193548385,-1.5171999999999999,2.46,105.2445054945055,138.2,41.45967741935484,35.21000000000001,-102.98999999999998,-96.74032258064514,0.2547756874095515,0.2999976658419308,6513767709846.575,28978758058.690765,19064972132661.832,23610720290398.57,657.8947273740816,19035993374603.14,0.16557569741521513,0.2017583092393112,0.0,0.2747252747252747,0.6593406593406593,0.06593406593406594,0.000246
iwe,Li7.8Sc1.8Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.849726775956284,3.44,1.7253968253968255,1.9192,-1.7146031746031745,-1.5208,2.46,105.14890710382512,138.2,42.19444444444444,35.614999999999995,-102.585,-96.00555555555555,0.25770622286541245,0.30531435922173983,6476268626363.936,28978758058.690765,18756820756469.164,23601261902873.867,647.2610288709033,18727841998410.473,0.1627229215057967,0.20117902924545197,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.000407
ib2,Li6.6Sc0.6Ti11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.872375690607735,3.44,1.755737704918033,1.9264000000000001,-1.684262295081967,-1.5135999999999998,2.46,105.34116022099447,138.2,40.700819672131146,34.805,-103.39499999999998,-97.49918032786884,0.25184515195369034,0.29450665464639036,6551681147842.835,28978758058.690765,19383226832664.1,23620178677923.273,668.8770717298235,19354248074605.41,0.16852200696100794,0.2023375892331704,0.0,0.27624309392265195,0.6629834254143647,0.06077348066298342,0.000158
ppz,Li7.8In1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.834316939890711,3.44,1.680634920634921,1.8628,-1.759365079365079,-1.5772,2.46,106.20491803278688,138.2,45.261904761904766,39.480000000000004,-98.71999999999998,-92.93809523809523,0.28567293777134595,0.32751016470263944,6450269582939.1875,28978758058.690765,18681299725568.707,23506105403939.29,644.6549464864372,18652320967510.016,0.1598899436317737,0.197609477124183,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,1e-05
ci1,Li6.0Ti1.2Zr10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.862888888888889,3.44,1.7086666666666668,1.8544000000000003,-1.7313333333333332,-1.5855999999999997,2.46,107.18888888888888,138.2,45.166666666666664,40.7,-97.49999999999999,-93.03333333333333,0.2945007235890015,0.32682103232030874,6553170053629.626,28978758058.690765,19601552644771.496,23496992211974.043,676.4110665154253,19572573886712.805,0.16711643146580757,0.19757675479600614,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,5.6e-08
ncr,Li6.0Hf12.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8572222222222226,3.44,1.6916666666666669,1.834,-1.748333333333333,-1.6059999999999999,2.46,106.71666666666667,138.2,43.75,39.0,-99.19999999999999,-94.44999999999999,0.28219971056439946,0.3165701881331404,6558797652785.732,28978758058.690765,19618435442239.816,23517251568936.023,676.9936586829064,19589456684181.125,0.16804647785039942,0.19869281045751636,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,6.85e-07
