ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1),ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
e81,Li8.8Sr8.0Ta15.2Zr0.8O48.0F8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}]",2.66945945945946,3.5171428571428573,1.2221951219512197,1.311,-2.294947735191638,-2.2061428571428574,3.03,117.32507507507508,137.11785714285713,83.53252032520327,89.41111111111111,-47.70674603174602,-53.58533681765387,0.6520748863363403,0.6092023465490302,135261524861.33868,27290238226.806683,319602745944.686,391193656246.1883,11.711247930065568,292312507717.8793,0.0425779459440401,0.0527577606914227,0.0900900900900901,0.2702702702702703,0.5405405405405406,0.0990990990990991,<1E-10,14689.334841091091,13.390243902439021,90.21000000000001,95.97560975609755,0.7688576638587279,11909411178744.729,1100688.3066666669,26.825435852329495
3qz,Li56.0La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.254166666666667,3.44,1.0683333333333334,1.1920000000000002,-2.3716666666666666,-2.248,2.46,110.15833333333332,138.2,82.11666666666666,102.58,-35.61999999999999,-56.08333333333333,0.7422575976845153,0.594187168355041,86141254143.4846,28978758058.690765,143303750228.27844,169832268285.58978,4.945130841633894,114324992169.58768,0.0234932707707527,0.0356431091090659,0.0,0.2083333333333333,0.5,0.2916666666666667,0.00012,13154.65972222222,7.25,91.3529411764706,57.916666666666664,0.6730116670092565,16965241563.40223,209814.0,18.995422409020712
cjq,Li48.0Sr8.0La16.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.326521739130435,3.44,1.1118181818181818,1.27,-2.328181818181818,-2.17,2.49,111.2246376811594,138.2,81.7969696969697,98.95333333333332,-39.246666666666655,-56.40303030303029,0.7160154365653643,0.5918738762443538,119203293913.90234,28978758058.690765,217630060301.40588,329560362152.5685,7.509985757865781,188651302242.71512,0.0283318042575926,0.0445521915889261,0.0,0.217391304347826,0.5217391304347826,0.2608695652173913,4.2e-06,13464.7718115942,7.272727272727273,91.3529411764706,54.909090909090914,1.0549201679861442,13644702540294.99,620715.76,19.48265972550451
uaz,Li48.0Ca8.0La16.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ca"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3286956521739133,3.44,1.1163636363636364,1.28,-2.3236363636363637,-2.16,2.46,110.34057971014492,138.2,79.94848484848484,94.88666666666666,-43.31333333333333,-58.25151515151515,0.6865894838398456,0.5784984431872999,120234052549.47748,28978758058.690765,219785282903.063,334301851876.2142,7.584358255033953,190806524844.37225,0.0285940502873597,0.0451291328544136,0.0,0.217391304347826,0.5217391304347826,0.2608695652173913,1.6e-06,13254.071328502414,6.363636363636363,90.3529411764706,51.63636363636363,1.0549201679861442,24972109872925.39,602224.56,18.83123493572737
aax,Li42.0Ba2.0La22.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3673033707865168,3.44,1.1114634146341464,1.2495,-2.3285365853658533,-2.1905,2.55,113.0242910647405,138.2,83.55029036004646,100.40309523809525,-37.79690476190476,-54.64970963995353,0.7265057542553924,0.604560711722478,105984954836.55598,28978758058.690765,196138551064.30063,271511480485.10748,6.7683560029405205,167159793005.60986,0.0288237993116101,0.0435332330332452,0.0,0.2247191011235955,0.5393258426966292,0.2359550561797752,7.41e-06,13797.210103696907,10.609756097560977,90.48529411764707,74.85365853658537,0.8451132568429528,27659954263241.29,1073336.3275000001,21.863434941518637
o86,Li44.0Ba4.0La20.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.349555555555556,3.44,1.1033333333333335,1.239,-2.3366666666666664,-2.201,2.55,112.83470899470898,138.2,83.84580498866212,101.82619047619048,-36.37380952380951,-54.354195011337865,0.7368031148783682,0.6066990230728084,105697149514.3807,28978758058.690765,193375311178.02637,269297863839.20792,6.673002023978486,164396553119.33557,0.0282128412000783,0.0429506702238681,0.0,0.2222222222222222,0.5333333333333333,0.2444444444444444,1.41e-05,13778.778501385737,10.333333333333332,90.91176470588236,73.28571428571428,0.9433483923290392,51911175202201.37,1091108.25,21.58373595214119
coi,Li50.0Ba10.0La14.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2986021505376346,3.44,1.0811111111111111,1.2075,-2.358888888888889,-2.2325,2.55,112.29042498719916,138.2,84.65354497354497,106.0954761904762,-32.1045238095238,-53.54645502645502,0.7676951967472952,0.6125437407637119,104870869718.45808,28978758058.690765,185822455488.87656,262657013901.50937,6.41236781481559,156843697430.1858,0.026542889028558,0.041202981795737,0.0,0.2150537634408602,0.5161290322580645,0.2688172043010752,4.99e-05,13725.861965718184,9.57777777777778,92.19117647058823,69.0,1.080527626604172,108695781767605.33,1143306.5474999999,20.800453953839096
3vi,Li52.0Ba12.0La12.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.282340425531915,3.44,1.0743478260869566,1.197,-2.3656521739130434,-2.243,2.55,112.11671732522797,138.2,84.89937888198757,107.51857142857143,-30.681428571428555,-53.300621118012415,0.777992557370271,0.6143225678870302,104607163400.61046,28978758058.690765,183523760279.1353,260443397255.60983,6.33304435985297,154545002220.44458,0.0260346427154866,0.04062041898636,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,3.08e-05,13708.973709654072,9.347826086956522,92.61764705882354,67.69565217391303,1.0888999753452238,122300965205581.25,1160333.49,20.556504045969263
vwn,Li54.0Ba14.0La10.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.266421052631579,3.44,1.067872340425532,1.1865,-2.372127659574468,-2.2535,2.55,111.94666666666666,138.2,85.13475177304964,108.94166666666663,-29.25833333333334,-53.065248226950345,0.7882899179932464,0.6160257002391436,104349008794.7175,28978758058.690765,181322881886.82996,258229780609.7103,6.257096371058972,152344123828.13916,0.0255480239050991,0.0400378561769829,0.0,0.2105263157894736,0.5052631578947369,0.2842105263157894,1.18e-05,13692.44099582289,9.127659574468085,93.04411764705884,66.4468085106383,1.080527626604172,133244639268311.11,1177174.1875,20.32046150899056
tlp,Li56.0Ba16.0La8.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.250833333333333,3.44,1.0616666666666663,1.176,-2.3783333333333334,-2.264,2.55,111.78015873015872,138.2,85.36031746031746,110.36476190476188,-27.835238095238097,-52.83968253968253,0.7985872786162221,0.6176578687432523,104096232409.78064,28978758058.690765,179213706760.8705,256016163963.8108,6.184312881798055,150234948702.17975,0.0250816808784777,0.0394552933676059,0.0,0.2083333333333333,0.5,0.2916666666666667,2.85e-06,13676.252713529855,8.916666666666666,93.47058823529412,65.25,1.0549201679861442,141526803955794.97,1193828.64,20.09196301040283
ka6,Li40.0La24.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3854545454545457,3.44,1.12,1.2600000000000002,-2.32,-2.18,2.46,113.2181818181818,138.2,83.24,98.98,-39.22,-54.96,0.7162083936324167,0.6023154848046309,106279301188.78072,28978758058.690765,199039952944.88867,273725097131.007,6.868477680850658,170061194886.1979,0.0294653053287185,0.0441157958426222,0.0,0.2272727272727272,0.5454545454545454,0.2272727272727272,6.61e-06,13816.060606060604,10.9,90.05882352941177,76.5,0.6730116670092565,747223949035.1819,1055378.1600000001,22.15324015262341
7o7,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.315217391304348,3.44,1.088181818181818,1.218,-2.3518181818181816,-2.222,2.55,112.4679089026915,138.2,84.3965367965368,104.67238095238096,-33.52761904761904,-53.8034632034632,0.7573978361243195,0.6106840578620608,105140308782.3459,28978758058.690765,188225636844.51517,264870630547.40887,6.495296881367421,159246878785.82437,0.027074237446769,0.041785544605114,0.0,0.217391304347826,0.5217391304347826,0.2608695652173913,2.95e-05,13743.11735778369,9.818181818181818,91.76470588235296,70.36363636363637,1.0549201679861442,92429088954383.39,1126093.36,21.052697487248132
d6f,Li56.0La24.0Zr15.12Al1.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.2543760399334443,3.44,1.0726910299003325,1.2014285714285715,-2.367308970099668,-2.2385714285714284,2.46,109.90671797004993,138.2,81.70743355481727,101.43998015873017,-36.76001984126984,-56.49256644518272,0.7340085394987711,0.5912260025674188,91759171922.63911,28978758058.690765,154331012983.0527,195964629961.22263,5.325660011739828,125352254924.36194,0.0237548134001443,0.0361714781019908,0.0,0.2096505823627288,0.4991680532445923,0.2911813643926789,0.00034,13118.28006274265,7.116279069767443,91.30281690140845,57.25913621262459,0.7812157893815553,14169252689545.414,212257.99020455993,18.900871060021547
dvs,Li56.48La24.0Y0.48Zr15.52O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.250714879467997,3.44,1.067346600331675,1.19068,-2.372653399668325,-2.24932,2.46,110.09671654197838,138.2,82.13325041459369,102.7954,-35.40459999999999,-56.0667495854063,0.7438162083936325,0.5943071665310687,85756546624.8066,28978758058.690765,142251858630.89203,167522493050.3278,4.908832129478735,113273100572.20126,0.0233505134438134,0.0354029199079596,0.0,0.2078137988362427,0.4987531172069825,0.2934330839567747,0.00081,13141.003843862565,7.208955223880597,91.41294117647058,57.67330016583749,0.7269085342811632,103439732168.60779,206667.64929600002,18.946576028156688
3o4,Li50.0La24.0Zr16.0Ga2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.290106382978724,3.44,1.090217391304348,1.2214285714285715,-2.349782608695652,-2.2185714285714284,2.46,110.92765957446808,138.2,82.4695652173913,100.29047619047618,-37.909523809523805,-55.73043478260868,0.7256908552132865,0.596740703454351,91545388290.02264,28978758058.690765,156832306792.282,195495994927.4149,5.41197474628309,127853548733.59125,0.0247451831328548,0.0365670501781405,0.0,0.2234042553191489,0.5106382978723404,0.2659574468085106,0.00035,13320.732269503544,7.782608695652174,91.84057971014492,61.2391304347826,0.8324075743474855,21179186414268.516,272291.04435827665,19.88889894613296
kji,Li51.2La24.0Zr11.2Ta4.8O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2911965811965813,3.44,1.0819298245614035,1.2124,-2.3580701754385966,-2.2276,2.46,111.02136752136752,138.2,82.41228070175437,101.5,-36.7,-55.78771929824562,0.7344428364688856,0.5963261989996699,91821216130.61942,28978758058.690765,157971171995.80746,201000116939.2149,5.451274746690937,128992413937.1167,0.0250648588123227,0.0381849151291328,0.0,0.2136752136752137,0.5128205128205129,0.2735042735042735,0.001,13341.20868945869,8.210526315789476,90.96470588235294,62.807017543859665,0.9173573878312139,374554946717.8266,508851.4464000001,19.837488189550402
gdr,Li49.6La24.0Zr9.6Ta6.4O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3039655172413798,3.44,1.0867857142857145,1.2192000000000005,-2.353214285714285,-2.2208,2.46,111.31896551724138,138.2,82.51785714285715,101.14,-37.05999999999999,-55.68214285714284,0.7318379160636759,0.597090138515609,93779823712.39005,28978758058.690765,163209536912.78214,211389399823.75668,5.632040427068453,134230778854.09135,0.0256261402557405,0.0390321838024884,0.0,0.2155172413793103,0.5172413793103449,0.2672413793103448,0.00032,13405.535919540229,8.553571428571429,90.83529411764707,64.55357142857143,0.9422163338129591,467368259309.7032,599889.0336,20.13642869935881
v1q,Li54.4La24.0Zr14.4Ta1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.266302521008404,3.44,1.0727118644067797,1.1988,-2.3672881355932205,-2.2412,2.46,110.44117647058825,138.2,82.21186440677965,102.22,-35.97999999999999,-55.988135593220335,0.7396526772793054,0.5948760087321249,88002754290.52878,28978758058.690765,148027157238.16068,180221551170.1315,5.108126336482773,119048399179.46992,0.0239993753943092,0.0364903777824215,0.0,0.2100840336134453,0.5042016806722689,0.2857142857142857,0.00073,13215.797619047618,7.559322033898306,91.22352941176472,59.49152542372883,0.8030448563658358,149353437844.6761,313813.9296,19.267380051495987
4vd,Li54.0La24.0Zr14.0Ta2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2693684210526315,3.44,1.0738297872340428,1.2005,-2.366170212765957,-2.2395,2.46,110.51263157894736,138.2,82.23617021276596,102.13,-36.06999999999999,-55.96382978723403,0.7390014471780029,0.5950518828709549,88473028011.88731,28978758058.690765,149233133496.00293,182818871891.2669,5.149742207508018,120254375437.31216,0.0241285935960683,0.0367021949507605,0.0,0.2105263157894736,0.5052631578947369,0.2842105263157894,0.00063,13231.24298245614,7.638297872340425,91.19117647058823,59.89361702127659,0.8237197315118312,180389295056.17178,339138.79000000004,19.33669903280714
5xk,Li53.2La24.0Zr13.2Ta2.8O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2755391120507404,3.44,1.0760944206008582,1.2039000000000002,-2.363905579399142,-2.2360999999999995,2.46,110.65644820295982,138.2,82.28540772532187,101.95,-36.25,-55.914592274678114,0.7376989869753979,0.5954081600963956,89419540871.78862,28978758058.690765,151676141194.29285,188013513333.53775,5.234045602889631,122697383135.60208,0.0243903575069279,0.0371258292874383,0.0,0.2114164904862579,0.5073995771670191,0.281183932346723,0.00046,13262.329633544747,7.798283261802575,91.12647058823529,60.708154506437765,0.8585022429370206,239987579248.57584,388978.3644,19.476973327683552
2wb,Li52.8La24.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.27864406779661,3.44,1.0772413793103448,1.2056,-2.362758620689655,-2.2344,2.46,110.72881355932202,138.2,82.31034482758622,101.86,-36.33999999999999,-55.88965517241377,0.7370477568740955,0.5955886022256601,89895805287.52286,28978758058.690765,152913440351.83194,190610834054.67325,5.276742365636784,123934682293.14116,0.0245229319014365,0.0373376464557772,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,0.00047,13277.971751412428,7.8793103448275845,91.09411764705882,61.120689655172406,0.8731726364245317,268550006229.48425,413493.07840000006,19.547940637156557
zfg,Li52.4La24.0Zr12.4Ta3.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2817622080679407,3.44,1.0783982683982685,1.2073,-2.3616017316017315,-2.2327,2.46,110.80148619957536,138.2,82.33549783549782,101.77,-36.42999999999999,-55.86450216450217,0.7363965267727931,0.5957706066244416,90374092057.46404,28978758058.690765,154161452056.1895,193208154775.80865,5.319808797325471,125182693997.49876,0.0246566541262006,0.0375494636241161,0.0,0.2123142250530785,0.5095541401273885,0.2781316348195329,0.0004,13293.680290162773,7.961038961038961,91.06176470588235,61.53679653679654,0.8862772033041759,296287956466.8635,437737.7436000001,19.619469524862293
6hq,Li48.0La24.0Zr8.0Ta8.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3169565217391304,3.44,1.0918181818181818,1.2260000000000002,-2.348181818181818,-2.2139999999999995,2.46,111.62173913043478,138.2,82.62727272727273,100.78,-37.41999999999999,-55.57272727272726,0.7292329956584661,0.5978818576503092,95772494034.71317,28978758058.690765,168638387826.7376,221778682708.2984,5.81937940491424,139659629768.04684,0.0262078319334644,0.0398794524758441,0.0,0.217391304347826,0.5217391304347826,0.2608695652173913,0.00035,13470.98188405797,8.909090909090908,90.70588235294119,66.36363636363636,0.9502705392332347,546989944005.114,686605.8400000001,20.445191652913408
hcm,Li40.0La24.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3854545454545457,3.44,1.12,1.2600000000000002,-2.32,-2.18,2.46,113.2181818181818,138.2,83.24,98.98,-39.22,-54.96,0.7162083936324167,0.6023154848046309,106279301188.78072,28978758058.690765,199039952944.88867,273725097131.007,6.868477680850658,170061194886.1979,0.0294653053287185,0.0441157958426222,0.0,0.2272727272727272,0.5454545454545454,0.2272727272727272,3.4e-05,13816.060606060604,10.9,90.05882352941177,76.5,0.6730116670092565,747223949035.1819,1055378.1600000001,22.15324015262341
e6a,Li53.6La24.0Zr13.6Ta2.4O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2724472573839662,3.44,1.074957264957265,1.2022,-2.365042735042735,-2.2378,2.46,110.584388185654,138.2,82.26068376068378,102.04,-36.16,-55.93931623931621,0.7383502170767005,0.5952292602075527,88945286010.55115,28978758058.690765,150449417243.22845,185416192612.4024,5.191713769738606,121470659184.53767,0.0242589162269022,0.0369140121190994,0.0,0.2109704641350211,0.5063291139240507,0.2827004219409282,0.00069,13246.753516174402,7.717948717948716,91.15882352941176,60.299145299145295,0.8420953021316527,210600675524.13837,364193.60159999994,19.406561472706226
g5q,Li52.0La24.0Zr12.0Ta4.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2848936170212766,3.44,1.0795652173913042,1.209,-2.360434782608696,-2.231,2.46,110.87446808510636,138.2,82.36086956521739,101.68,-36.52,-55.83913043478261,0.7357452966714906,0.5959541936701692,90854414090.25604,28978758058.690765,155420316036.23718,195805475496.9441,5.363249719724495,126441557977.54642,0.0247915391529192,0.037761280792455,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,0.00028,13309.455673758863,8.043478260869566,91.02941176470588,61.95652173913044,0.8979457248567797,323201429960.7137,461712.36000000004,19.691566200277112
r07,Li54.0La24.0Zr15.0Te1.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Te"", ""value"": 6.0}]",2.2716315789473684,3.44,1.078404255319149,1.2112500000000002,-2.3615957446808507,-2.22875,2.46,110.4915789473684,138.2,82.1936170212766,102.03,-36.16999999999999,-56.006382978723394,0.7382778581765558,0.5947439726575731,90919473451.81888,28978758058.690765,154178076406.5029,194439487730.94183,5.32038247098946,125199318347.81212,0.0242721826619515,0.0370396292555861,0.0,0.2105263157894736,0.5052631578947369,0.2842105263157894,0.00033,13229.65350877193,7.48936170212766,91.28676470588235,58.95744680851064,0.7665283304918402,13261148220981.182,218534.36306775,19.231732294047895
uht,Li52.0La24.0Zr14.0Te2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Te"", ""value"": 6.0}]",2.289468085106383,3.44,1.088913043478261,1.2305,-2.3510869565217387,-2.2095,2.46,110.831914893617,138.2,82.27391304347826,101.48,-36.72,-55.92608695652173,0.7342981186685962,0.5953249858428239,95799357000.756,28978758058.690765,165525199375.08493,219046707176.29388,5.711949388577876,136546441316.39417,0.0250849602875502,0.0384361494021062,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,0.00102,13306.242907801416,7.739130434782609,91.22058823529412,60.04347826086957,0.8237197315118312,25816540596175.71,224786.000491,19.47610458398468
kbq,Li40.0La24.0Bi16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Bi"", ""value"": 5.0}]",2.421818181818182,3.44,1.2,1.42,-2.24,-2.02,2.46,113.85454545454544,138.2,84.64,101.78,-36.41999999999999,-53.55999999999999,0.7364688856729379,0.6124457308248915,92962628282.7005,28978758058.690765,169743272551.5122,215131736344.2541,5.857506805768924,140764514492.82144,0.0281304464423722,0.0414460780699296,0.0,0.2272727272727272,0.5454545454545454,0.2272727272727272,1.9e-05,13908.333333333332,12.3,92.05882352941177,76.5,0.6730116670092565,103458999443646.92,100963.6704,22.445216876788955
uw9,Li48.0La16.0Sr8.0Bi16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Bi"", ""value"": 5.0}]",2.3526086956521737,3.44,1.1663636363636365,1.39,-2.2736363636363635,-2.05,2.49,112.28985507246377,138.2,84.02424242424242,103.85333333333332,-34.346666666666664,-54.17575757575757,0.751471297636276,0.6079901767311319,92902030540.39072,28978758058.690765,162636509611.33612,208574550634.41504,5.612266380841716,133657751552.64536,0.0260332771912637,0.0394954320430024,0.0,0.217391304347826,0.5217391304347826,0.2608695652173913,2e-05,13613.635942028983,10.181818181818183,93.3529411764706,66.36363636363637,1.0549201679861442,127169157215328.83,89395.54240000002,20.90557706173926
vqu,Li40.0Nd24.0Sb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Nd"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.440909090909091,3.44,1.242,1.504,-2.198,-1.936,2.46,111.3,138.2,79.02000000000001,90.54,-47.65999999999998,-59.17999999999998,0.6551374819102751,0.5717800289435602,136021755067.28252,28978758058.690765,264473351477.59268,404591894196.4149,9.126455693579208,235494593418.90192,0.0321894933707377,0.0495641719266606,0.0,0.2272727272727272,0.5454545454545454,0.2272727272727272,1.3e-07,13457.661818181816,10.0,91.64705882352942,67.69999999999999,0.6730116670092565,119335407428899.03,37109.27241600001,21.479741392211796
xog,Li40.0La24.0Sb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.435454545454545,3.44,1.23,1.48,-2.21,-1.96,2.46,112.4,138.2,81.44,95.38,-42.81999999999999,-56.75999999999999,0.6901591895803184,0.5892908827785818,133842997914.97076,28978758058.690765,259680085742.5068,395005362726.2432,8.961049511389547,230701327683.816,0.0316392183721968,0.0484636219295787,0.0,0.2272727272727272,0.5454545454545454,0.2272727272727272,7.8e-06,13710.51515151515,10.3,90.76470588235296,67.69999999999999,0.6730116670092565,118834483689803.34,20075.570016000005,21.369602805983842
