ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1)
ed4,Li7.2Al1.2Ge10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.91021978021978,3.44,1.8848387096774193,2.102,-1.5551612903225807,-1.338,2.46,103.43131868131867,138.2,36.137096774193544,28.61,-109.58999999999999,-102.06290322580645,0.20701881331403765,0.26148405770038746,6611233759295.006,28978758058.690765,19351082148784.645,23965496710390.86,667.7678218505031,19322103390725.953,0.17252023081575096,0.21036953065597566,0.0,0.2747252747252747,0.6593406593406593,0.06593406593406594,7.94e-05
vg0,Li9.0Al3.0Ge9.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.872432432432433,3.44,1.8246153846153845,2.078,-1.6153846153846154,-1.362,2.46,102.8527027027027,138.2,37.59615384615385,28.625,-109.57499999999999,-100.60384615384615,0.20712735166425472,0.2720416341979294,6499361208431.257,28978758058.690765,18444682655272.918,23940781009227.16,636.4897563214009,18415703897214.227,0.16422190437535705,0.20904403124351972,0.0,0.2702702702702703,0.6486486486486487,0.08108108108108109,0.00019
z9y,Li7.2Al1.2Ti10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8637362637362638,3.44,1.7483870967741937,1.9328,-1.6916129032258063,-1.5071999999999999,2.46,104.8653846153846,138.2,40.346774193548384,33.830000000000005,-104.36999999999998,-97.8532258064516,0.2447901591895804,0.2919448205032445,6524117522716.212,28978758058.690765,19095353841408.188,23648393609244.05,658.9431404456433,19066375083349.496,0.1664696703854889,0.20286683572245068,0.0,0.2747252747252747,0.6593406593406593,0.06593406593406594,0.00338
w3n,Li8.4Al2.4Ti9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8440217391304348,3.44,1.7265625,1.9356,-1.7134375,-1.5044,2.46,104.30434782608694,138.2,40.75,33.26,-104.94,-97.44999999999999,0.2406657018813314,0.2948625180897251,6459651771422.128,28978758058.690765,18517163671478.574,23667150153040.117,638.9909337720998,18488184913419.883,0.16169136747345303,0.2028168022178717,0.0,0.2717391304347826,0.6521739130434783,0.07608695652173914,0.00112
ym6,Li7.8Al1.8Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.853825136612022,3.44,1.7373015873015876,1.9342,-1.7026984126984124,-1.5058,2.46,104.58333333333334,138.2,40.551587301587304,33.544999999999995,-104.655,-97.64841269841268,0.24272793053545585,0.2934268256265362,6491708511136.674,28978758058.690765,18801669945570.926,23657771881142.082,648.8086862622562,18772691187512.234,0.16404259589048656,0.2028418189701612,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.00121
nng,Li9.6Al3.6Ge4.8P18.0Ti3.6O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.8449462365591396,3.44,1.7630303030303027,2.0136,-1.6769696969696972,-1.4264000000000001,2.46,103.13172043010753,138.2,39.37121212121212,30.369999999999997,-107.82999999999998,-98.82878787878786,0.21975397973950797,0.2848857606455291,6434458055537.811,28978758058.690765,18080784050954.39,23826841408456.992,623.9323305137965,18051805292895.7,0.15972881858757587,0.20610129979485942,0.0,0.2688172043010753,0.6451612903225806,0.08602150537634409,0.0007
qno,Li6.0Ti12.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8838888888888894,3.44,1.7716666666666667,1.9300000000000002,-1.6683333333333332,-1.5099999999999998,2.46,105.43888888888888,138.2,39.916666666666664,34.4,-103.79999999999998,-98.28333333333333,0.24891461649782926,0.2888326097443319,6590015846261.276,28978758058.690765,19712090022666.45,23629637065447.984,680.2254942307567,19683111264607.758,0.17156652682499385,0.20291686922702964,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,3.83e-07
oxc,Li8.4Al2.4Ti9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8440217391304348,3.44,1.7265625,1.9356,-1.7134375,-1.5044,2.46,104.30434782608694,138.2,40.75,33.26,-104.94,-97.44999999999999,0.2406657018813314,0.2948625180897251,6459651771422.128,28978758058.690765,18517163671478.574,23667150153040.117,638.9909337720998,18488184913419.883,0.16169136747345303,0.2028168022178717,0.0,0.2717391304347826,0.6521739130434783,0.07608695652173914,0.00563
dq4,Li7.8Al0.6Sc1.2Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8510928961748636,3.44,1.7293650793650797,1.9242,-1.7106349206349203,-1.5158,2.46,104.9603825136612,138.2,41.6468253968254,34.925,-103.27499999999999,-96.5531746031746,0.25271345875542695,0.30135184802333864,6481415254621.515,28978758058.690765,18771770486169.75,23620098562296.605,647.7769146680208,18742791728111.06,0.16316281296736,0.2017332924870217,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.000426
0fa,Li7.8Al1.2Sc0.6Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.852459016393443,3.44,1.7333333333333338,1.9292000000000002,-1.706666666666666,-1.5107999999999997,2.46,104.77185792349727,138.2,41.09920634920635,34.235,-103.96499999999999,-97.10079365079363,0.2477206946454414,0.2973893368249374,6486561882879.094,28978758058.690765,18786720215870.34,23638935221719.348,648.2928004651386,18757741457811.65,0.16360270442892327,0.20228755572859144,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.000269
rr5,Li6.0Ti12.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8838888888888894,3.44,1.7716666666666667,1.9300000000000002,-1.6683333333333332,-1.5099999999999998,2.46,105.43888888888888,138.2,39.916666666666664,34.4,-103.79999999999998,-98.28333333333333,0.24891461649782926,0.2888326097443319,6590015846261.276,28978758058.690765,19712090022666.45,23629637065447.984,680.2254942307567,19683111264607.758,0.17156652682499385,0.20291686922702964,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,7.2e-05
6j9,Li6.9Fe0.9Ti11.1P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.870550964187328,3.44,1.7594308943089432,1.9387,-1.6805691056910568,-1.5012999999999999,2.46,105.09435261707988,138.2,40.4979674796748,34.2875,-103.9125,-97.70203252032519,0.24810057887120118,0.2930388384925818,6536059483183.26,28978758058.690765,19232802361475.1,23627745298599.86,663.6862187993995,19203823603416.41,0.167420088328258,0.20251930123634992,0.0,0.27548209366391185,0.6611570247933884,0.06336088154269973,0.000522
0x9,Li7.2Sc1.2Ti10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.860989010989011,3.44,1.7403225806451614,1.9228,-1.6996774193548385,-1.5171999999999999,2.46,105.2445054945055,138.2,41.45967741935484,35.21000000000001,-102.98999999999998,-96.74032258064514,0.2547756874095515,0.2999976658419308,6513767709846.575,28978758058.690765,19064972132661.832,23610720290398.57,657.8947273740816,19035993374603.14,0.16557569741521513,0.2017583092393112,0.0,0.2747252747252747,0.6593406593406593,0.06593406593406594,0.000246
iwe,Li7.8Sc1.8Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.849726775956284,3.44,1.7253968253968255,1.9192,-1.7146031746031745,-1.5208,2.46,105.14890710382512,138.2,42.19444444444444,35.614999999999995,-102.585,-96.00555555555555,0.25770622286541245,0.30531435922173983,6476268626363.936,28978758058.690765,18756820756469.164,23601261902873.867,647.2610288709033,18727841998410.473,0.1627229215057967,0.20117902924545197,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.000407
ib2,Li6.6Sc0.6Ti11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.872375690607735,3.44,1.755737704918033,1.9264000000000001,-1.684262295081967,-1.5135999999999998,2.46,105.34116022099447,138.2,40.700819672131146,34.805,-103.39499999999998,-97.49918032786884,0.25184515195369034,0.29450665464639036,6551681147842.835,28978758058.690765,19383226832664.1,23620178677923.273,668.8770717298235,19354248074605.41,0.16852200696100794,0.2023375892331704,0.0,0.27624309392265195,0.6629834254143647,0.06077348066298342,0.000158
ppz,Li7.8In1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.834316939890711,3.44,1.680634920634921,1.8628,-1.759365079365079,-1.5772,2.46,106.20491803278688,138.2,45.261904761904766,39.480000000000004,-98.71999999999998,-92.93809523809523,0.28567293777134595,0.32751016470263944,6450269582939.1875,28978758058.690765,18681299725568.707,23506105403939.29,644.6549464864372,18652320967510.016,0.1598899436317737,0.197609477124183,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,1e-05
ci1,Li6.0Ti1.2Zr10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.862888888888889,3.44,1.7086666666666668,1.8544000000000003,-1.7313333333333332,-1.5855999999999997,2.46,107.18888888888888,138.2,45.166666666666664,40.7,-97.49999999999999,-93.03333333333333,0.2945007235890015,0.32682103232030874,6553170053629.626,28978758058.690765,19601552644771.496,23496992211974.043,676.4110665154253,19572573886712.805,0.16711643146580757,0.19757675479600614,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,5.6e-08
08e,Li6.0Ti10.8Zr1.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.881555555555556,3.44,1.7646666666666668,1.9216000000000002,-1.6753333333333331,-1.5183999999999997,2.46,105.63333333333333,138.2,40.5,35.1,-103.1,-97.69999999999999,0.2539797395079595,0.29305354558610713,6585921869302.204,28978758058.690765,19699808091789.23,23614898748395.32,679.8016689290531,19670829333730.54,0.17107207178508427,0.20232352317913815,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,8.5e-08
xkh,Li6.0Ti0.6Zr11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8617222222222227,3.44,1.7051666666666667,1.8502,-1.7348333333333332,-1.5897999999999999,2.46,107.28611111111111,138.2,45.458333333333336,41.05,-97.14999999999999,-92.74166666666665,0.29703328509406657,0.3289315002411964,6551123065150.089,28978758058.690765,19595411679332.887,23489623053447.71,676.1991538645735,19566432921274.195,0.16686920394585278,0.19728008177206038,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,3.2e-08
wng,Li7.2In1.2Hf10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.841868131868132,3.44,1.6841935483870967,1.8532000000000002,-1.7558064516129033,-1.5867999999999998,2.46,106.37362637362637,138.2,44.77419354838709,39.32,-98.88,-93.4258064516129,0.2845151953690304,0.323981140002801,6486048067503.982,28978758058.690765,18983601569656.156,23509820792271.535,655.0867891304594,18954622811597.465,0.16252108370229812,0.19797058823529412,0.0,0.2747252747252747,0.6593406593406593,0.06593406593406594,4e-06
ncr,Li6.0Hf12.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8572222222222226,3.44,1.6916666666666669,1.834,-1.748333333333333,-1.6059999999999999,2.46,106.71666666666667,138.2,43.75,39.0,-99.19999999999999,-94.44999999999999,0.28219971056439946,0.3165701881331404,6558797652785.732,28978758058.690765,19618435442239.816,23517251568936.023,676.9936586829064,19589456684181.125,0.16804647785039942,0.19869281045751636,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,6.85e-07
dx2,Li6.6Fe0.6Hf11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.8497790055248617,3.44,1.6886885245901637,1.8446,-1.7513114754098362,-1.5954,2.46,106.4157458563536,138.2,43.88934426229508,38.695,-99.505,-94.3106557377049,0.2799927641099855,0.3175784678892553,6524452138986.37,28978758058.690765,19302432560483.44,23521609665862.87,666.0890201502137,19273453802424.75,0.1654903502689602,0.19863896806887218,0.0,0.27624309392265195,0.6629834254143647,0.06077348066298342,0.000107
6xc,Li6.6In0.6Hf11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8495027624309395,3.44,1.6878688524590164,1.8436,-1.7521311475409835,-1.5964,2.46,106.54419889502763,138.2,44.270491803278695,39.160000000000004,-99.03999999999999,-93.92950819672129,0.28335745296671494,0.3203364095750991,6522221894439.659,28978758058.690765,19295814949615.332,23513536180603.777,665.8606594021545,19266836191556.64,0.1652384906603807,0.1983316993464052,0.0,0.27624309392265195,0.6629834254143647,0.06077348066298342,5.13e-05
21m,Li6.6Lu0.6Hf11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.845193370165746,3.44,1.6750819672131148,1.828,-1.7649180327868852,-1.6119999999999999,2.46,106.63075506445674,138.2,44.52732240437158,39.473333333333336,-98.72666666666666,-93.67267759562841,0.2856246985045828,0.3221948075569579,6521707813870.309,28978758058.690765,19294289563007.914,23511675208942.73,665.8080213075775,19265310804949.223,0.16513781664427285,0.19820887704675366,0.0,0.27624309392265195,0.6629834254143647,0.06077348066298342,5.88e-05
4k1,Li6.6Sc0.6Hf11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.847182320441989,3.44,1.680983606557377,1.8352000000000002,-1.7590163934426228,-1.6047999999999998,2.46,106.54834254143647,138.2,44.2827868852459,39.175,-99.02499999999999,-93.91721311475409,0.283465991316932,0.3204253754359327,6522187716437.764,28978758058.690765,19295713536199.87,23513412456236.918,665.857159824455,19266734778141.18,0.16523278086999346,0.19832473340213277,0.0,0.27624309392265195,0.6629834254143647,0.06077348066298342,2.45e-05
gzp,Li7.2Lu1.2Hf10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8332967032967034,3.44,1.659032258064516,1.822,-1.780967741935484,-1.6179999999999999,2.46,106.54578754578753,138.2,45.27956989247312,39.94666666666667,-98.25333333333332,-92.92043010752687,0.2890496864447661,0.32763798764452334,6485025555602.308,28978758058.690765,18980600002460.918,23506098848949.438,654.9832109443563,18951621244402.227,0.16232298321898914,0.197724943635991,0.0,0.2747252747252747,0.6593406593406593,0.06593406593406594,9.79e-05
lh8,Li7.8Cr1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cr"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.8323497267759565,3.44,1.674920634920635,1.8556000000000001,-1.765079365079365,-1.5843999999999998,2.46,105.90163934426229,138.2,44.38095238095238,38.37,-99.82999999999998,-93.81904761904761,0.2776410998552822,0.3211356901660809,6454682069518.515,28978758058.690765,18694116948489.61,23522255104819.625,645.0972436647685,18665138190430.918,0.16042710971772028,0.1982863063924757,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,5.26e-07
ew5,Li7.8Fe1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.835136612021858,3.44,1.6830158730158733,1.8658000000000001,-1.7569841269841266,-1.5741999999999998,2.46,105.82377049180327,138.2,44.154761904761905,38.085,-100.11499999999998,-94.04523809523809,0.27557887120115776,0.31949900075804566,6456887193807.298,28978758058.690765,18700522309518.93,23530325859716.57,645.3182800879425,18671543551460.24,0.1606215358281236,0.19853128329158387,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,5.4e-05
9l3,Li7.8In1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.834316939890711,3.44,1.680634920634921,1.8628,-1.759365079365079,-1.5772,2.46,106.20491803278688,138.2,45.261904761904766,39.480000000000004,-98.71999999999998,-92.93809523809523,0.28567293777134595,0.32751016470263944,6450269582939.1875,28978758058.690765,18681299725568.707,23506105403939.29,644.6549464864372,18652320967510.016,0.1598899436317737,0.197609477124183,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.000142
jdk,Li7.8Lu1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.821530054644809,3.44,1.6434920634920638,1.816,-1.7965079365079362,-1.6239999999999999,2.46,106.46174863387978,138.2,46.007936507936506,40.419999999999995,-97.78,-92.19206349206348,0.29247467438494934,0.33290836836422943,6448744196331.771,28978758058.690765,18676868840661.45,23500522488956.145,644.5020453545708,18647890082602.758,0.15959750958498425,0.1972410102252283,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,3.56e-05
h8a,Li7.8Sc1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.827431693989071,3.44,1.660634920634921,1.8376,-1.779365079365079,-1.6024,2.46,106.2172131147541,138.2,45.29761904761905,39.525,-98.67499999999998,-92.90238095238094,0.2859985528219971,0.32776858934601344,6450168169523.727,28978758058.690765,18681005143742.844,23505734230838.7,644.644781046453,18652026385684.152,0.15987335805017264,0.19758857929136567,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,8.32e-05
jq7,Li7.8Y1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8251366120218577,3.44,1.653968253968254,1.8292000000000002,-1.7860317460317459,-1.6107999999999998,2.46,106.46639344262296,138.2,46.02142857142858,40.437,-97.76299999999999,-92.17857142857142,0.29259768451519536,0.3330059954517264,6448725221660.015,28978758058.690765,18676813723757.777,23500453041657.516,644.5001433785247,18647834965699.086,0.15959310003763985,0.19723545419557437,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,3.19e-05
ylt,Li8.4In2.4Hf9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8268478260869565,3.44,1.6771875,1.8724,-1.7628125,-1.5675999999999999,2.46,106.03804347826085,138.2,45.734375,39.63999999999999,-98.56,-92.46562499999999,0.2868306801736613,0.3309289073806078,6414879994945.749,28978758058.690765,18388444814108.984,23502390015607.043,634.5490989250407,18359466056050.293,0.15734102668845315,0.19724836601307189,0.0,0.2717391304347826,0.6521739130434783,0.07608695652173914,0.000142
gnq,Li8.4Lu2.4Hf9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.809891304347826,3.44,1.6284375000000002,1.81,-1.8115624999999997,-1.63,2.46,106.37862318840578,138.2,46.713541666666664,40.89333333333333,-97.30666666666666,-91.48645833333333,0.29589966232513265,0.3380140496864448,6412857199662.002,28978758058.690765,18382629277668.21,23494946128962.855,634.348416189466,18353650519609.52,0.15695720700204202,0.19675707681446564,0.0,0.2717391304347826,0.6521739130434783,0.07608695652173914,2.06e-05
sso,Li8.4Y2.4Hf9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.814673913043478,3.44,1.6421875000000001,1.8276000000000001,-1.7978124999999998,-1.6123999999999998,2.46,106.38478260869564,138.2,46.73125,40.916000000000004,-97.28399999999999,-91.46874999999999,0.2960636758321274,0.3381421852387844,6412832037597.281,28978758058.690765,18382556936732.14,23494853532564.684,634.3459198459055,18353578178673.45,0.1569514194711525,0.19674966877492703,0.0,0.2717391304347826,0.6521739130434783,0.07608695652173914,2.09e-05
lpx,Li6.9Y0.9Zr11.1P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8441046831955923,3.44,1.6813821138211384,1.8427000000000002,-1.7586178861788615,-1.5972999999999997,2.46,107.20206611570248,138.2,46.71829268292683,41.9385,-96.26149999999998,-91.48170731707316,0.3034623733719248,0.3380484275175603,6494388452393.554,28978758058.690765,19109822002315.24,23476479456833.227,659.4424082499346,19080843244256.547,0.16243117329492374,0.19638293574534876,0.0,0.27548209366391185,0.6611570247933884,0.06336088154269973,7.1e-05
f7p,Li7.8Al1.2Y0.6Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.851693989071038,3.44,1.7311111111111115,1.9264000000000001,-1.7088888888888885,-1.5135999999999998,2.46,104.85491803278688,138.2,41.34047619047619,34.538999999999994,-103.661,-96.85952380952381,0.2499204052098408,0.29913513886017506,6486080900257.856,28978758058.690765,18785323075875.316,23637174825325.617,648.2445879091625,18756344317816.625,0.16350928509141235,0.2021698473633277,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,0.00012
l8t,Li7.8Al0.6Y1.2Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8495628415300547,3.44,1.724920634920635,1.9186,-1.715079365079365,-1.5213999999999999,2.46,105.12650273224044,138.2,42.12936507936508,35.532999999999994,-102.667,-96.07063492063492,0.25711287988422576,0.3048434520938139,6480453289379.04,28978758058.690765,18768976206179.707,23616577769509.15,647.6804895560688,18739997448121.016,0.16297597429233812,0.2014978757564942,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,7.3e-05
