ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,family,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff,ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
jqc,Li7BiO6,,Li7 Bi1 O6,1.58489e-06,,,,,,,,,,,hexaoxometalates,10.1002/zaac.200500231,1,data/obelix/processed/all-v1.csv,,,,partial occupancy not correct; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2005,,,,,,1.58489e-06,exact,1.58489e-06,1.0,-5.800000874803203,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Bi"", ""value"": 5.0}]",2.1,3.44,1.095,1.9,-2.3449999999999998,-1.54,2.46,98.40714285714284,138.2,68.5625,76.0,-62.19999999999999,-69.63749999999999,0.5499276410998554,0.49611070911722144,105712251046.94514,28978758058.690765,163262370788.13593,435615304993.695,5.633863620293187,134283612729.44516,0.02118664717348928,0.06578947368421052,0.0,0.07142857142857142,0.42857142857142855,0.5,9.0,-1.1633796128798841,0.7508063297511056,69.1,242.08157142857138,-1.4753851425438596,10876.085,3.75,75.57142857142857,25.875,0.0,0.0,0.0,12.661270546621433
9n0,Na0.2Li0.3La0.5Nb2O6,,Na0.2 Li0.3 La0.5 Nb2 O6,1.11e-05,,,,,,,,,,,perovskites,10.1134/s002016851103006x,1,data/obelix/processed/all-v1.csv,,,,partial occupancy corrected; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2011,,,,,,1.11e-05,exact,1.11e-05,1.0,-4.954677021213342,"[{""element"": ""Na"", ""value"": 1.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.7633333333333336,3.44,1.4100000000000001,1.4577777777777778,-2.03,-1.982222222222222,2.51,117.67989417989416,138.2,76.63968253968254,77.65520282186948,-60.54479717813051,-61.56031746031745,0.5619045066705463,0.5545563136011762,191850141509.3745,28978758058.690765,517592908410.742,561286030594.2944,17.86111424659606,488614150352.0513,0.058559662518016135,0.06342020115170516,0.0,0.30000000000000004,0.6666666666666666,0.03333333333333333,18.0,-1.1257493166103876,1.2519085483965193,4.6066666666666665,295.37653439153434,-3.604951414978126,14860.020228017129,12.833333333333332,87.57471264367817,80.56666666666666,0.7273876291758028,19512090520234.805,652392.6744101509,26.14706464122391
nip,Li9.81Sn0.81P2.19S12,,Li9.81 Sn0.81 P2.19 S12,0.0055,,,,,,,,,,,lgps,10.1107/s2052520615022283,1,data/obelix/processed/all-v1.csv,,,,partial occupancy corrected; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2015,,,,,,0.0055,exact,0.0055,1.0,-2.2596373105057563,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8926844014510276,2.58,1.2488290398126463,2.1279,-1.3311709601873538,-0.45210000000000017,1.6,119.43954050785973,184.0,58.961358313817335,31.040000000000003,-152.96,-125.03864168618267,0.16869565217391305,0.3204421647490073,3506007085885.5195,12278644599.949677,6778820614021.886,28538923797232.277,552.0821584859349,6766541969421.937,0.06529332569330892,0.23035805626598468,0.0,0.12091898428053204,0.48367593712212814,0.39540507859733975,12.0,-0.4265633041334502,2.7420037123705154,72.75453446191051,191.1032648125756,-8.16418875586488,18357.84492140266,1.2646370023419207,106.274,19.37002341920375,0.583258840128597,3424952951734.437,6950.007827639998,18.216840761157627
v22,Li3InCl6,,Li3 In1 Cl6,0.0015,,,,,,,,,,,halides,10.1016/j.nanoen.2020.105015,1,data/obelix/processed/all-v1.csv,,,,Curator row 22; aqueous in situ growth on LiCoO2 surface; original 1.5 mS/cm; synthesis_method=水相原位生长; measured_temperature=RT; amorphous=否; source_year=2020,,,,,,0.0015,exact,0.0015,1.0,-2.8239087409443187,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.368,3.16,1.18,1.78,-1.9800000000000002,-1.3800000000000001,2.18,136.85,181.0,70.625,80.0,-101.0,-110.375,0.4419889502762431,0.39019337016574585,63585391045.03652,6449680150.445432,149288957386.92316,224091403271.38156,23.146722613308643,142839277236.47772,0.02048611111111111,0.0375,0.6,0.1,0.0,0.3,8.0,-0.7725828729281768,1.3644895071588188,54.3,298.333,-2.261154513888889,21663.475,5.0,105.14285714285714,31.75,0.0,0.0,0.0,24.446652852180122
lf5,BaLi6La2Nb2O12,,Ba1 Li6 La2 Nb2 O12,6e-06,,,,,,,,,,,garnet,10.1111/j.1551-2916.2005.00060.x,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2005,,,,,,6e-06,exact,6e-06,1.0,-5.221848749616356,"[{""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.323913043478261,3.44,1.1063636363636362,1.2580000000000002,-2.333636363636364,-2.1819999999999995,2.55,112.01138716356107,138.2,83.44199134199134,102.57238095238094,-35.62761904761905,-54.75800865800865,0.7422024670939287,0.6037770719391559,118703885028.30254,28978758058.690765,216585841722.4245,327263081278.80945,7.473951826499001,187607083663.73373,0.028159256434601317,0.04417258637834512,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,6.0,-1.408996130607103,0.8735502942691603,36.052173913043475,285.6290372670807,-1.5419448076489848,13682.514096914125,8.181818181818182,91.76470588235296,58.909090909090914,1.0549201679861442,71022756502415.97,635859.76,19.867039018139476
trv1_0067,Li2Zr(ICl2)2,,Li2 Zr1 I2 Cl4,1.9e-4,,,,,,,,,,,halides,10.1002/smll.202505926,1,data/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；过量I导致结构畸变; synthesis_method=机械化学球磨（600 rpm，10 h；额外添加ZrI4）; measured_temperature=30; amorphous=否; source_year=2025,,,,,,0.00019,exact,0.00019,1.0,-3.721246399047171,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.361111111111111,2.9933333333333336,1.0966666666666667,1.33,-1.896666666666667,-1.6633333333333336,2.18,153.0,194.0,71.0,78.0,-116.0,-123.0,0.4020618556701031,0.36597938144329895,67117607665.45341,5497036104.084285,190358750788.19165,322366634847.03424,34.62934337410583,184861714684.10736,0.026970560303893637,0.05128205128205128,0.6666666666666666,0.1111111111111111,0.0,0.2222222222222222,8.0,-0.6941408934707904,1.5394442567326512,43.11111111111111,333.54,-3.3173789173789174,27004.5,4.0,115.28571428571428,39.33333333333333,0.0,0.0,0.0,36.38702555587453
pql,Li8SiP4,,Li8 Si1 P4,4.5e-05,,,,,,,,,,,phosphates,10.1021/acs.chemmater.8b02759,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,4.5e-05,exact,4.5e-05,1.0,-4.346787486224656,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": -3.0}]",1.4230769230769231,2.19,1.0822222222222222,1.9,-1.1077777777777778,-0.29000000000000004,1.21,109.3076923076923,212.0,63.666666666666664,33.0,-179.0,-148.33333333333334,0.15566037735849056,0.300314465408805,407683982820.9181,12041693654.298868,583525000228.3044,4256886531984.5776,48.45871494330756,571483306574.0056,0.02663673774784886,0.12121212121212122,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,19.0,-0.33268169112508733,1.6853718930777912,130.46153846153848,132.2623076923077,-3.951116099264248,16716.53846153846,0.0,112.00000000000001,12.0,0.0,0.0,0.0,12.245802677138878
trv1_0016,Li2H1Br0.3Cl0.7O1,,Li2 H1 Br0.3 Cl0.7 O1,1.79e-6,,,,,,,,,,,antiperovskite,10.1039/d2ta01462a,1,data/obelix/processed/all-v1.csv,,,,x=0.3；不确定度±1.2e-7 S/cm; synthesis_method=熔融-凝固法（350°C，快冷）; measured_temperature=25; amorphous=否; source_year=2022,,,,,,1.79e-06,exact,1.79e-06,1.0,-5.747146969020107,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""H"", ""value"": 1.0}]",2.1399999999999997,3.2699999999999996,0.98,,-2.2899999999999996,,2.46,91.74,161.85,67.5,,,-94.35,,0.41705282669138094,56745389616.229614,17508665281.803684,124354808758.77036,,7.102472219170766,106846143476.96667,0.014814814814814815,,0.2,0.0,0.2,0.4,1.0,-0.9550509731232621,0.8514095436854437,64.74,225.6804,-1.3977777777777778,12533.847999999996,0.0,66.16666666666666,9.0,0.0,0.0,0.0,8.113010219832965
uw9,SrLi6La2(BiO6)2,,Sr1 Li6 La2 Bi2 O12,2e-05,,,,,,,,,,,garnet,10.1016/j.mseb.2007.07.009,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2007,,,,,,2e-05,exact,2e-05,1.0,-4.698970004336019,"[{""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Bi"", ""value"": 5.0}]",2.3526086956521737,3.44,1.1663636363636365,1.3900000000000001,-2.2736363636363635,-2.05,2.49,112.28985507246377,138.2,84.02424242424242,103.85333333333332,-34.346666666666664,-54.17575757575757,0.751471297636276,0.6079901767311319,92902030540.39072,28978758058.690765,162636509611.33612,208574550634.41504,5.6122663808417155,133657751552.64536,0.026033277191263752,0.039495432043002474,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,6.0,-1.3823485745496007,0.7491382762166385,36.052173913043475,279.6017391304348,-1.410372514016404,13613.635942028983,10.181818181818183,93.3529411764706,66.36363636363637,1.0549201679861442,127169157215328.83,89395.54240000002,20.90557706173926
zfg,Li6.55La3Zr1.55Ta0.45O12,,Li6.55 La3 Zr1.55 Ta0.45 O12,0.0004,,,,,,,,,,,garnet,10.1149/2.024205esl,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2012,,,,,,0.0004,exact,0.0004,1.0,-3.3979400086720375,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2817622080679407,3.44,1.0783982683982685,1.2073,-2.3616017316017315,-2.2327,2.46,110.80148619957536,138.2,82.33549783549782,101.77,-36.42999999999999,-55.86450216450217,0.7363965267727931,0.5957706066244416,90374092057.46405,28978758058.690765,154161452056.1895,193208154775.80865,5.319808797325471,125182693997.49875,0.024656654126200658,0.037549463624116125,0.0,0.21231422505307854,0.5095541401273885,0.2781316348195329,6.0,-1.4069728962416952,0.725896023317845,38.43779193205945,272.57165605095537,-1.377431707802518,13293.680290162773,7.961038961038961,91.06176470588235,61.53679653679654,0.8862772033041759,296287956466.8635,437737.7436000001,19.619469524862293
6he,Li1.1Ti1.9Cr0.1P3O12,,Li1.1 Ti1.9 Cr0.1 P3 O12,0.00026,,,,,,,,,,,nasicon,10.1016/j.ssi.2014.07.018,1,data/obelix/processed/all-v1.csv,,,,composition should be corrected; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,0.00026,exact,0.00026,1.0,-3.5850266520291822,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""Cr"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.8740331491712707,3.44,1.7606557377049181,1.9324,-1.6793442622950818,-1.5076,2.46,105.23480662983424,138.2,40.385245901639344,34.42,-103.77999999999999,-97.81475409836065,0.2490593342981187,0.29222319755165954,6553202406957.102,28978758058.690765,19387740732658.895,23625685635916.918,669.0328375492437,19358761974600.203,0.16871264278098336,0.20257016493354044,0.0,0.2762430939226519,0.6629834254143646,0.06077348066298342,14.0,-0.49074335011790166,2.8254474343843343,8.398895027624308,258.8776243093922,-16.502585666906448,13392.400828729282,0.7049180327868853,79.51176470588237,40.0655737704918,0.7524177643476055,54341449642514.445,643169.5203999999,19.160238174293035
ikh,Li9.6P3S12,,Li9.6 P3 S12,0.0012,,,,,,,,,,,lgps,10.1038/nenergy.2016.30,1,data/obelix/processed/all-v1.csv,,,,appendix: diffraction data available; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,,0.0012,exact,0.0012,1.0,-2.9208187539523753,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.9080487804878048,2.58,1.2680952380952382,2.19,-1.311904761904762,-0.3900000000000001,1.6,118.17073170731706,184.0,55.476190476190474,17.0,-167.0,-128.52380952380952,0.09239130434782608,0.30150103519668736,4801125451390.099,12278644599.949677,9361931934047.383,38922178734970.945,762.4564631576479,9349653289447.434,0.08131548915862642,0.29411764705882354,0.0,0.12195121951219512,0.4878048780487805,0.39024390243902435,12.0,-0.39554064379374937,2.8822150501824852,71.80487804878048,189.0731707317073,-10.4509764399587,18328.414634146342,0.0,104.60000000000001,15.428571428571427,0.0,0.0,0.0,17.57266949656064
trv1_0013,Li9.42Si1.02P2.1S9.96O2.04,,Li9.42 Si1.02 P2.1 S9.96 O2.04,3.2e-4,,,,,,,,,,,sulfides,10.1039/d1ta06338c,1,data/obelix/processed/all-v1.csv,,,,LGPS型氧硫化物; synthesis_method=固相合成; measured_temperature=RT; amorphous=否; source_year=2021,,,,,,0.00032,exact,0.00032,1.0,-3.494850021680094,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.9756723716381421,2.7262000000000004,1.257464114832536,2.0951923076923076,-1.4687358851674643,-0.6310076923076928,2.46,114.90537897310514,176.21400000000003,56.236842105263165,22.230769230769234,-153.9832307692308,-119.97715789473686,0.12615779240451513,0.3191394673820647,3562813116186.8833,15117663887.935663,6957736993984.919,27589294745533.094,460.2388997110457,6942619330096.983,0.07024234274445365,0.237590840532017,0.0,0.1271393643031785,0.48899755501222497,0.38386308068459657,20.0,-0.46873158811726995,2.6629833227548136,67.64204889975551,282.66723227383864,-8.42747664634754,17147.74916870416,0.0,99.59126984126985,15.717703349282298,0.6319781608682513,215295446395.12668,412820.43770340236,16.677631459904575
v49,Li3InCl6,,Li3 In1 Cl6,0.00083,,,,,,,,,,,halides,10.1039/c9ee02311a,1,data/obelix/processed/all-v1.csv,,,,Curator row 49; ball-milled without annealing; corrected DOI; original 0.83 mS/cm; synthesis_method=球磨（未退火）; measured_temperature=RT; amorphous=否; source_year=2019,,,,,,0.00083,exact,0.00083,1.0,-3.0809219076239263,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.368,3.16,1.18,1.78,-1.9800000000000002,-1.3800000000000001,2.18,136.85,181.0,70.625,80.0,-101.0,-110.375,0.4419889502762431,0.39019337016574585,63585391045.03652,6449680150.445432,149288957386.92316,224091403271.38156,23.146722613308643,142839277236.47772,0.02048611111111111,0.0375,0.6,0.1,0.0,0.3,8.0,-0.7725828729281768,1.3644895071588188,54.3,298.333,-2.261154513888889,21663.475,5.0,105.14285714285714,31.75,0.0,0.0,0.0,24.446652852180122
trv1_0030,Li2.99Y0.84Zr0.01Sc0.07In0.08Br1.6Cl4.4,,Li2.99 Y0.84 Zr0.01 Sc0.07 In0.08 Br1.6 Cl4.4,5.56e-4,,,,,,,,,,,halides,10.1007/s10008-023-05612-9,1,data/obelix/processed/all-v1.csv,,,,In、Sc、Zr三种阳离子与Br共掺; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,,0.000556,exact,0.000556,1.0,-3.2549252084179425,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.286876876876877,3.106666666666667,1.0541102756892233,1.2757000000000003,-2.0525563909774434,-1.8309666666666666,2.18,140.6662162162162,185.0,73.99887218045112,93.43050000000001,-91.56949999999999,-111.00112781954888,0.5050297297297298,0.39999390367811416,55438882216.23999,6084251132.197586,129656372568.18349,145508048358.32877,21.31016122625967,123572121435.9859,0.019216394737754928,0.03237711870734586,0.6006006006006006,0.10010010010010009,0.0,0.2992992992992993,8.0,-0.8210100433465292,1.3285867354678405,55.370370370370374,306.65235135135134,-2.1330414885164415,22822.807304804803,2.764411027568922,110.99571428571429,31.175438596491226,0.5807150411914491,37899568642927.69,140018.765,27.101686162296662
trv1_0085,Li1.8Zr0.8Sb0.2Cl5O0.5,,Li1.8 Zr0.8 Sb0.2 Cl5 O0.5,3.47e-4,,,,,,,,,,,oxyhalides,10.1021/acs.jpcc.5c05412,1,data/obelix/processed/all-v1.csv,,,,x=0.10；I相与II相共存; synthesis_method=机械化学球磨（1000 rpm，15 h）; measured_temperature=25; amorphous=否; source_year=2025,,,,,,0.000347,exact,0.000347,1.0,-3.4596705252091264,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.5009638554216864,3.1854545454545455,1.1564285714285716,1.474,-2.029025974025974,-1.7114545454545456,2.46,140.96385542168673,177.10909090909092,69.96428571428571,74.4,-102.70909090909092,-107.14480519480522,0.4200800739143825,0.39503497734172194,85003568387.31567,8497778142.104099,235282799226.12415,434953182067.36096,27.687566713511156,226785021084.02005,0.030128205128205122,0.057692307692307696,0.6024096385542168,0.12048192771084336,0.06024096385542168,0.21686746987951805,17.0,-0.801536229675116,1.4422847900059659,38.4092004381161,346.77108433734935,-3.2280806693306694,22547.357831325302,4.857142857142858,103.15384615384616,41.50000000000001,0.5004024235381879,81127470981081.58,239794.337344,26.77433163306955
trv1_0068,Li2Zr1Br0.5Cl5.5,,Li2 Zr1 Br0.5 Cl5.5,4.7e-4,,,,,,,,,,,halides,10.1002/smll.202505926,1,data/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；Br取代中唯一微升组; synthesis_method=机械化学球磨; measured_temperature=30; amorphous=否; source_year=2025,,,,,,0.00047,exact,0.00047,1.0,-3.3279021420642825,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.4611111111111112,3.143333333333334,1.0966666666666667,1.33,-2.0466666666666673,-1.813333333333334,2.18,145.16666666666666,182.25,71.0,78.0,-104.25,-111.25,0.4279835390946502,0.3895747599451303,67676572650.89254,6335483582.242981,190358750788.19165,322366634847.03424,30.046443703480968,184023267205.94867,0.026970560303893637,0.05128205128205128,0.6666666666666666,0.1111111111111111,0.0,0.2222222222222222,8.0,-0.7973296753543669,1.4777930762937357,40.5,316.4633333333333,-3.000474833808167,23843.333333333336,4.0,106.64285714285714,39.33333333333333,0.0,0.0,0.0,28.673518620710936
09w,Li6.05Si0.05P0.95S5Br1,,Li6.05 Si0.05 P0.95 S5 Br1,0.000437,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,0.000437,exact,0.000437,1.0,-3.359518563029578,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8363601532567049,2.643333333333333,1.149574468085106,2.1755,-1.493758865248227,-0.4678333333333331,1.98,118.1743295019157,186.0,60.45035460992907,17.799999999999997,-168.2,-125.54964539007094,0.09569892473118279,0.325001906504995,2912469981773.483,11078757388.627398,5381739108909.53,37188914124821.625,485.77100482713075,5370660351520.903,0.05320595750299547,0.2854723707664884,0.07662835249042145,0.07662835249042145,0.38314176245210724,0.4636015325670498,2.0,-0.4854744790644117,2.686431588650696,86.22988505747126,233.98517241379307,-6.679989097140266,18052.897509578546,0.0,105.74999999999999,12.829787234042554,0.1985152433458726,46474869134.4371,89113.709275,16.865073406795105
bi3,SrLi6La2(SbO6)2,,Sr1 Li6 La2 Sb2 O12,6.3e-06,,,,,,,,,,,garnet,10.1016/j.materresbull.2007.10.035,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2008,,,,,,6.3e-06,exact,6.3e-06,1.0,-5.200659450546418,"[{""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.365652173913044,3.44,1.1936363636363636,1.45,-2.246363636363636,-1.99,2.49,110.89855072463767,138.2,81.11515151515151,97.45333333333333,-40.746666666666655,-57.08484848484848,0.7051616015436566,0.5869403148708503,132004992797.34488,28978758058.690765,244397248875.87665,388448177016.4042,8.433668840496829,215418490817.18588,0.029223069854740626,0.0465129759026516,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,6.0,-1.3184813800417008,0.9260165438488139,36.052173913043475,276.13739130434783,-1.6681945149200117,13424.418550724635,8.363636363636363,92.05882352941177,58.363636363636374,1.0549201679861442,143883288204992.12,16730.056416000007,19.94628776330669
yz5,Li2.633Y0.633Zr0.367Cl6,,Li2.633 Y0.633 Zr0.367 Cl6,0.0013,,,,,,,,,,,halides,10.1021/acsenergylett.9b02599,1,data/obelix/processed/all-v1.csv,,,,Human-verified Figure 1d extraction with composition aligned to article text x=0.367; curator row 26-6; phase III; original 1.3 mS/cm at 25 C; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2020,,,,,,0.0013,exact,0.0013,1.0,-2.886056647693163,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.3669376102979345,3.16,1.0571731351500138,1.26037,-2.1028268648499866,-1.8996300000000002,2.18,140.46401432575522,181.0,73.51771263418661,89.36234999999999,-91.63765000000001,-107.48228736581339,0.4937146408839779,0.40617520792368295,58823864170.1941,6449680150.445432,145321277910.48917,200525991186.96478,22.531548002493256,138871597760.04373,0.021365119276382873,0.03861207092369156,0.6228589224540642,0.1038098204090107,0.0,0.2733312571369252,8.0,-0.8541161390579497,1.35279103042094,49.47295754178346,306.21155123014637,-2.296371889669063,22487.60376128932,3.1288191577208915,107.10871428571427,34.04816955684008,0.6573397035288462,1503563251902.6978,25145.574951000002,25.000352761350182
6j9,Li1.15Ti1.85Fe0.15P3O12,,Li1.15 Ti1.85 Fe0.15 P3 O12,0.000522,,,,,,,,,,,nasicon,10.1007/s11164-013-1348-0,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2015,,,,,,0.000522,exact,0.000522,1.0,-3.282329496997738,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.870550964187328,3.44,1.759430894308943,1.9387,-1.680569105691057,-1.5012999999999999,2.46,105.09435261707989,138.2,40.49796747967479,34.2875,-103.9125,-97.70203252032519,0.24810057887120118,0.2930388384925817,6536059483183.262,28978758058.690765,19232802361475.1,23627745298599.86,663.6862187993995,19203823603416.41,0.16742008832825797,0.20251930123634992,0.0,0.27548209366391185,0.6611570247933884,0.06336088154269973,14.0,-0.49247201873822416,2.821962799770243,8.756473829201102,258.5321074380165,-16.357282914403175,13363.752858126722,0.7479674796747968,79.45588235294119,40.0569105691057,0.7795654523164246,53200536588135.24,625629.2795999999,19.12235554995286
trv1_0138,Li2.2Zr0.9Zn0.1Cl6,,Li2.2 Zr0.9 Zn0.1 Cl6,4.8e-4,,,,,,,,,,,halides,10.1021/acsaem.6c01288,1,data/obelix/processed/all-v1.csv,,,,主值为σbulk; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2026,,,,,,0.00048,exact,0.00048,1.0,-3.318758762624413,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Zn"", ""value"": 2.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.4432608695652176,3.16,1.099375,1.362,-2.060625,-1.798,2.18,142.54710144927537,181.0,70.44791666666666,76.93333333333334,-104.06666666666666,-110.55208333333334,0.4250460405156538,0.3892150092081031,68202688713.56021,6449680150.445432,183989579769.4004,315186075992.7865,28.526930867524275,177539899618.95496,0.025536479930044285,0.04912414318354913,0.6521739130434783,0.10869565217391305,0.0,0.23913043478260873,8.0,-0.8020261783494474,1.455255049645238,43.28260869565218,310.7526811594203,-2.8231110572662503,23099.861714975847,3.6875,105.22857142857143,36.3125,0.3250829733914482,29750245016981.168,185412.915216,26.505613982810363
