pair_id,group_id,group_label,group_size,id_a,id_b,source_row_a,source_row_b,formula_a,formula_b,doi,temperature,preparation_method,family,family_normalized,amorphous_status_a,amorphous_status_b,crystal_phase_a,crystal_phase_b,year_a,year_b,label_quality,pair_weight_group_equal,trend_label,trend_class,电导率变化趋势,direction_label,direction_class,conductivity_a_S_cm-1,conductivity_b_S_cm-1,conductivity_qualifier_a,conductivity_qualifier_b,conductivity_source_a,conductivity_source_b,delta_conductivity_S_cm-1,absolute_change_conductivity_S_cm-1,conductivity_ratio_b_over_a,conductivity_fold_change,absolute_change_met,fold_change_met,change_trigger,absolute_change_threshold_S_cm-1,fold_change_threshold,delta_entropy_c_l,delta_log10_rho_plus_incl_li,delta_log10_phi_plus_incl_li,delta_field_x_r_diff,delta_n_Li,delta_log_rho_ratio,delta_r_all_pm,delta_n_host_cation,delta_ir_mean_square_all,delta_atwt_geometric_mean_all,delta_chi_all,delta_chi_minus,delta_r_minus_pm,mean_entropy_c_l,mean_log10_rho_plus_incl_li,mean_log10_phi_plus_incl_li,mean_field_x_r_diff,mean_n_Li,mean_r_all_pm,mean_atwt_geometric_mean_all,mean_chi_all,abs_delta_entropy_c_l,abs_delta_log10_rho_plus_incl_li,abs_delta_log10_phi_plus_incl_li,abs_delta_field_x_r_diff,abs_delta_n_Li,composition_L1_distance
trpair_000026,trgrp_0007,doi=10.1002/chin.199345017; temperature=RT; preparation=unknow; family=nasicon,2,4ba,a3l,50,49,LiGe2(PO4)3,LiHf2(PO4)3,10.1002/chin.199345017,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1993,1993,exact,1.0,almost_unchanged,0,几乎不变,decrease,-1,3.33e-07,2.83e-07,exact,exact,room_temperature,room_temperature,-5e-08,5e-08,0.8498498498498498,1.176678445229682,False,False,none,0.0001,100.0,0.0,-0.008489469188186,-0.026241569338849,2.535723795691114,0.0,-0.0084894691881856,2.8888888888888857,0.0,340.8888888888887,2.1192131602570647,-0.0788888888888892,0.0,0.0,0.6730116670092565,13.296909104310032,-0.7614498009717683,-17.13985173081578,0.0555555555555555,105.2722222222222,21.23294501938708,2.8966666666666665,0.0,0.008489469188186,0.026241569338849,2.535723795691114,0.0,0.2222222222222222
trpair_001690,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,odf,670,655,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li2Zr0.6Al0.4Cl3.6O,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.00112,0.00122,exact,exact,room_temperature,room_temperature,0.0001,0.0001,1.0892857142857144,1.0892857142857144,True,False,absolute_difference,0.0001,100.0,0.0,0.0799125296663341,0.0648193175523519,-0.519729225354963,-0.0772676371780515,0.1515311945802289,7.50823068309073,0.0251959686450167,1995.2088829787208,3.4196072804470816,0.1143393057110868,-0.025284280936455,3.86488294314384,0.6730116670092565,11.44006259510262,-1.57329469369574,-2.7601596985159125,0.3017917133258678,126.52220044792833,20.368843613839022,2.339935610302352,0.0,0.0799125296663341,0.0648193175523519,0.519729225354963,0.0772676371780515,0.2318029115341545
trpair_001691,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,okv,670,669,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li3.2Zr0.7Al0.3Cl3.7O1.6,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.00112,0.00137,exact,exact,room_temperature,room_temperature,0.00025,0.00025,1.2232142857142858,1.2232142857142858,True,False,absolute_difference,0.0001,100.0,-0.062147364954363,-0.0359067900813343,-0.0057026579440511,0.0450331774543308,-0.0035834266517357,-0.0316411111078842,0.94717805151177,-0.0011198208286674,198.7137777155658,0.3689326169653277,0.0062866741321392,-0.0016255442670543,0.2484760522496287,0.641937984532075,11.382152935228786,-1.6085556814439417,-2.4777784971112657,0.3386338185890257,123.24167413213884,18.843506282098147,2.2859092945128783,0.062147364954363,0.0359067900813343,0.0057026579440511,0.0450331774543308,0.0035834266517357,0.0326987681970885
trpair_001692,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,oyy,670,668,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li3.2Zr0.75Al0.25Cl3.75O1.6,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.00112,0.00142,exact,exact,room_temperature,room_temperature,0.0003,0.0003,1.267857142857143,1.267857142857143,True,False,absolute_difference,0.0001,100.0,-0.1106765223904482,-0.055038528069284,-0.0085823152595316,0.067511342955481,-0.0053469978834799,-0.0486845820527774,1.4133285061824523,-0.0016709368385875,296.5100871672039,0.5531710829679142,0.0093806394118307,-0.0024155283968365,0.3692307692307963,0.6176734058140324,11.37258706623481,-1.6099955101016818,-2.4665394143606907,0.3377520329731536,123.4747493594742,18.93562551509944,2.287456277152724,0.1106765223904482,0.055038528069284,0.0085823152595316,0.067511342955481,0.0053469978834799,0.0487913556867549
trpair_001693,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,pkj,670,663,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li2.8Zr0.75Al0.25Cl3.75O1.4,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.00112,0.00255,exact,exact,room_temperature,room_temperature,0.00143,0.00143,2.276785714285715,2.276785714285715,True,False,absolute_difference,0.0001,100.0,-0.1106765223904482,-0.0354551385022023,0.0089117607098356,-0.0603420293017165,-0.0275763699037204,-0.0084202688037615,3.63331154166174,0.0053488648520147,881.1397209675451,1.5299423331838753,0.0423737073576613,-0.0100373412994776,1.5342793129200911,0.6176734058140324,11.382378761018352,-1.601248472116998,-2.530466100489289,0.3266373469630333,124.58474087721385,19.42401114020742,2.3039528111256398,0.1106765223904482,0.0354551385022023,0.0089117607098356,0.0603420293017165,0.0275763699037204,0.1119695709021752
trpair_001694,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,thq,670,667,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li3.2Zr0.8Al0.2Cl3.8O1.6,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.00112,0.00138,exact,exact,room_temperature,room_temperature,0.00026,0.00026,1.2321428571428572,1.2321428571428572,True,False,absolute_difference,0.0001,100.0,-0.1726092434710686,-0.0750520604451985,-0.0114811941143999,0.0899603143749119,-0.0070921985815602,-0.0666387083403159,1.8746232269503624,-0.0022163120567375,393.287685062056,0.7372464530081224,0.012442375886525,-0.0031908831908835,0.487749287749267,0.5867070452737222,11.362580300046854,-1.611444949529116,-2.4553149286509752,0.3368794326241134,123.70539671985816,19.02766320011954,2.288987145390071,0.1726092434710686,0.0750520604451985,0.0114811941143999,0.0899603143749119,0.0070921985815602,0.0647163120567375
trpair_001695,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,tlx,670,657,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li2.4Zr0.8Al0.2Cl3.8O1.2,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.00112,0.0021,exact,exact,room_temperature,room_temperature,0.00098,0.00098,1.875,1.875,True,False,absolute_difference,0.0001,100.0,-0.1726092434710686,-0.034897863665936,0.026311246409935,-0.186525222678763,-0.0547112462006079,0.0176512353691467,6.671200607902748,0.0126646403242147,1652.9309663120512,2.9285759693831395,0.0831864235055723,-0.0189538461538467,2.8972307692307595,0.5867070452737222,11.382657398436486,-1.5925487292669485,-2.5935576971778125,0.3130699088145896,126.10368541033436,20.12332795830705,2.3243591691995946,0.1726092434710686,0.034897863665936,0.026311246409935,0.186525222678763,0.0547112462006079,0.2016210739614994
trpair_001696,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,tsw,670,653,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li2Zr0.75Al0.25Cl3.75O,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.00112,0.00201,exact,exact,room_temperature,room_temperature,0.00089,0.00089,1.7946428571428574,1.7946428571428574,True,False,absolute_difference,0.0001,100.0,-0.1106765223904482,0.0151003229793555,0.0544487129879085,-0.4121121330088466,-0.0823610157858613,0.092679058641667,9.104495538778323,0.0226492793411118,2321.968882978723,4.154511808067419,0.1236856554564176,-0.0272064777327938,4.158704453441317,0.6176734058140324,11.40765649175913,-1.5784799959779616,-2.7063511523428545,0.2992450240219629,127.32033287577212,20.73629587764919,2.344608785175017,0.1106765223904482,0.0151003229793555,0.0544487129879085,0.4121121330088466,0.0823610157858613,0.2676733013040494
trpair_001697,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,vxk,670,666,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li2.8Zr0.5Al0.5Cl3.5O1.4,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,decrease,-1,减少,decrease,-1,0.00112,0.000969,exact,exact,room_temperature,room_temperature,-0.0001509999999999,0.0001509999999999,0.8651785714285716,1.1558307533539731,True,False,absolute_difference,0.0001,100.0,0.0201355135506887,0.0572359910527602,0.0239835688697984,-0.1899388068469849,-0.0185864514551235,0.0736104290759123,1.152029836145772,0.0085595500122279,363.9940553925189,0.5225714717267635,0.0264294448520421,-0.0061538461538463,0.9406593406593516,0.683079423784601,11.428724325795834,-1.5937125680370166,-2.595264489261924,0.3311323061873318,123.34410002445586,18.920325709478863,2.2959806798728293,0.0201355135506887,0.0572359910527602,0.0239835688697984,0.1899388068469849,0.0185864514551235,0.0684764000978234
trpair_001698,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,wdm,670,676,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li3.6Zr0.5Al0.5Cl3.5O1.8,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,decrease,-1,减少,decrease,-1,0.00112,0.00036,exact,exact,room_temperature,room_temperature,-0.0007599999999999,0.0007599999999999,0.3214285714285714,3.1111111111111107,True,False,absolute_difference,0.0001,100.0,0.0201355135506887,0.012218954140831,-0.0101418127831551,0.0751961869746855,0.02321083172147,-0.010521540333362,-2.8302063185041817,-0.0053728777133032,-701.2434402535982,-1.1190952084309806,-0.035291209972061,0.0089404934687955,-1.3666182873730008,0.683079423784601,11.40621580733987,-1.6107752588634936,-2.462696992351088,0.3520309477756286,121.35298194713089,18.09949236939999,2.265120352460778,0.0201355135506887,0.012218954140831,0.0101418127831551,0.0751961869746855,0.02321083172147,0.0855362131957876
trpair_001699,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,wen,670,665,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li2.8Zr0.6Al0.4Cl3.6O1.4,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.00112,0.00134,exact,exact,room_temperature,room_temperature,0.00022,0.00022,1.1964285714285716,1.1964285714285716,True,False,absolute_difference,0.0001,100.0,0.0,0.0224959091192804,0.0180174640957595,-0.1379635063570026,-0.0222437137330754,0.0432307949655361,2.161460348162493,0.0072533849129593,574.378314796908,0.9261770481598824,0.0329158607350095,-0.0077538461538466,1.1852307692307704,0.6730116670092565,11.411354284829097,-1.596695620424036,-2.5692768390169323,0.3293036750483559,123.8488152804642,19.12212849769542,2.299223887814313,0.0,0.0224959091192804,0.0180174640957595,0.1379635063570026,0.0222437137330754,0.0667311411992263
trpair_001700,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,wnt,670,654,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li2Zr0.7Al0.3Cl3.7O,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.00112,0.00174,exact,exact,room_temperature,room_temperature,0.00062,0.00062,1.5535714285714288,1.5535714285714288,True,False,absolute_difference,0.0001,100.0,-0.062147364954363,0.0377962136360725,0.0579331694911091,-0.4478482877588434,-0.0806852721746338,0.1134215253873884,8.579317491019637,0.0234871511467256,2214.463428433268,3.910063991502028,0.1206106659298154,-0.0265793780687402,4.062847790507391,0.641937984532075,11.41900443708749,-1.5767377677263612,-2.7242192297178525,0.3000828958275766,127.05774385189278,20.614071969366496,2.343071290411716,0.062147364954363,0.0377962136360725,0.0579331694911091,0.4478482877588434,0.0806852721746338,0.2492401215805471
trpair_001701,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,xfm,670,664,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li2.8Zr0.7Al0.3Cl3.7O1.4,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.00112,0.00232,exact,exact,room_temperature,room_temperature,0.0012,0.0012,2.071428571428572,2.071428571428572,True,False,absolute_difference,0.0001,100.0,-0.062147364954363,-0.0152666244614376,0.011968257235664,-0.0861662547131278,-0.0258187903418599,0.0096993573589456,3.148207028448482,0.0059765718383934,780.0348380349024,1.3289198101710902,0.0392565144633039,-0.0092911010558065,1.4202111613876696,0.641937984532075,11.392473018038736,-1.5997202238540835,-2.5433782131949947,0.3275161367439636,124.3421886206072,19.32349987870103,2.3023942146784604,0.062147364954363,0.0152666244614376,0.011968257235664,0.0861662547131278,0.0258187903418599,0.0951470236672245
trpair_001702,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,xhm,670,659,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li2.4Zr0.7Al0.3Cl3.7O1.2,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.00112,0.00224,exact,exact,room_temperature,room_temperature,0.00112,0.00112,2.0,2.0,True,False,absolute_difference,0.0001,100.0,-0.062147364954363,0.0089459955301052,0.032848801514913,-0.2466407324740549,-0.0512689054088694,0.0574719333832354,5.667457062291746,0.0140989489874391,1445.402316713662,2.487285654327067,0.0769930786977703,-0.0175824175824179,2.6875981161695397,0.641937984532075,11.404579328034506,-1.5892799517144591,-2.6236154520754584,0.3147910792104589,125.60181363752883,19.90268280077901,2.3212624967956934,0.062147364954363,0.0089459955301052,0.032848801514913,0.2466407324740549,0.0512689054088694,0.1666239425788259
trpair_001703,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nmx,zec,670,652,Li3.2Zr0.6Al0.4Cl3.6O1.6,Li2Zr0.8Al0.2Cl3.8O,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.00112,0.00198,exact,exact,room_temperature,room_temperature,0.00086,0.00086,1.767857142857143,1.767857142857143,True,False,absolute_difference,0.0001,100.0,-0.1726092434710686,-0.0088473552064769,0.0509360735209973,-0.3765164949731505,-0.0840152755046371,0.0706526596666117,9.622940534642666,0.0218221494817239,2428.0960624659056,4.398422494291125,0.1267212220403712,-0.0278205128205133,4.252564102564122,0.5867070452737222,11.395682652666215,-1.5802363157114172,-2.6885533333250065,0.298417894162575,127.5795553737043,20.858251220761044,2.3461265684669943,0.1726092434710686,0.0088473552064769,0.0509360735209973,0.3765164949731505,0.0840152755046371,0.2858701582105837
trpair_001704,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nsm,odf,656,655,Li2Zr0.5Al0.5Cl3.5O,Li2Zr0.6Al0.4Cl3.6O,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.000846,0.00122,exact,exact,room_temperature,room_temperature,0.000374,0.000374,1.442080378250591,1.442080378250591,True,False,absolute_difference,0.0001,100.0,-0.0201355135506887,-0.0383906669347631,-0.0067786637461828,0.0724028025300169,-0.0035087719298245,-0.0342450405240686,1.0996491228070226,-0.0017543859649122,225.10133333333212,0.4924493112419732,0.0064385964912285,-0.0013526570048307,0.2067632850241523,0.683079423784601,11.49921419340317,-1.5374957030464724,-3.0562257124584025,0.2649122807017544,129.7264912280702,21.83242259844157,2.393885964912281,0.0201355135506887,0.0383906669347631,0.0067786637461828,0.0724028025300169,0.0035087719298245,0.0385964912280702
trpair_001705,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nsm,okv,656,669,Li2Zr0.5Al0.5Cl3.5O,Li3.2Zr0.7Al0.3Cl3.7O1.6,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.000846,0.00137,exact,exact,room_temperature,room_temperature,0.0005239999999999,0.0005239999999999,1.619385342789598,1.619385342789598,True,False,absolute_difference,0.0001,100.0,-0.0822828785050517,-0.1542099866824315,-0.0773006392425859,0.6371652053393109,0.0701754385964912,-0.2174173462121817,-5.461403508771937,-0.0280701754385964,-1571.3937719298228,-2.5582253522397806,-0.101614035087719,0.0223060796645699,-3.409643605870059,0.6520057413074194,11.441304533529337,-1.572756690794674,-2.7738445110537557,0.3017543859649123,126.44596491228071,20.3070852667007,2.339859649122807,0.0822828785050517,0.1542099866824315,0.0773006392425859,0.6371652053393109,0.0701754385964912,0.2245614035087718
trpair_001706,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nsm,oyy,656,668,Li2Zr0.5Al0.5Cl3.5O,Li3.2Zr0.75Al0.25Cl3.75O1.6,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.000846,0.00142,exact,exact,room_temperature,room_temperature,0.000574,0.000574,1.678486997635934,1.678486997635934,True,False,absolute_difference,0.0001,100.0,-0.130812035941137,-0.1733417246703812,-0.0801802965580664,0.659643370840461,0.0684118673647469,-0.234460817157075,-4.995253054101255,-0.0286212914485165,-1473.5974624781848,-2.3739868862371942,-0.0985200698080275,0.0215160955347877,-3.2888888888888914,0.6277411625893767,11.43173866453536,-1.5741965194524143,-2.76260542830318,0.3008726003490402,126.67904013961603,20.399204499701995,2.341406631762653,0.130812035941137,0.1733417246703812,0.0801802965580664,0.659643370840461,0.0684118673647469,0.2289703315881327
trpair_001707,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nsm,pkj,656,663,Li2Zr0.5Al0.5Cl3.5O,Li2.8Zr0.75Al0.25Cl3.75O1.4,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.000846,0.00255,exact,exact,room_temperature,room_temperature,0.001704,0.001704,3.014184397163121,3.014184397163121,True,False,absolute_difference,0.0001,100.0,-0.130812035941137,-0.1537583351032996,-0.0626862205886991,0.5317899985832635,0.0461824953445065,-0.1941965039080591,-2.775270018621967,-0.0216014897579143,-888.9678286778435,-1.397215636021233,-0.0655270018621969,0.0138942826321466,-2.1238403451995964,0.6277411625893767,11.4415303593189,-1.5654494814677309,-2.826532114431779,0.2897579143389199,127.7890316573557,20.88759012480997,2.357903165735568,0.130812035941137,0.1537583351032996,0.0626862205886991,0.5317899985832635,0.0461824953445065,0.1728119180633147
trpair_001708,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nsm,thq,656,667,Li2Zr0.5Al0.5Cl3.5O,Li3.2Zr0.8Al0.2Cl3.8O1.6,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.000846,0.00138,exact,exact,room_temperature,room_temperature,0.000534,0.000534,1.6312056737588652,1.6312056737588652,True,False,absolute_difference,0.0001,100.0,-0.1927447570217574,-0.1933552570462957,-0.0830791754129347,0.6820923422598919,0.0666666666666667,-0.2524149434446134,-4.533958333333345,-0.0291666666666666,-1376.819864583333,-2.189911516196986,-0.0954583333333332,0.0207407407407407,-3.1703703703704207,0.5967748020490666,11.421731898347405,-1.5756459588798486,-2.7513809425934648,0.3,126.9096875,20.491242184722097,2.3429375,0.1927447570217574,0.1933552570462957,0.0830791754129347,0.6820923422598919,0.0666666666666667,0.2333333333333334
trpair_001709,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nsm,tlx,656,657,Li2Zr0.5Al0.5Cl3.5O,Li2.4Zr0.8Al0.2Cl3.8O1.2,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.000846,0.0021,exact,exact,room_temperature,room_temperature,0.001254,0.001254,2.482269503546099,2.482269503546099,True,False,absolute_difference,0.0001,100.0,-0.1927447570217574,-0.1532010602670332,-0.0452867348885996,0.4056068052062169,0.019047619047619,-0.1681249997351508,0.2626190476190402,-0.0142857142857142,-117.17658333333748,0.001418000178031,-0.0247142857142859,0.0049777777777775,-0.7608888888889282,0.5967748020490666,11.441808996737034,-1.556749738617681,-2.8896237111203025,0.2761904761904762,129.3079761904762,21.586906942909607,2.3783095238095235,0.1927447570217574,0.1532010602670332,0.0452867348885996,0.4056068052062169,0.019047619047619,0.1142857142857143
trpair_001710,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nsm,tsw,656,653,Li2Zr0.5Al0.5Cl3.5O,Li2Zr0.75Al0.25Cl3.75O,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.000846,0.00201,exact,exact,room_temperature,room_temperature,0.001164,0.001164,2.375886524822695,2.375886524822695,True,False,absolute_difference,0.0001,100.0,-0.130812035941137,-0.1032028736217416,-0.0171492683106262,0.1800198948761333,-0.0086021505376344,-0.0930971764626305,2.695913978494616,-0.0043010752688172,551.8613333333342,1.2273538388623102,0.0157849462365593,-0.0032748538011695,0.5005847953216289,0.6277411625893767,11.46680809005968,-1.5426810053286943,-3.002417166285344,0.2623655913978494,130.52462365591398,22.199874862251747,2.3985591397849464,0.130812035941137,0.1032028736217416,0.0171492683106262,0.1800198948761333,0.0086021505376344,0.0946236559139785
trpair_001711,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nsm,vxk,656,666,Li2Zr0.5Al0.5Cl3.5O,Li2.8Zr0.5Al0.5Cl3.5O1.4,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.000846,0.000969,exact,exact,room_temperature,room_temperature,0.000123,0.000123,1.145390070921986,1.145390070921986,True,False,absolute_difference,0.0001,100.0,0.0,-0.061067205548337,-0.0476144124287363,0.402193221037995,0.0551724137931034,-0.1121658060283852,-5.256551724137935,-0.0183908045977011,-1406.1134942528695,-2.404586497478345,-0.0814712643678161,0.0177777777777778,-2.717460317460336,0.6931471805599453,11.487875924096382,-1.5579135773877493,-2.891330503204413,0.2942528735632184,126.54839080459772,20.383904694081416,2.349931034482758,0.0,0.061067205548337,0.0476144124287363,0.402193221037995,0.0551724137931034,0.1655172413793103
trpair_001712,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nsm,wdm,656,676,Li2Zr0.5Al0.5Cl3.5O,Li3.6Zr0.5Al0.5Cl3.5O1.8,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,decrease,-1,减少,decrease,-1,0.000846,0.00036,exact,exact,room_temperature,room_temperature,-0.0004859999999999,0.0004859999999999,0.4255319148936171,2.35,True,False,absolute_difference,0.0001,100.0,0.0,-0.1060842424602661,-0.0817397940816899,0.6673282148596655,0.0969696969696969,-0.1962977754376595,-9.238787878787887,-0.0323232323232323,-2471.350989898987,-4.046253177636089,-0.1431919191919193,0.0328721174004198,-5.024737945492689,0.6931471805599453,11.465367405640418,-1.574976268214226,-2.758763006293578,0.3151515151515152,124.55727272727272,19.563071354002545,2.319070707070707,0.0,0.1060842424602661,0.0817397940816899,0.6673282148596655,0.0969696969696969,0.2909090909090909
trpair_001713,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nsm,wen,656,665,Li2Zr0.5Al0.5Cl3.5O,Li2.8Zr0.6Al0.4Cl3.6O1.4,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.000846,0.00134,exact,exact,room_temperature,room_temperature,0.000494,0.000494,1.5839243498817968,1.5839243498817968,True,False,absolute_difference,0.0001,100.0,-0.0201355135506887,-0.0958072874818167,-0.0535805172027752,0.4541685215279774,0.0515151515151514,-0.1425454401387613,-4.247121212121215,-0.0196969696969697,-1195.7292348484807,-2.000980921045226,-0.0749848484848487,0.0161777777777776,-2.4728888888889173,0.683079423784601,11.470505883129643,-1.5608966297747688,-2.8653428529594223,0.2924242424242423,127.05310606060608,20.585707482297977,2.3531742424242426,0.0201355135506887,0.0958072874818167,0.0535805172027752,0.4541685215279774,0.0515151515151514,0.1575757575757575
trpair_001714,trgrp_0103,doi=10.1038/s41467-025-68210-5; temperature=RT; preparation=unknow; family=halides,25,nsm,wnt,656,654,Li2Zr0.5Al0.5Cl3.5O,Li2Zr0.7Al0.3Cl3.7O,10.1038/s41467-025-68210-5,RT,unknow,halides,halides,非晶,非晶,unknow,unknow,2026,2026,exact,0.0033333333333333,increase,1,增大,increase,1,0.000846,0.00174,exact,exact,room_temperature,room_temperature,0.000894,0.000894,2.0567375886524824,2.0567375886524824,True,False,absolute_difference,0.0001,100.0,-0.0822828785050517,-0.0805069829650246,-0.0136648118074256,0.1442837401261365,-0.0069264069264069,-0.072354709716909,2.1707359307359297,-0.0034632034632034,444.3558787878792,0.9829060222969196,0.0127099567099571,-0.0026477541371159,0.404728132387703,0.6520057413074194,11.47815603538804,-1.540938777077094,-3.020285243660343,0.2632034632034632,130.26203463203464,22.077650953969048,2.397021645021645,0.0822828785050517,0.0805069829650246,0.0136648118074256,0.1442837401261365,0.0069264069264069,0.0761904761904762
